,observed,predicted,low,high,anomalous,err,threshold
31,0.2499999999999999,0.2505459815263748,-0.9654540184736252,1.4665459815263748,False,1.290234708892789e-09,0.08
32,0.2499999999999999,0.2496668308973312,-0.9663331691026688,1.4656668308973313,False,4.804434339209616e-10,0.08
33,0.239999995,0.2497074872255325,-0.9662925127744676,1.4657074872255325,False,4.078748498475358e-07,0.08
34,0.2499999999999999,0.2393239006400108,-0.9766760993599892,1.4553239006400107,False,4.933305814766308e-07,0.08
35,0.239999995,0.250800196826458,-0.965199803173542,1.466800196826458,False,5.048665144227249e-07,0.08
36,0.2499999999999999,0.2392788559198379,-0.976721144080162,1.455278855919838,False,4.975022956526724e-07,0.08
37,0.2499999999999999,0.2507716864347458,-0.9652283135652542,1.4667716864347458,False,2.5774755608149567e-09,0.08
38,0.2499999999999999,0.2494257807731628,-0.9665742192268372,1.4654257807731628,False,1.4271456045249644e-09,0.08
39,0.2499999999999999,0.2503729373216629,-0.9656270626783372,1.466372937321663,False,6.01983404990953e-10,0.08
40,0.2499999999999999,0.25029898583889,-0.96570101416111,1.46629898583889,False,3.869136593525389e-10,0.08
41,0.239999995,0.2502886235713958,-0.965711376428604,1.466288623571396,False,4.581712165864943e-07,0.08
42,0.2499999999999999,0.2393210411071777,-0.9766789588928222,1.4553210411071775,False,4.935948884807283e-07,0.08
43,0.2499999999999999,0.2507983848452568,-0.9652016151547432,1.4667983848452568,False,2.758909111564038e-09,0.08
44,0.239999995,0.2494077458977699,-0.96659225410223,1.46540774589777,False,3.830755581479008e-07,0.08
45,0.239999995,0.2391290560364723,-0.9768709439635276,1.4551290560364722,False,3.2831313979858798e-09,0.08
46,0.239999995,0.2406316980719566,-0.9753683019280434,1.4566316980719567,False,1.7271847780447407e-09,0.08
47,0.239999995,0.2395550414919853,-0.9764449585080146,1.4555550414919851,False,8.569235816073553e-10,0.08
48,0.239999995,0.2401697561144828,-0.9758302438855172,1.4561697561144828,False,1.247352665792568e-10,0.08
49,0.239999995,0.2404254719614982,-0.9755745280385018,1.4564254719614982,False,7.835467657799411e-10,0.08
50,0.2499999999999999,0.2398645222187042,-0.9761354777812956,1.455864522218704,False,4.446325738189927e-07,0.08
51,0.25999999,0.2507785379886627,-0.9652214620113372,1.4667785379886626,False,3.680539179250223e-07,0.08
52,0.280000001,0.2609867021441459,-0.955013297855854,1.4769867021441458,False,1.564688077311374e-06,0.08
53,0.310000002,0.2804202571511268,-0.9355797428488732,1.496420257151127,False,3.787055511272664e-06,0.08
54,0.270000011,0.3102707788348198,-0.9057292211651802,1.5262707788348198,False,7.019281258682296e-06,0.08
55,0.270000011,0.2699447974562645,-0.9460552025437357,1.4859447974562645,False,1.3194838174474928e-11,0.08
56,0.2499999999999999,0.2694692939519882,-0.9465307060480118,1.4854692939519882,False,1.6406397463163331e-06,0.08
57,0.280000001,0.2495796293020248,-0.9664203706979752,1.465579629302025,False,4.005362769403425e-06,0.08
58,0.25999999,0.2802017718553543,-0.9357982281446456,1.4962017718553542,False,1.7664126996681133e-06,0.08
59,0.25999999,0.2595001131296158,-0.9564998868703842,1.4755001131296157,False,1.081530841175383e-09,0.08
60,0.270000011,0.2602623343467712,-0.9557376656532288,1.4762623343467711,False,4.104152813488407e-07,0.08
61,0.319999993,0.2706560000777244,-0.9453439999222756,1.4866560000777245,False,1.0538563181758911e-05,0.08
62,0.419999993,0.3180346369743347,-0.8979653630256653,1.5340346369743347,False,4.5000579247925405e-05,0.08
63,0.619999993,0.3820879459381103,-0.8339120540618896,1.5980879459381103,False,0.0002449884960923,0.08
64,0.819999993,0.4535591095685958,-0.7624408904314041,1.6695591095685958,False,0.0005811933909712,0.08
65,0.920000017,0.5267305344343185,-0.6892694655656815,1.7427305344343185,False,0.0006694117292134,0.08
66,0.889999986,0.6001387625932694,-0.6158612374067306,1.8161387625932688,False,0.0003636579329763,0.08
67,0.949999988,0.6725601971149444,-0.5434398028850556,1.8885601971149444,False,0.0003331580573335,0.08
68,0.949999988,0.7448425054550171,-0.4711574945449829,1.9608425054550167,False,0.0001821744833976,0.08
69,0.949999988,0.8156499177217483,-0.4003500822782516,2.0316499177217486,False,7.812474629402342e-05,0.08
70,0.949999988,0.8831724345684051,-0.3328275654315948,2.099172434568405,False,1.9329648102721048e-05,0.08
71,0.949999988,0.9392995148897172,-0.2767004851102829,2.1552995148897174,False,4.955857201518717e-07,0.08
72,0.889999986,0.9507967054843902,-0.2652032945156097,2.16679670548439,False,1.599827345941669e-05,0.08
73,0.889999986,0.8971125721931457,-0.3188874278068542,2.113112572193146,False,2.1896157528967666e-07,0.08
74,0.889999986,0.8892041802406311,-0.3267958197593689,2.1052041802406314,False,2.741113255907129e-09,0.08
75,0.889999986,0.8905905723571776,-0.3254094276428222,2.106590572357178,False,1.5096617264733781e-09,0.08
76,0.889999986,0.8896054774522781,-0.3263945225477219,2.1056054774522783,False,6.736365747301399e-10,0.08
77,0.920000017,0.889698851108551,-0.326301148891449,2.105698851108551,False,3.974033303242363e-06,0.08
78,0.920000017,0.920256158709526,-0.2957438412904739,2.1362561587095263,False,2.8397063434423493e-10,0.08
79,1.039999962,0.9202913790941238,-0.2957086209058762,2.136291379094124,False,6.20245187903958e-05,0.08
80,1.180000009,0.9866071164608,-0.2293928835391998,2.2026071164608,False,0.0001618802410174,0.08
81,1.320000056,1.057212209701538,-0.1587877902984619,2.2732122097015384,False,0.000298898252087,0.08
82,1.460000103,1.1295634865760802,-0.0864365134239197,2.3455634865760806,False,0.0004725950375419,0.08
83,1.60000015,1.2029311716556548,-0.0130688283443451,2.418931171655655,False,0.0006824089922239,0.08
84,1.740000197,1.2770073413848877,0.0610073413848876,2.493007341384888,False,0.0009278150292184,0.08
85,1.880000244,1.351641035079956,0.135641035079956,2.5676410350799563,False,0.0012082905715487,0.08
86,2.020000291,1.426753431558609,0.2107534315586089,2.642753431558609,False,0.0015232939587823,0.08
87,2.160000338,1.5023028552532196,0.2863028552532196,2.71830285525322,False,0.0018722557947171,0.08
88,2.300000385,1.5782744705677032,0.3622744705677032,2.794274470567703,False,0.0022545372903529,0.08
89,2.440000432,1.654667145013809,0.4386671450138091,2.870667145013809,False,0.0026694441293651,0.08
90,2.580000479,1.731495714187622,0.515495714187622,2.9474957141876224,False,0.0031161718140119,0.08
91,1.440000057,1.808787018060684,0.5927870180606841,3.0247870180606844,False,0.0005886592046761,0.08
92,1.370000005,1.7333545804023742,0.5173545804023743,2.949354580402374,False,0.0005714445440869,0.08
93,1.470000029,1.658277404308319,0.442277404308319,2.874277404308319,False,0.0001534295795229,0.08
94,1.539999962,1.5866939544677734,0.3706939544677733,2.8026939544677734,False,9.43701927190299e-06,0.08
95,1.610000076,1.5409664571285246,0.3249664571285247,2.756966457128525,False,2.062690674555105e-05,0.08
96,1.75,1.5984178125858306,0.3824178125858306,2.814417812585831,False,9.945100216960006e-05,0.08
97,1.769999962,1.6683406949043271,0.4523406949043273,2.8843406949043278,False,4.4730811056221045e-05,0.08
98,1.789999962,1.7336407601833344,0.5176407601833343,2.9496407601833345,False,1.3748093963866255e-05,0.08
99,1.799999967,1.7857133626937864,0.5697133626937866,3.001713362693786,False,8.834273831471555e-07,0.08
100,1.779999971,1.8007938027381896,0.5847938027381896,3.01679380273819,False,1.8714657131065595e-06,0.08
101,1.779999971,1.7795529663562777,0.5635529663562774,2.9955529663562777,False,8.648422416448733e-10,0.08
102,1.779999971,1.7801685869693755,0.5641685869693756,2.996168586969376,False,1.2305810737721091e-10,0.08
103,1.820000052,1.7804278135299685,0.5644278135299682,2.9964278135299685,False,6.777882866728972e-06,0.08
104,1.690000057,1.8200856268405916,0.6040856268405914,3.036085626840592,False,7.324383431765658e-05,0.08
105,1.700000048,1.751390928030014,0.535390928030014,2.967390928030014,False,1.1431018655900685e-05,0.08
106,1.720000029,1.702320325374603,0.4863203253746032,2.9183203253746037,False,1.352890929197826e-06,0.08
107,1.639999986,1.7205693542957303,0.5045693542957306,2.9365693542957305,False,2.809653353347061e-05,0.08
108,1.669999986,1.6595105707645414,0.4435105707645416,2.8755105707645416,False,4.762284971514529e-07,0.08
109,1.684999986,1.6706596910953522,0.4546596910953521,2.8866596910953524,False,8.900798907213952e-07,0.08
110,1.699999986,1.685716915130615,0.4697169151306152,2.9017169151306152,False,8.829904495319671e-07,0.08
111,1.690000057,1.7007571518421172,0.4847571518421172,2.9167571518421176,False,5.008443968243838e-07,0.08
112,1.710000038,1.6891312539577483,0.4731312539577483,2.9051312539577485,False,1.8849815936726776e-06,0.08
113,1.744999986,1.7105859041213989,0.4945859041213988,2.926585904121399,False,5.126077872000795e-06,0.08
114,1.859999986,1.7451768517494202,0.5291768517494201,2.9611768517494204,False,5.706523614580475e-05,0.08
115,1.950000048,1.812357413768768,0.5963574137687683,3.0283574137687683,False,8.200092952784203e-05,0.08
116,-999.0,1.8819129168987276,0.6659129168987273,3.097912916898728,True,8.200092952784203e-05,0.08
117,2.349999905,1.881921410560608,0.6659214105606078,3.097921410560608,False,0.0009483097167444,0.08
118,2.309999943,1.9586787462234496,0.7426787462234496,3.17467874622345,False,0.000534221707516,0.08
119,-999.0,2.0349740266799925,0.8189740266799926,3.2509740266799927,True,0.000534221707516,0.08
120,-999.0,2.034977877140045,0.8189778771400451,3.2509778771400453,True,0.000534221707516,0.08
121,3.00999999,2.0349373340606687,0.8189373340606689,3.250937334060669,False,0.0041150761037372,0.08
122,-999.0,2.1140294075012207,0.8980294075012206,3.330029407501221,True,0.0041150761037372,0.08
123,-999.0,2.1140341639518736,0.8980341639518737,3.330034163951874,True,0.0041150761037372,0.08
124,-999.0,2.1140135526657104,0.8980135526657104,3.33001355266571,True,0.0041150761037372,0.08
125,-999.0,2.113895547389984,0.8978955473899841,3.329895547389984,True,0.0041150761037372,0.08
126,-999.0,2.113895547389984,0.8978955473899841,3.329895547389984,True,0.0041150761037372,0.08
127,4.730000019,2.113895547389984,0.8978955473899841,3.329895547389984,False,0.0296225874583532,0.08
128,4.869999886,2.1947604179382325,0.9787604179382324,3.4107604179382327,False,0.0309769140039621,0.08
129,-999.0,2.27659832239151,1.06059832239151,3.49259832239151,True,0.0309769140039621,0.08
130,7.010000229,2.2764875650405885,1.0604875650405885,3.4924875650405887,False,0.0969794933338994,0.08
131,5.710000038,2.359539270401001,1.143539270401001,3.575539270401001,False,0.0485872028878985,0.08
132,4.75,2.443346571922302,1.2273465719223022,3.659346571922302,False,0.0230291293164066,0.08
133,4.090000153,2.528531885147095,1.3125318851470946,3.744531885147095,False,0.0105530780449772,0.08
134,4.460000038,2.612382900714874,1.3963829007148745,3.828382900714874,False,0.0147753163347891,0.08
135,4.960000038,2.6983163356781006,1.4823163356781004,3.9143163356781008,False,0.0221399461969723,0.08
136,5.349999905,2.786933088302612,1.5709330883026122,4.002933088302612,False,0.0284336543752392,0.08
137,4.949999809,2.8785939693450926,1.6625939693450926,4.094593969345093,False,0.0185713389567021,0.08
138,-999.0,2.971731615066528,1.7557316150665283,4.187731615066529,True,0.0185713389567021,0.08
139,5.329999924,2.968954300880432,1.752954300880432,4.184954300880432,False,0.0241280143457932,0.08
140,6.769999981,3.063527715206146,1.8475277152061464,4.279527715206147,False,0.0594612909327347,0.08
141,5.78000021,3.1651834845542908,1.9491834845542904,4.381183484554291,False,0.0295934319064691,0.08
142,7.179999828,3.2729331731796263,2.056933173179626,4.4889331731796265,False,0.0660715453826578,0.08
143,7.400000095,3.384664011001586,2.1686640110015865,4.600664011001587,False,0.0697841233875507,0.08
144,-999.0,3.4996009230613705,2.2836009230613703,4.715600923061371,True,0.0697841233875507,0.08
145,6.239999771,3.490951883792877,2.274951883792877,4.706951883792877,False,0.0327097657815008,0.08
146,7.349999905,3.602455997467041,2.3864559974670407,4.818455997467041,False,0.0607863804487854,0.08
147,6.210000038,3.725206851959229,2.5092068519592283,4.941206851959229,False,0.0267234988633771,0.08
148,7.230000019,3.869738173484802,2.653738173484802,5.085738173484803,False,0.048871882230026,0.08
149,6.650000095,4.016208314895629,2.8002083148956296,5.2322083148956295,False,0.0300244942042302,0.08
150,5.420000076,4.160539412498474,2.944539412498474,5.376539412498474,False,0.0068656560028899,0.08
151,6.389999866,4.3092690944671626,3.093269094467163,5.525269094467163,False,0.0187389220204451,0.08
152,-999.0,4.468273162841797,3.2522731628417967,5.684273162841797,True,0.0187389220204451,0.08
153,-999.0,4.440432524681091,3.2244325246810908,5.656432524681091,True,0.0187389220204451,0.08
154,5.519999981,4.426453995704651,3.2104539957046505,5.642453995704651,False,0.0051759124911512,0.08
155,5.03000021,4.5857611179351805,3.3697611179351803,5.801761117935181,False,0.0008541740431032,0.08
156,4.369999886,4.769809484481812,3.5538094844818118,5.985809484481812,False,0.000691861647499,0.08
157,5.119999886,4.599455618858337,3.383455618858337,5.815455618858337,False,0.0011728113489181,0.08
158,5.389999866,4.769876074790955,3.553876074790954,5.985876074790955,False,0.001664445621639,0.08
159,5.400000095,4.9717063188552855,3.755706318855285,6.187706318855286,False,0.0007939558461058,0.08
160,5.460000038,5.200352072715759,3.984352072715759,6.41635207271576,False,0.0002917982421928,0.08
161,5.110000134,5.407274436950684,4.191274436950684,6.623274436950684,False,0.0003824965858501,0.08
162,4.409999847,5.199933052062988,3.983933052062988,6.4159330520629885,False,0.0027008070830206,0.08
163,3.690000057,4.966467428207397,3.750467428207397,6.1824674282073975,False,0.0070523240553892,0.08
164,-999.0,4.737982034683228,3.521982034683228,5.953982034683228,True,0.0070523240553892,0.08
165,4.480000019,4.73124554157257,3.5152455415725705,5.9472455415725705,False,0.0002732181120704,0.08
166,4.699999809,4.580016231536865,3.3640162315368647,5.796016231536865,False,6.23098115514723e-05,0.08
167,5.630000114,4.712300825119018,3.496300825119018,5.928300825119019,False,0.0036451349758165,0.08
168,5.570000172,4.924402284622192,3.708402284622192,6.140402284622192,False,0.0018040020437443,0.08
169,4.869999886,5.160999011993408,3.944999011993408,6.376999011993409,False,0.0003665187470954,0.08
170,5.230000019,4.978753566741943,3.762753566741943,6.194753566741944,False,0.0002732201340558,0.08
171,-999.0,5.151828122138977,3.9358281221389766,6.367828122138977,True,0.0002732201340558,0.08
172,5.260000229,5.141862678527832,3.925862678527832,6.357862678527832,False,6.040720581528749e-05,0.08
173,3.970000029,5.270963621139527,4.054963621139526,6.486963621139527,False,0.0073255984594554,0.08
174,6.019999981,5.019026207923889,3.803026207923889,6.235026207923889,False,0.0043366884279182,0.08
175,5.809999943,5.264344000816345,4.0483440008163445,6.480344000816345,False,0.0012886963609778,0.08
176,6.309999943,5.520525527000427,4.304525527000427,6.736525527000427,False,0.0026976707648799,0.08
177,-999.0,5.882554841041564,4.666554841041565,7.098554841041564,True,0.0026976707648799,0.08
178,-999.0,5.877624893188476,4.661624893188476,7.093624893188476,True,0.0026976707648799,0.08
179,-999.0,5.8796117305755615,4.663611730575561,7.095611730575562,True,0.0026976707648799,0.08
180,-999.0,5.862305045127869,4.6463050451278685,7.078305045127869,True,0.0026976707648799,0.08
181,8.43999958,5.86148738861084,4.64548738861084,7.07748738861084,False,0.0287773767362471,0.08
182,6.949999809,6.316496253013611,5.100496253013611,7.532496253013611,False,0.001737044474755,0.08
183,6.53000021,6.733753395080566,5.5177533950805655,7.949753395080565,False,0.0001796890600349,0.08
184,7.690000056999999,6.563622856140136,5.347622856140136,7.779622856140135,False,0.0054913677225454,0.08
185,8.350000381,6.923011207580566,5.707011207580566,8.139011207580566,False,0.008813617127148,0.08
186,7.480000019,7.493236708641052,6.277236708641052,8.70923670864105,False,7.583533269283693e-07,0.08
187,6.590000153,7.550599956512451,6.33459995651245,8.76659995651245,False,0.0039939057414653,0.08
188,5.880000114,7.027144861221313,5.811144861221313,8.243144861221312,False,0.0056957283201066,0.08
189,6.769999981,6.485691356658935,5.269691356658935,7.701691356658935,False,0.0003498588723801,0.08
190,6.230000019,6.710384273529052,5.494384273529052,7.9263842735290515,False,0.0009988271814379,0.08
191,6.730000019,6.372169828414917,5.1561698284149164,7.588169828414917,False,0.0005542003345488,0.08
192,5.940000057,6.721584129333496,5.505584129333496,7.937584129333495,False,0.0026440168893932,0.08
193,-999.0,6.327337789535522,5.111337789535522,7.543337789535522,True,0.0026440168893932,0.08
194,4.449999809,6.331033778190612,5.115033778190612,7.547033778190612,False,0.0153146156217494,0.08
195,4.550000191,5.899862885475159,4.683862885475159,7.115862885475159,False,0.007886639949514,0.08
196,5.849999905,5.565358018875122,4.3493580188751215,6.781358018875122,False,0.0003506795504532,0.08
197,6.760000229,5.773097133636474,4.557097133636474,6.989097133636474,False,0.0042156237865222,0.08
198,-999.0,6.186330318450928,4.970330318450928,7.402330318450928,True,0.0042156237865222,0.08
199,7.670000076,6.269004678726196,5.053004678726196,7.485004678726196,False,0.0084954471224999,0.08
200,6.449999809,6.7537096500396725,5.537709650039672,7.969709650039672,False,0.000399236788194,0.08
201,-999.0,6.4641016006469725,5.248101600646972,7.680101600646972,True,0.000399236788194,0.08
202,-999.0,6.476939940452575,5.260939940452575,7.6929399404525745,True,0.000399236788194,0.08
203,-999.0,6.412269878387451,5.196269878387451,7.62826987838745,True,0.000399236788194,0.08
204,-999.0,6.410232305526733,5.194232305526733,7.626232305526733,True,0.000399236788194,0.08
205,3.869999886,6.40721263885498,5.19121263885498,7.623212638854979,False,0.0278629179070721,0.08
206,3.9500000480000006,5.944006824493408,4.728006824493408,7.160006824493408,False,0.0172094140612085,0.08
207,-999.0,5.559954237937927,4.343954237937927,6.775954237937927,True,0.0172094140612085,0.08
208,-999.0,5.531793332099914,4.315793332099914,6.747793332099914,True,0.0172094140612085,0.08
209,-999.0,5.592419958114624,4.376419958114624,6.808419958114624,True,0.0172094140612085,0.08
210,-999.0,5.651360988616943,4.435360988616943,6.867360988616944,True,0.0172094140612085,0.08
211,-999.0,5.654821419715881,4.438821419715881,6.870821419715881,True,0.0172094140612085,0.08
212,-999.0,5.659403920173645,4.443403920173645,6.875403920173645,True,0.0172094140612085,0.08
213,-999.0,5.6618568897247314,4.445856889724731,6.877856889724732,True,0.0172094140612085,0.08
214,-999.0,5.662249183654785,4.446249183654785,6.878249183654785,True,0.0172094140612085,0.08
215,-999.0,5.662524604797363,4.446524604797363,6.878524604797363,True,0.0172094140612085,0.08
216,-999.0,5.662639212608338,4.446639212608337,6.878639212608337,True,0.0172094140612085,0.08
217,3.369999886,5.662668657302857,4.446668657302856,6.878668657302856,False,0.0227507362141072,0.08
218,4.239999771,5.324580597877502,4.108580597877502,6.540580597877503,False,0.0050913935683443,0.08
219,7.230000019,5.059254908561706,3.843254908561706,6.275254908561706,False,0.0203953182760204,0.08
220,6.420000076,5.342444920539855,4.126444920539855,6.558444920539856,False,0.0050256453993193,0.08
221,7.409999847,5.718942451477051,4.50294245147705,6.934942451477051,False,0.0123774026789857,0.08
222,7.079999924,6.179341053962707,4.963341053962707,7.395341053962707,False,0.0035110214689095,0.08
223,-999.0,6.533093690872192,5.317093690872192,7.749093690872192,True,0.0035110214689095,0.08
224,5.110000134,6.53859486579895,5.3225948657989495,7.754594865798949,False,0.0088334613388318,0.08
225,5.880000114,6.070013809204101,4.854013809204101,7.286013809204102,False,0.0001562725258185,0.08
226,5.710000038,5.831330132484435,4.615330132484436,7.047330132484436,False,6.371620423996675e-05,0.08
227,4.940000057,5.679618382453918,4.463618382453918,6.895618382453918,False,0.0023677080477287,0.08
228,3.799999952,5.416819047927857,4.200819047927856,6.632819047927857,False,0.0113145082624522,0.08
229,4.130000114,5.116761302947998,3.9007613029479975,6.332761302947998,False,0.0042144115478448,0.08
230,4.050000191,4.870726871490478,3.654726871490478,6.086726871490479,False,0.0029154790688578,0.08
231,3.730000019,4.667214202880859,3.451214202880859,5.883214202880859,False,0.0038018110563861,0.08
232,3.390000105,4.492490291595459,3.276490291595459,5.708490291595459,False,0.0052609271621333,0.08
233,3.650000095,4.320306777954102,3.1043067779541014,5.536306777954102,False,0.0019447327268565,0.08
234,4.070000172,4.167879748344421,2.951879748344421,5.383879748344421,False,4.146646236739672e-05,0.08
235,4.460000038,4.078628802299499,2.8626288022994992,5.294628802299499,False,0.0006295187821144,0.08
236,-999.0,4.231353449821472,3.015353449821472,5.447353449821472,True,0.0006295187821144,0.08
237,5.110000134,4.238136601448059,3.022136601448058,5.45413660144806,False,0.0032901056933602,0.08
238,4.78000021,4.413099241256714,3.1970992412567134,5.629099241256714,False,0.000582653743355,0.08
239,5.400000095,4.5831962585449215,3.3671962585449213,5.799196258544922,False,0.0028876753256913,0.08
240,5.269999981,4.795379710197449,3.5793797101974483,6.011379710197449,False,0.0009750017376068,0.08
241,3.670000076,5.000081944465637,3.784081944465637,6.216081944465637,False,0.0076571925935813,0.08
242,-999.0,4.769554448127747,3.553554448127746,5.985554448127747,True,0.0076571925935813,0.08
243,6.579999924,4.755950546264648,3.539950546264648,5.971950546264648,False,0.0144007796590059,0.08
244,5.619999886,4.998582077026367,3.782582077026367,6.214582077026368,False,0.0016713992958344,0.08
245,-999.0,5.279826927185058,4.063826927185058,6.495826927185059,True,0.0016713992958344,0.08
246,6.730000019,5.293240571022033,4.077240571022033,6.509240571022033,False,0.0089347200110541,0.08
247,5.230000019,5.568644952774048,4.352644952774048,6.784644952774047,False,0.000496365959015,0.08
248,6.309999943,5.332762145996093,4.116762145996093,6.548762145996093,False,0.0041334561629719,0.08
249,7.539999962,5.637155508995056,4.421155508995056,6.853155508995056,False,0.0156718187860616,0.08
250,4.570000172,5.989055848121643,4.7730558481216425,7.205055848121643,False,0.008715889075195,0.08
251,4.71999979,5.659654426574707,4.443654426574707,6.875654426574707,False,0.0038216362363068,0.08
252,5.139999866,5.338189029693603,4.122189029693603,6.554189029693603,False,0.0001700092823994,0.08
253,3.25,5.09901385307312,3.88301385307312,6.31501385307312,False,0.0147976637329306,0.08
254,-999.0,4.852449417114258,3.6364494171142576,6.068449417114258,True,0.0147976637329306,0.08
255,4.440000057,4.853828334808349,3.637828334808349,6.069828334808349,False,0.0007412302783666,0.08
256,4.840000153,4.6619648933410645,3.4459648933410643,5.877964893341065,False,0.000137190762127,0.08
257,10.82999992,4.844889831542969,3.628889831542968,6.060889831542969,True,0.1550447661485031,0.08
258,7.610000134,5.234263753890991,4.018263753890991,6.450263753890991,False,0.0244292042407092,0.08
259,3.799999952,5.629036927223205,4.413036927223205,6.845036927223205,False,0.0144796410004053,0.08
260,3.940000057,5.307292485237121,4.091292485237121,6.523292485237121,False,0.0080916230276773,0.08
261,2.900000095,4.891150617599487,3.675150617599487,6.107150617599487,False,0.0171601471764552,0.08
262,3.569999933,4.602153658866882,3.386153658866882,5.8181536588668825,False,0.0046110687059422,0.08
263,3.049999952,4.426811408996582,3.2108114089965816,5.642811408996582,False,0.0082046822546617,0.08
264,3.069999933,4.255743622779846,3.039743622779846,5.471743622779846,False,0.0060854748002628,0.08
265,3.140000105,4.108815050125122,2.892815050125121,5.324815050125122,False,0.0040625103787127,0.08
266,3.359999895,3.965935349464417,2.7499353494644163,5.181935349464417,False,0.0015891524193949,0.08
267,4.619999886,3.839194059371948,2.623194059371948,5.055194059371948,False,0.0026387540637825,0.08
268,7.400000095,3.987104272842407,2.7711042728424067,5.203104272842407,False,0.0504148973896327,0.08
269,8.199999809,4.18477873802185,2.96877873802185,5.400778738021851,False,0.0697801257307259,0.08
270,7.25,4.4254306793212885,3.209430679321289,5.641430679321289,False,0.0345316475386054,0.08
271,8.220000267,4.6705949068069454,3.4545949068069453,5.886594906806946,False,0.0545285596042554,0.08
272,8.779999733,4.9156698942184445,3.699669894218444,6.131669894218445,False,0.0646340248567238,0.08
273,7.639999866,5.1888559579849245,3.972855957984924,6.404855957984925,False,0.0260046159011401,0.08
274,-999.0,5.488563537597656,4.272563537597656,6.704563537597656,True,0.0260046159011401,0.08
275,5.400000095,5.396498584747314,4.180498584747314,6.612498584747314,False,5.3066889065370696e-08,0.08
276,4.730000019,5.29315903186798,4.07715903186798,6.509159031867981,False,0.0013726976877356,0.08
277,9.130000114,4.988243818283081,3.772243818283081,6.204243818283081,False,0.0742475121758601,0.08
278,10.21000004,5.347502160072327,4.131502160072326,6.563502160072327,True,0.1023367626051814,0.08
279,8.81000042,5.840933179855346,4.624933179855346,7.0569331798553465,False,0.0381551258505028,0.08
280,10.73999977,6.419784164428711,5.20378416442871,7.63578416442871,True,0.080783686282123,0.08
281,-999.0,6.984903049468993,5.768903049468993,8.200903049468993,True,0.080783686282123,0.08
282,8.970000267,6.780165934562683,5.564165934562682,7.996165934562682,False,0.0207556025083154,0.08
283,6.010000229,7.281098556518554,6.065098556518554,8.497098556518553,False,0.0069931222222146,0.08
284,4.710000038,6.532107067108154,5.316107067108153,7.748107067108153,False,0.0143701264955217,0.08
285,6.539999962,6.036614918708801,4.8206149187088005,7.252614918708801,False,0.0010967646373324,0.08
286,5.130000114,6.224810457229614,5.008810457229614,7.440810457229614,False,0.0051878881909736,0.08
287,-999.0,5.862498474121093,4.646498474121094,7.078498474121093,True,0.0051878881909736,0.08
288,-999.0,5.912577104568481,4.696577104568481,7.128577104568481,True,0.0051878881909736,0.08
289,-999.0,5.88542275428772,4.669422754287719,7.10142275428772,True,0.0051878881909736,0.08
