1	-1.702147535979747772e-02 1.886814646422863007e-02 -2.117428928613662720e-02 1.449517626315355301e-02 1.669550687074661255e-02 -2.239724248647689819e-02 -6.691454909741878510e-03 -1.069938670843839645e-02 1.600785553455352783e-02 -8.204377256333827972e-03
2	8.063537999987602234e-03 2.186114341020584106e-02 2.181696618208661675e-04 1.082103420048952103e-02 1.529653370380401611e-02 2.423765137791633606e-02 -9.260630235075950623e-03 -1.441118028014898300e-02 -4.135864228010177612e-02 1.107921823859214783e-02
3	1.362168882042169571e-02 8.004878647625446320e-03 -1.877608895301818848e-02 -1.585588790476322174e-03 2.645716536790132523e-03 -1.682255417108535767e-02 1.019805017858743668e-02 -8.754806593060493469e-03 -9.227390401065349579e-03 -2.736070426180958748e-03
4	-2.230618521571159363e-02 7.655404042452573776e-03 2.804834209382534027e-02 -3.582819364964962006e-03 -4.590455908328294754e-03 -3.487042617052793503e-03 -1.778153527993708849e-04 -2.654415555298328400e-02 1.446107216179370880e-02 -7.449222728610038757e-03
5	2.051878953352570534e-03 3.705871291458606720e-03 1.551058981567621231e-02 -6.150506902486085892e-03 3.509239852428436279e-02 -1.606512698344886303e-03 1.276304945349693298e-02 3.240606933832168579e-02 -3.130862116813659668e-02 3.121454268693923950e-02
6	-6.163825280964374542e-03 -1.637817732989788055e-02 1.241513062268495560e-02 -1.176601368933916092e-02 1.169593632221221924e-02 -4.371740389615297318e-03 1.419196929782629013e-02 -5.677324719727039337e-03 2.524636127054691315e-02 -1.668573729693889618e-02
7	1.229901518672704697e-02 2.650118665769696236e-03 -1.049461215734481812e-02 -9.875768795609474182e-03 -1.258923206478357315e-02 -1.127571426331996918e-02 1.360639929771423340e-02 -1.791247166693210602e-02 5.373915657401084900e-03 8.980214595794677734e-03
8	1.624361961148679256e-03 -8.230620296671986580e-04 -1.289980765432119370e-02 1.432054210454225540e-02 -4.120359662920236588e-03 -8.304360322654247284e-03 -4.034682177007198334e-03 -8.477143943309783936e-03 -2.041591331362724304e-03 1.848564855754375458e-02
9	1.310283131897449493e-02 -9.053963236510753632e-03 -2.381073497235774994e-02 1.234595663845539093e-02 2.058939076960086823e-02 1.532805711030960083e-02 -7.983275689184665680e-03 -7.019762415438890457e-03 1.735942065715789795e-02 -4.216787870973348618e-03
10	-3.944371640682220459e-02 9.629324078559875488e-03 1.884988695383071899e-02 -2.869914658367633820e-02 1.165514718741178513e-02 -1.085133943706750870e-02 1.528790965676307678e-02 3.289908543229103088e-02 7.330534048378467560e-03 -5.470402538776397705e-03
11	-9.704913944005966187e-03 1.803709007799625397e-02 -1.335005648434162140e-02 3.956841304898262024e-02 4.065147601068019867e-03 -9.718632325530052185e-03 1.747102849185466766e-02 -6.039186380803585052e-03 -9.823636151850223541e-03 -2.622404601424932480e-03
12	-6.727545987814664841e-04 1.073766313493251801e-02 6.838757544755935669e-03 3.722480963915586472e-03 -1.961862854659557343e-02 -1.160988025367259979e-02 1.721149310469627380e-02 -6.821016431786119938e-04 -1.820296421647071838e-02 2.067602938041090965e-03
13	-3.681677859276533127e-03 8.789811283349990845e-03 -2.103861235082149506e-02 1.245355349965393543e-03 -3.299247007817029953e-03 -1.513327704742550850e-03 1.418290892615914345e-03 8.083765860646963120e-04 -1.152078714221715927e-02 1.560850301757454872e-03
14	-2.019066130742430687e-03 7.176656741648912430e-03 -2.818864770233631134e-03 2.455455623567104340e-02 -7.073982153087854385e-03 -2.583828195929527283e-02 -1.306146197021007538e-02 -1.029371097683906555e-02 4.640062153339385986e-02 -3.747626766562461853e-02
15	-1.327205449342727661e-02 -4.836112726479768753e-03 -2.063013426959514618e-02 1.864043250679969788e-02 -2.802031813189387321e-03 -4.448592197149991989e-03 -7.314774673432111740e-03 1.418352220207452774e-02 3.017171286046504974e-03 -7.559498772025108337e-03
16	-1.391680724918842316e-02 1.514548342674970627e-02 -9.163932874798774719e-03 -6.603347603231668472e-03 -4.690466448664665222e-03 1.063298247754573822e-02 -1.446574274450540543e-02 -1.138956192880868912e-02 1.169004198163747787e-02 -1.279570255428552628e-02
17	1.582685392349958420e-03 5.186993628740310669e-03 1.336572319269180298e-02 2.940209954977035522e-02 5.752637982368469238e-03 -3.333190456032752991e-02 -1.237675733864307404e-02 4.938201047480106354e-03 -1.103016827255487442e-02 8.586978539824485779e-03
18	4.984281957149505615e-03 -1.805539801716804504e-02 7.048697676509618759e-03 4.570859018713235855e-04 -1.246651168912649155e-02 -1.057145069353282452e-03 -2.295641601085662842e-02 -2.436751965433359146e-03 -4.353256081230938435e-04 4.262459115125238895e-04
19	7.326503400690853596e-04 3.250801935791969299e-02 1.220215577632188797e-02 5.836387630552053452e-03 -1.490146201103925705e-02 -9.855551645159721375e-03 -1.648053154349327087e-02 -2.635761350393295288e-02 1.156021142378449440e-03 -4.896084312349557877e-03
20	1.209642272442579269e-03 -1.109168212860822678e-02 1.079417951405048370e-02 4.076406359672546387e-03 1.951023237779736519e-03 2.290860936045646667e-02 -1.439490076154470444e-02 -2.414404600858688354e-02 -2.870329422876238823e-03 -6.817415356636047363e-03
21	-6.827706005424261093e-03 -1.642401702702045441e-02 -7.592608220875263214e-03 1.194713078439235687e-02 -1.167419273406267166e-02 4.330594965722411871e-04 5.689925048500299454e-03 -1.701543806120753288e-03 1.377176679670810699e-02 -1.295886281877756119e-02
22	-1.028282009065151215e-02 -6.890020449645817280e-04 -1.255729515105485916e-02 -1.217451691627502441e-02 1.653090119361877441e-02 -2.311074733734130859e-02 -2.430499298498034477e-03 7.936023175716400146e-03 1.378844026476144791e-02 1.467805705033242702e-03
23	2.118374779820442200e-02 -2.415265515446662903e-02 -3.037400310859084129e-03 6.950328126549720764e-03 2.353517571464180946e-03 7.298378273844718933e-03 1.294182520359754562e-02 1.337559334933757782e-02 -5.951486062258481979e-03 6.801182404160499573e-03
24	6.438978016376495361e-03 -6.358932238072156906e-03 2.417437918484210968e-02 1.778347231447696686e-02 1.496860012412071228e-02 1.918054930865764618e-02 8.117483928799629211e-03 -4.572013858705759048e-04 -6.011897698044776917e-03 6.760427728295326233e-03
25	3.753168508410453796e-02 1.248234789818525314e-02 -4.579204600304365158e-03 1.137281395494937897e-02 -4.236656241118907928e-03 6.294849794358015060e-03 -1.180647313594818115e-02 -3.370037302374839783e-02 2.181856706738471985e-02 -1.504524704068899155e-02
26	2.711696736514568329e-02 -1.019735704176127911e-03 -1.101507572457194328e-03 7.950765080749988556e-03 -1.034230459481477737e-02 -1.955176517367362976e-02 9.986421093344688416e-03 1.656272448599338531e-02 1.928717829287052155e-03 4.093892127275466919e-02
27	2.933543361723423004e-02 9.206078830175101757e-04 -5.997252650558948517e-03 -2.946231327950954437e-02 1.725329644978046417e-02 -1.335699111223220825e-02 1.001259870827198029e-02 -7.899846881628036499e-03 9.002676233649253845e-03 4.892397299408912659e-02
28	2.064361982047557831e-02 -9.550473652780056000e-03 -7.339776027947664261e-03 -3.898213384672999382e-03 5.139706656336784363e-03 -2.565967477858066559e-02 -1.071294210851192474e-02 1.751309959217905998e-03 -1.817566528916358948e-02 -2.292642183601856232e-02
29	-1.155173988081514835e-03 -3.001185692846775055e-02 -5.252614617347717285e-03 -1.795024238526821136e-02 3.370988648384809494e-03 5.025271326303482056e-03 2.390711195766925812e-02 -2.258388325572013855e-02 -2.594182826578617096e-02 -9.017677977681159973e-03
30	2.459496725350618362e-03 -2.187356352806091309e-02 2.159654349088668823e-02 -2.719510719180107117e-02 -5.557670374400913715e-04 1.593914814293384552e-02 -6.224683020263910294e-03 2.947731409221887589e-03 6.960441824048757553e-03 -1.059543807059526443e-02
31	3.301364555954933167e-02 1.115651056170463562e-02 2.372701419517397881e-03 7.224562112241983414e-03 -3.284088149666786194e-02 1.049420144408941269e-02 4.624965658877044916e-04 -3.029122576117515564e-02 -1.017952524125576019e-02 1.066400762647390366e-02
32	-1.364130806177854538e-02 -2.062483876943588257e-02 7.770359050482511520e-03 1.760362274944782257e-02 2.430017571896314621e-03 4.673069342970848083e-03 -1.756360381841659546e-02 2.050573704764246941e-03 2.123139612376689911e-02 5.800731945782899857e-03
33	1.745072565972805023e-02 2.091859094798564911e-02 -7.637661416083574295e-03 -2.996226958930492401e-02 -1.554628740996122360e-02 1.816438697278499603e-02 -7.407621014863252640e-04 1.578054018318653107e-02 -8.031899924390017986e-04 2.368105389177799225e-02
34	-1.677344553172588348e-02 1.906348578631877899e-02 -1.240495685487985611e-02 4.614716023206710815e-02 -1.643363269977271557e-03 1.286796201020479202e-02 1.692556031048297882e-02 -4.599972162395715714e-03 -1.137829385697841644e-02 1.204941421747207642e-02
35	-1.462961453944444656e-02 -8.380829356610774994e-03 -1.095648668706417084e-02 -3.306115418672561646e-02 1.795154251158237457e-02 -2.286572381854057312e-02 3.831889014691114426e-03 -1.848145574331283569e-02 2.004712633788585663e-02 2.310521155595779419e-02
