1	6.789999924429026557e-01 6.789999924429026557e-01 6.789999924429026557e-01 6.789999924429026557e-01 6.789999924429026557e-01 6.789999924429026557e-01 6.789999924429026557e-01 6.789999924429026557e-01 6.789999924429026557e-01 6.789999924429026557e-01
2	6.419999925498696136e-01 6.419999925498696136e-01 6.419999925498696136e-01 6.419999925498696136e-01 6.419999925498696136e-01 6.419999925498696136e-01 6.419999925498696136e-01 6.419999925498696136e-01 6.419999925498696136e-01 6.419999925498696136e-01
3	6.009999926684015392e-01 6.009999926684015392e-01 6.009999926684015392e-01 6.009999926684015392e-01 6.009999926684015392e-01 6.009999926684015392e-01 6.009999926684015392e-01 6.009999926684015392e-01 6.009999926684015392e-01 6.009999926684015392e-01
4	6.059999926539463289e-01 6.059999926539463289e-01 6.059999926539463289e-01 6.059999926539463289e-01 6.059999926539463289e-01 6.059999926539463289e-01 6.059999926539463289e-01 6.059999926539463289e-01 6.059999926539463289e-01 6.059999926539463289e-01
5	6.149999926279270390e-01 6.149999926279270390e-01 6.149999926279270390e-01 6.149999926279270390e-01 6.149999926279270390e-01 6.149999926279270390e-01 6.149999926279270390e-01 6.149999926279270390e-01 6.149999926279270390e-01 6.149999926279270390e-01
6	6.299999925845618520e-01 6.299999925845618520e-01 6.299999925845618520e-01 6.299999925845618520e-01 6.299999925845618520e-01 6.299999925845618520e-01 6.299999925845618520e-01 6.299999925845618520e-01 6.299999925845618520e-01 6.299999925845618520e-01
7	6.649999924833767118e-01 6.649999924833767118e-01 6.649999924833767118e-01 6.649999924833767118e-01 6.649999924833767118e-01 6.649999924833767118e-01 6.649999924833767118e-01 6.649999924833767118e-01 6.649999924833767118e-01 6.649999924833767118e-01
8	6.799999924400115248e-01 6.799999924400115248e-01 6.799999924400115248e-01 6.799999924400115248e-01 6.799999924400115248e-01 6.799999924400115248e-01 6.799999924400115248e-01 6.799999924400115248e-01 6.799999924400115248e-01 6.799999924400115248e-01
9	7.199999923243716182e-01 7.199999923243716182e-01 7.199999923243716182e-01 7.199999923243716182e-01 7.199999923243716182e-01 7.199999923243716182e-01 7.199999923243716182e-01 7.199999923243716182e-01 7.199999923243716182e-01 7.199999923243716182e-01
10	7.449999922520964546e-01 7.449999922520964546e-01 7.449999922520964546e-01 7.449999922520964546e-01 7.449999922520964546e-01 7.449999922520964546e-01 7.449999922520964546e-01 7.449999922520964546e-01 7.449999922520964546e-01 7.449999922520964546e-01
11	8.169999920439430241e-01 8.169999920439430241e-01 8.169999920439430241e-01 8.169999920439430241e-01 8.169999920439430241e-01 8.169999920439430241e-01 8.169999920439430241e-01 8.169999920439430241e-01 8.169999920439430241e-01 8.169999920439430241e-01
12	8.799999918618097716e-01 8.799999918618097716e-01 8.799999918618097716e-01 8.799999918618097716e-01 8.799999918618097716e-01 8.799999918618097716e-01 8.799999918618097716e-01 8.799999918618097716e-01 8.799999918618097716e-01 8.799999918618097716e-01
13	9.689999916045097805e-01 9.689999916045097805e-01 9.689999916045097805e-01 9.689999916045097805e-01 9.689999916045097805e-01 9.689999916045097805e-01 9.689999916045097805e-01 9.689999916045097805e-01 9.689999916045097805e-01 9.689999916045097805e-01
14	1.332011704587936496e+00 1.261428849399089724e+00 1.392180623567104369e+00 1.378209263920783911e+00 1.433944196605682286e+00 1.210059453749656733e+00 9.905489071726800709e-01 8.106483797550203541e-01 1.342769990050792561e+00 8.530984658718110403e-01
15	1.382999990407632218e+00 1.382999990407632218e+00 1.382999990407632218e+00 1.382999990407632218e+00 1.382999990407632218e+00 1.382999990407632218e+00 1.382999990407632218e+00 1.382999990407632218e+00 1.382999990407632218e+00 1.382999990407632218e+00
16	1.523999990000000082e+00 1.523999990000000082e+00 1.523999990000000082e+00 1.523999990000000082e+00 1.523999990000000082e+00 1.523999990000000082e+00 1.523999990000000082e+00 1.523999990000000082e+00 1.523999990000000082e+00 1.523999990000000082e+00
17	1.502999990060710722e+00 1.502999990060710722e+00 1.502999990060710722e+00 1.502999990060710722e+00 1.502999990060710722e+00 1.502999990060710722e+00 1.502999990060710722e+00 1.502999990060710722e+00 1.502999990060710722e+00 1.502999990060710722e+00
18	1.517999990017346423e+00 1.517999990017346423e+00 1.517999990017346423e+00 1.517999990017346423e+00 1.517999990017346423e+00 1.517999990017346423e+00 1.517999990017346423e+00 1.517999990017346423e+00 1.517999990017346423e+00 1.517999990017346423e+00
19	1.432999990263082335e+00 1.432999990263082335e+00 1.432999990263082335e+00 1.432999990263082335e+00 1.432999990263082335e+00 1.432999990263082335e+00 1.432999990263082335e+00 1.432999990263082335e+00 1.432999990263082335e+00 1.432999990263082335e+00
20	1.343999990520381438e+00 1.343999990520381438e+00 1.343999990520381438e+00 1.343999990520381438e+00 1.343999990520381438e+00 1.343999990520381438e+00 1.343999990520381438e+00 1.343999990520381438e+00 1.343999990520381438e+00 1.343999990520381438e+00
21	1.330539656741278609e+00 1.259151586149419799e+00 1.391216890990734090e+00 1.377108921468257918e+00 1.433367320154394164e+00 1.206909044214657722e+00 9.858614995735033304e-01 8.063430391890662463e-01 1.341192087369305508e+00 8.496485643216540318e-01
22	1.150999991078346607e+00 1.150999991078346607e+00 1.150999991078346607e+00 1.150999991078346607e+00 1.150999991078346607e+00 1.150999991078346607e+00 1.150999991078346607e+00 1.150999991078346607e+00 1.150999991078346607e+00 1.150999991078346607e+00
23	1.013999991474414220e+00 1.013999991474414220e+00 1.013999991474414220e+00 1.013999991474414220e+00 1.013999991474414220e+00 1.013999991474414220e+00 1.013999991474414220e+00 1.013999991474414220e+00 1.013999991474414220e+00 1.013999991474414220e+00
24	8.869999918415727436e-01 8.869999918415727436e-01 8.869999918415727436e-01 8.869999918415727436e-01 8.869999918415727436e-01 8.869999918415727436e-01 8.869999918415727436e-01 8.869999918415727436e-01 8.869999918415727436e-01 8.869999918415727436e-01
25	9.599999916305290704e-01 9.599999916305290704e-01 9.599999916305290704e-01 9.599999916305290704e-01 9.599999916305290704e-01 9.599999916305290704e-01 9.599999916305290704e-01 9.599999916305290704e-01 9.599999916305290704e-01 9.599999916305290704e-01
26	8.629999919109567763e-01 8.629999919109567763e-01 8.629999919109567763e-01 8.629999919109567763e-01 8.629999919109567763e-01 8.629999919109567763e-01 8.629999919109567763e-01 8.629999919109567763e-01 8.629999919109567763e-01 8.629999919109567763e-01
27	8.809999918589186407e-01 8.809999918589186407e-01 8.809999918589186407e-01 8.809999918589186407e-01 8.809999918589186407e-01 8.809999918589186407e-01 8.809999918589186407e-01 8.809999918589186407e-01 8.809999918589186407e-01 8.809999918589186407e-01
28	8.409999919745589914e-01 8.409999919745589914e-01 8.409999919745589914e-01 8.409999919745589914e-01 8.409999919745589914e-01 8.409999919745589914e-01 8.409999919745589914e-01 8.409999919745589914e-01 8.409999919745589914e-01 8.409999919745589914e-01
29	8.129999920555075477e-01 8.129999920555075477e-01 8.129999920555075477e-01 8.129999920555075477e-01 8.129999920555075477e-01 8.129999920555075477e-01 8.129999920555075477e-01 8.129999920555075477e-01 8.129999920555075477e-01 8.129999920555075477e-01
30	9.702555692706789081e-01 7.609999922058396926e-01 7.609999922058396926e-01 7.609999922058396926e-01 7.609999922058396926e-01 7.609999922058396926e-01 7.609999922058396926e-01 7.609999922058396926e-01 7.609999922058396926e-01 7.609999922058396926e-01
31	9.476557387539319421e-01 7.409999922636605341e-01 7.409999922636605341e-01 7.409999922636605341e-01 7.409999922636605341e-01 7.409999922636605341e-01 7.409999922636605341e-01 7.409999922636605341e-01 7.409999922636605341e-01 7.409999922636605341e-01
32	8.999928174529756575e-01 6.989999923850822583e-01 6.989999923850822583e-01 6.989999923850822583e-01 6.989999923850822583e-01 6.989999923850822583e-01 6.989999923850822583e-01 6.989999923850822583e-01 6.989999923850822583e-01 6.989999923850822583e-01
33	8.933526797379767181e-01 6.929999924024285995e-01 6.929999924024285995e-01 6.929999924024285995e-01 6.929999924024285995e-01 6.929999924024285995e-01 6.929999924024285995e-01 6.929999924024285995e-01 6.929999924024285995e-01 6.929999924024285995e-01
34	9.058097968697547131e-01 7.039999923706274920e-01 7.039999923706274920e-01 7.039999923706274920e-01 7.039999923706274920e-01 7.039999923706274920e-01 7.039999923706274920e-01 7.039999923706274920e-01 7.039999923706274920e-01 7.039999923706274920e-01
35	9.318995087231911612e-01 7.269999923041341461e-01 7.269999923041341461e-01 7.269999923041341461e-01 7.269999923041341461e-01 7.269999923041341461e-01 7.269999923041341461e-01 7.269999923041341461e-01 7.269999923041341461e-01 7.269999923041341461e-01
36	9.454837118216925518e-01 7.389999922694419077e-01 7.389999922694419077e-01 7.389999922694419077e-01 7.389999922694419077e-01 7.389999922694419077e-01 7.389999922694419077e-01 7.389999922694419077e-01 7.389999922694419077e-01 7.389999922694419077e-01
37	9.795883193952694690e-01 7.689999921827119778e-01 7.689999921827119778e-01 7.689999921827119778e-01 7.689999921827119778e-01 7.689999921827119778e-01 7.689999921827119778e-01 7.689999921827119778e-01 7.689999921827119778e-01 7.689999921827119778e-01
38	1.035747342952660244e+00 8.189999920381612064e-01 8.189999920381612064e-01 8.189999920381612064e-01 8.189999920381612064e-01 8.189999920381612064e-01 8.189999920381612064e-01 8.189999920381612064e-01 8.189999920381612064e-01 8.189999920381612064e-01
39	1.187088212370872586e+00 9.669999916102920423e-01 9.669999916102920423e-01 9.669999916102920423e-01 9.669999916102920423e-01 9.669999916102920423e-01 9.669999916102920423e-01 9.669999916102920423e-01 9.669999916102920423e-01 9.669999916102920423e-01
40	1.183014450609683799e+00 9.629999916218561218e-01 9.629999916218561218e-01 9.629999916218561218e-01 9.629999916218561218e-01 9.629999916218561218e-01 9.629999916218561218e-01 9.629999916218561218e-01 9.629999916218561218e-01 9.629999916218561218e-01
41	1.172772774440901777e+00 9.519999916536572293e-01 9.519999916536572293e-01 9.519999916536572293e-01 9.519999916536572293e-01 9.519999916536572293e-01 9.519999916536572293e-01 9.519999916536572293e-01 9.519999916536572293e-01 9.519999916536572293e-01
42	1.199239546281950730e+00 9.809999915698179862e-01 9.809999915698179862e-01 9.809999915698179862e-01 9.809999915698179862e-01 9.809999915698179862e-01 9.809999915698179862e-01 9.809999915698179862e-01 9.809999915698179862e-01 9.809999915698179862e-01
43	1.235499039019857470e+00 1.023999991445504687e+00 1.023999991445504687e+00 1.023999991445504687e+00 1.023999991445504687e+00 1.023999991445504687e+00 1.023999991445504687e+00 1.023999991445504687e+00 1.023999991445504687e+00 1.023999991445504687e+00
44	1.243327819909368248e+00 1.033999991416594710e+00 1.033999991416594710e+00 1.033999991416594710e+00 1.033999991416594710e+00 1.033999991416594710e+00 1.033999991416594710e+00 1.033999991416594710e+00 1.033999991416594710e+00 1.033999991416594710e+00
45	1.237749558755329993e+00 1.026999991436831294e+00 1.026999991436831294e+00 1.026999991436831294e+00 1.026999991436831294e+00 1.026999991436831294e+00 1.026999991436831294e+00 1.026999991436831294e+00 1.026999991436831294e+00 1.026999991436831294e+00
