14466
0.703,0.718481947394883,0.716753168037258,0.745374531985457,0.739541485806578
0.733,0.728762935109406,0.735053953012296,0.751145611659406,0.742839156742414
0.769,0.751925271136814,0.763306872089155,0.771182193701667,0.775294024249035
0.813,0.782086870979298,0.797422290699582,0.797681079556577,0.813074854784592
0.855,0.824543087534251,0.83846344845175,0.842555907751102,0.856514075581689
0.898,0.871662478982025,0.881330854181853,0.890719674378477,0.904383798832224
0.954,0.914246331163802,0.920500463353356,0.928924953958924,0.946195934566281
0.997,0.95744556556463,0.962194807024488,0.970945784448497,0.987225721359466
1.025,0.996784537304109,0.999765101580841,1.01127699295499,1.02363547372504
1.054,1.02487436901311,1.02624807863333,1.03986302787983,1.05058321069381
1.083,1.03552101179476,1.04116666330693,1.05088921156161,1.06100594513896
1.077,1.04002769578587,1.05047009972258,1.05671662313973,1.06458693238268
1.056,1.03583192675932,1.04413857596958,1.04794595454812,1.05080364571435
1.032,1.02166959747092,1.02318758398561,1.02433164063177,1.02042388203229
0.99,1.00299627071183,0.99591536558989,0.994618957674168,0.98523407855659
0.942,0.972162138678135,0.959769002876408,0.956228808499106,0.944046450714851
0.9,0.930505415537294,0.917360119023052,0.911085795264321,0.895688459311129
0.849,0.886884377944861,0.876879407064644,0.870061885940173,0.852059286689583
0.802,0.841804032108737,0.835224417229489,0.827493251613014,0.811844480690253
0.773,0.79637541180881,0.793001650135059,0.781306959878972,0.768074067186977
0.731,0.760714272431826,0.761818216858354,0.748208377110406,0.737454779222297
0.698,0.737712655867943,0.735845825052455,0.723673785494054,0.712480987775009
0.686,0.725012152395804,0.717216870444638,0.70881278805984,0.697819515356947
0.688,0.722744753642197,0.712232292654729,0.706030279974282,0.70049061741251
0.708,0.725486053179518,0.717865453674385,0.713731561696703,0.712392650129369
0.73,0.736577170671803,0.736772648584304,0.734516336935104,0.739845830167728
0.768,0.752708547901203,0.760981813197077,0.762603239436406,0.769441701510458
0.805,0.782755349114981,0.795104747994774,0.798700567280332,0.808858448313419
0.847,0.819134425371248,0.832416558110484,0.836518627622975,0.852718068122048
0.901,0.858557741426705,0.870225844198129,0.873834690410306,0.890128075506984
0.933,0.906660517473939,0.915642969447623,0.923956081197385,0.937500751775838
0.975,0.949433085855627,0.952871848615205,0.965606867495034,0.978193368433915
1.026,0.984582522131867,0.984880559055782,0.995507970303154,1.00872677331435
1.047,1.01012363915689,1.01658363792337,1.02680297469721,1.04101135633112
1.065,1.02362186250558,1.03220656602658,1.04174905349852,1.0528859904049
1.068,1.02670526618276,1.03743330055661,1.04372765256075,1.04883795378837
1.04,1.02866773421012,1.03522103428372,1.04081062618927,1.04025652823011
1.019,1.01733966528442,1.01456874611836,1.01916331814295,1.01300374825338
0.99,0.996886198273124,0.985979795388221,0.986740547339071,0.979469878493898
0.947,0.964989291330422,0.949125734011451,0.946453379949321,0.934831379070348
0.884,0.924020809057367,0.907124137181569,0.90490689075678,0.888209700299117
0.833,0.869684899573055,0.853625658157773,0.847626014028333,0.827841678133683
0.771,0.814582720924732,0.803158896489932,0.793660117379978,0.773795341646256
0.713,0.758794709939737,0.752404215763904,0.740981734777587,0.721896555113404
