1	6.789999925246488210e-01 6.789999924429026557e-01 6.789999924429026557e-01 6.789999924429026557e-01 6.789999924429026557e-01 6.789999924429026557e-01 6.789999924429026557e-01 6.789999924429026557e-01 6.789999924429026557e-01 6.789999924429026557e-01
2	6.419999926351955821e-01 6.419999925498696136e-01 6.419999925498696136e-01 6.419999925498696136e-01 6.419999925498696136e-01 6.419999925498696136e-01 6.419999925498696136e-01 6.419999925498696136e-01 6.419999925498696136e-01 6.419999925498696136e-01
3	6.009999927576936685e-01 6.009999926684015392e-01 6.009999926684015392e-01 6.009999926684015392e-01 6.009999926684015392e-01 6.009999926684015392e-01 6.009999926684015392e-01 6.009999926684015392e-01 6.009999926684015392e-01 6.009999926684015392e-01
4	6.059999927427548450e-01 6.059999926539463289e-01 6.059999926539463289e-01 6.059999926539463289e-01 6.059999926539463289e-01 6.059999926539463289e-01 6.059999926539463289e-01 6.059999926539463289e-01 6.059999926539463289e-01 6.059999926539463289e-01
5	6.149999927158646962e-01 6.149999926279270390e-01 6.149999926279270390e-01 6.149999926279270390e-01 6.149999926279270390e-01 6.149999926279270390e-01 6.149999926279270390e-01 6.149999926279270390e-01 6.149999926279270390e-01 6.149999926279270390e-01
6	6.299999926710486697e-01 6.299999925845618520e-01 6.299999925845618520e-01 6.299999925845618520e-01 6.299999925845618520e-01 6.299999925845618520e-01 6.299999925845618520e-01 6.299999925845618520e-01 6.299999925845618520e-01 6.299999925845618520e-01
7	6.649999925664773492e-01 6.649999924833767118e-01 6.649999924833767118e-01 6.649999924833767118e-01 6.649999924833767118e-01 6.649999924833767118e-01 6.649999924833767118e-01 6.649999924833767118e-01 6.649999924833767118e-01 6.649999924833767118e-01
8	6.799999925216613228e-01 6.799999924400115248e-01 6.799999924400115248e-01 6.799999924400115248e-01 6.799999924400115248e-01 6.799999924400115248e-01 6.799999924400115248e-01 6.799999924400115248e-01 6.799999924400115248e-01 6.799999924400115248e-01
9	7.199999924021516229e-01 7.199999923243716182e-01 7.199999923243716182e-01 7.199999923243716182e-01 7.199999923243716182e-01 7.199999923243716182e-01 7.199999923243716182e-01 7.199999923243716182e-01 7.199999923243716182e-01 7.199999923243716182e-01
10	7.449999923274579494e-01 7.449999922520964546e-01 7.449999922520964546e-01 7.449999922520964546e-01 7.449999922520964546e-01 7.449999922520964546e-01 7.449999922520964546e-01 7.449999922520964546e-01 7.449999922520964546e-01 7.449999922520964546e-01
