time,lon,lat,ug1_Hs,ug2_Hs,radar_Hs,ug1_Tp,ug2_Tp,radar_Tp,wind_ms
2021-12-02 08:00:42.500,-77.41060332083333,25.512424796250002,0.5006608244062365,0.5077674160016893,0.5814509107896267,4.864864864864864,4.390243902439025,4.390243902439025,4.942953703703704
2021-12-02 08:30:42.800,-77.38838400583334,25.481653301666668,0.5459306753530356,0.5473981033325912,0.623060487460271,5.142857142857142,10.588235294117647,4.285714285714286,4.88936574074074
2021-12-02 09:00:42.800,-77.37067591166667,25.446720172916667,0.6751634702614655,0.6225291065373176,0.6640020252131333,4.864864864864864,11.25,11.25,5.067277777777778
2021-12-02 09:30:42.600,-77.35482506541668,25.409913201666665,0.5897780574954645,0.5866584188911186,0.5961442348702679,11.25,11.25,11.25,4.797194444444444
2021-12-02 10:00:42.400,-77.33615919291667,25.370561456666668,0.5986318928450794,0.6466039751079422,0.6501254739569561,11.25,11.25,11.25,3.6375509259259258
2021-12-02 10:30:42.600,-77.31800096125001,25.334607855,0.6822974379258104,0.7660981240344061,0.7854975344576043,11.25,11.999999999999998,11.999999999999998,3.708287037037037
2021-12-02 11:00:42.800,-77.30320645708333,25.299525392083336,0.6248807438149769,0.6783142795973544,0.7011182034899482,11.999999999999998,11.999999999999998,11.999999999999998,3.6268333333333334
2021-12-02 11:30:42.500,-77.28840836833335,25.26725227833333,0.6653104897418773,0.7127725621024589,0.740564657091887,11.999999999999998,11.999999999999998,11.999999999999998,2.9623425925925924
2021-12-02 12:00:43.200,-77.27115861875,25.235665187916666,0.7853492389662331,0.8755944470037834,0.9348109998417596,11.999999999999998,11.999999999999998,11.999999999999998,2.454328703703703
2021-12-02 12:30:42.700,-77.25814126708333,25.202682745833332,0.8139181182142938,0.8652829151455305,0.9117135619715142,7.826086956521738,7.826086956521738,7.826086956521738,2.574365740740741
2021-12-02 13:00:43.000,-77.24641332541667,25.170452822083334,0.7019266381415752,0.803676396862539,0.8598546611815546,6.666666666666667,12.857142857142858,12.857142857142858,2.6065185185185182
2021-12-06 05:00:42.400,-77.28341670666667,25.26067880375,1.0022676745714452,1.0371970969903683,7.186339075550151,5.454545454545454,5.0,9.0,7.399425925925926
2021-12-06 05:30:42.600,-77.29394784333333,25.293554920833333,1.2878654003918637,1.2784179769654251,6.598013185694028,5.625,4.615384615384615,4.7368421052631575,7.765967592592592
2021-12-06 06:00:42.400,-77.30223209291667,25.325693828333332,1.0049655680749263,1.0872991133922947,6.379419667817805,5.454545454545454,7.826086956521738,12.857142857142858,6.45413425925926
2021-12-06 06:30:42.500,-77.31295931625,25.357146779166666,1.0465495976761434,1.2153438363541829,4.6220130957815995,5.0,7.199999999999999,10.0,6.724217592592592
2021-12-06 07:00:43.400,-77.32213787541667,25.38217978791667,1.0178264158074708,1.2121861550905917,5.866879199567703,6.666666666666667,6.666666666666667,5.625,7.485166666666666
2021-12-06 07:30:42.200,-77.33398075833334,25.40737143708333,1.070761432146208,1.0877000838819384,6.2646570686279075,6.428571428571429,5.806451612903226,8.571428571428571,6.7006388888888875
