timestamp,value,is_missing,,diff,is_spike,is_anomaly
18/09/2021 03:30,5.78000021,0,,0.989999771,0,0
18/09/2021 04:00,7.179999828,0,,1.399999618,0,0
18/09/2021 04:30,7.400000095,0,,0.220000267,0,0
18/09/2021 05:00,-999,1,,1006.4,0,1
18/09/2021 05:30,6.239999771,0,,1005.24,0,0
18/09/2021 06:00,7.349999905,0,,1.110000134,0,0
18/09/2021 06:30,6.210000038,0,,1.139999867,0,0
18/09/2021 07:00,7.230000019,0,,1.019999981,0,0
18/09/2021 07:30,6.650000095,0,,0.579999924,0,0
18/09/2021 08:00,5.420000076,0,,1.230000019,0,0
18/09/2021 08:30,6.389999866,0,,0.96999979,0,0
18/09/2021 09:00,-999,1,,1005.39,0,1
18/09/2021 09:30,-999,1,,0,0,1
18/09/2021 10:00,5.519999981,0,,1004.52,0,0
18/09/2021 10:30,5.03000021,0,,0.489999771,0,0
18/09/2021 11:00,4.369999886,0,,0.660000324,0,0
18/09/2021 11:30,5.119999886,0,,0.75,0,0
18/09/2021 12:00,5.389999866,0,,0.26999998,0,0
18/09/2021 12:30,5.400000095,0,,0.010000229,0,0
18/09/2021 13:00,5.460000038,0,,0.059999943,0,0
18/09/2021 13:30,5.110000134,0,,0.349999904,0,0
18/09/2021 14:00,4.409999847,0,,0.700000287,0,0
18/09/2021 14:30,3.690000057,0,,0.71999979,0,0
18/09/2021 15:00,-999,1,,1002.69,0,1
18/09/2021 15:30,4.480000019,0,,1003.48,0,0
18/09/2021 16:00,4.699999809,0,,0.21999979,0,0
18/09/2021 16:30,5.630000114,0,,0.930000305,0,0
18/09/2021 17:00,5.570000172,0,,0.059999942,0,0
18/09/2021 17:30,4.869999886,0,,0.700000286,0,0
18/09/2021 18:00,5.230000019,0,,0.360000133,0,0
18/09/2021 18:30,-999,1,,1004.23,0,1
18/09/2021 19:00,5.260000229,0,,1004.26,0,0
18/09/2021 19:30,3.970000029,0,,1.2900002,0,0
18/09/2021 20:00,6.019999981,0,,2.049999952,1,1
18/09/2021 20:30,5.809999943,0,,0.210000038,0,0
18/09/2021 21:00,6.309999943,0,,0.5,0,0
18/09/2021 21:30,-999,1,,1005.31,0,1
18/09/2021 22:00,-999,1,,0,0,1
18/09/2021 22:30,-999,1,,0,0,1
18/09/2021 23:00,-999,1,,0,0,1
18/09/2021 23:30,8.43999958,0,,1007.44,0,0
19/09/2021 00:00,6.949999809,0,,1.489999771,0,0
19/09/2021 00:30,6.53000021,0,,0.419999599,0,0
19/09/2021 01:00,7.690000057,0,,1.159999847,0,0
19/09/2021 01:30,8.350000381,0,,0.660000324,0,0
19/09/2021 02:00,7.480000019,0,,0.870000362,0,0
19/09/2021 02:30,6.590000153,0,,0.889999866,0,0
19/09/2021 03:00,5.880000114,0,,0.710000039,0,0
19/09/2021 03:30,6.769999981,0,,0.889999867,0,0
19/09/2021 04:00,6.230000019,0,,0.539999962,0,0
19/09/2021 04:30,6.730000019,0,,0.5,0,0
19/09/2021 05:00,5.940000057,0,,0.789999962,0,0
19/09/2021 05:30,-999,1,,1004.94,0,1
19/09/2021 06:00,4.449999809,0,,1003.45,0,0
19/09/2021 06:30,4.550000191,0,,0.100000382,0,0
19/09/2021 07:00,5.849999905,0,,1.299999714,0,0
19/09/2021 07:30,6.760000229,0,,0.910000324,0,0
19/09/2021 08:00,-999,1,,1005.76,0,1
19/09/2021 08:30,7.670000076,0,,1006.67,0,0
19/09/2021 09:00,6.449999809,0,,1.220000267,0,0
19/09/2021 09:30,-999,1,,1005.45,0,1
19/09/2021 10:00,-999,1,,0,0,1
19/09/2021 10:30,-999,1,,0,0,1
19/09/2021 11:00,-999,1,,0,0,1
19/09/2021 11:30,3.869999886,0,,1002.87,0,0
19/09/2021 12:00,3.950000048,0,,0.080000162,0,0
19/09/2021 12:30,-999,1,,1002.95,0,1
19/09/2021 13:00,-999,1,,0,0,1
19/09/2021 13:30,-999,1,,0,0,1
19/09/2021 14:00,-999,1,,0,0,1
19/09/2021 14:30,-999,1,,0,0,1
19/09/2021 15:00,-999,1,,0,0,1
19/09/2021 15:30,-999,1,,0,0,1
19/09/2021 16:00,-999,1,,0,0,1
19/09/2021 16:30,-999,1,,0,0,1
19/09/2021 17:00,-999,1,,0,0,1
19/09/2021 17:30,3.369999886,0,,1002.37,0,0
19/09/2021 18:00,4.239999771,0,,0.869999885,0,0
19/09/2021 18:30,7.230000019,0,,2.990000248,1,1
19/09/2021 19:00,6.420000076,0,,0.809999943,0,0
19/09/2021 19:30,7.409999847,0,,0.989999771,0,0
19/09/2021 20:00,7.079999924,0,,0.329999923,0,0
19/09/2021 20:30,-999,1,,1006.08,0,1
19/09/2021 21:00,5.110000134,0,,1004.11,0,0
19/09/2021 21:30,5.880000114,0,,0.76999998,0,0
19/09/2021 22:00,5.710000038,0,,0.170000076,0,0
19/09/2021 22:30,4.940000057,0,,0.769999981,0,0
19/09/2021 23:00,3.799999952,0,,1.140000105,0,0
19/09/2021 23:30,4.130000114,0,,0.330000162,0,0
20/09/2021 00:00,4.050000191,0,,0.079999923,0,0
20/09/2021 00:30,3.730000019,0,,0.320000172,0,0
20/09/2021 01:00,3.390000105,0,,0.339999914,0,0
20/09/2021 01:30,3.650000095,0,,0.25999999,0,0
20/09/2021 02:00,4.070000172,0,,0.420000077,0,0
20/09/2021 02:30,4.460000038,0,,0.389999866,0,0
20/09/2021 03:00,-999,1,,1003.46,0,1
20/09/2021 03:30,5.110000134,0,,1004.11,0,0
20/09/2021 04:00,4.78000021,0,,0.329999924,0,0
20/09/2021 04:30,5.400000095,0,,0.619999885,0,0
20/09/2021 05:00,5.269999981,0,,0.130000114,0,0
20/09/2021 05:30,3.670000076,0,,1.599999905,0,0
20/09/2021 06:00,-999,1,,1002.67,0,1
20/09/2021 06:30,6.579999924,0,,1005.58,0,0
20/09/2021 07:00,5.619999886,0,,0.960000038,0,0
20/09/2021 07:30,-999,1,,1004.62,0,1
20/09/2021 08:00,6.730000019,0,,1005.73,0,0
20/09/2021 08:30,5.230000019,0,,1.5,0,0
20/09/2021 09:00,6.309999943,0,,1.079999924,0,0
20/09/2021 09:30,7.539999962,0,,1.230000019,0,0
20/09/2021 10:00,4.570000172,0,,2.96999979,1,1
20/09/2021 10:30,4.71999979,0,,0.149999618,0,0
20/09/2021 11:00,5.139999866,0,,0.420000076,0,0
20/09/2021 11:30,3.25,0,,1.889999866,0,0
20/09/2021 12:00,-999,1,,1002.25,0,1
20/09/2021 12:30,4.440000057,0,,1003.44,0,0
20/09/2021 13:00,4.840000153,0,,0.400000096,0,0
20/09/2021 13:30,10.82999992,0,,5.989999767,1,1
20/09/2021 14:00,7.610000134,0,,3.219999786,1,1
20/09/2021 14:30,3.799999952,0,,3.810000182,1,1
20/09/2021 15:00,3.940000057,0,,0.140000105,0,0
20/09/2021 15:30,2.900000095,0,,1.039999962,0,0
20/09/2021 16:00,3.569999933,0,,0.669999838,0,0
20/09/2021 16:30,3.049999952,0,,0.519999981,0,0
20/09/2021 17:00,3.069999933,0,,0.019999981,0,0
20/09/2021 17:30,3.140000105,0,,0.070000172,0,0
20/09/2021 18:00,3.359999895,0,,0.21999979,0,0
20/09/2021 18:30,4.619999886,0,,1.259999991,0,0
20/09/2021 19:00,7.400000095,0,,2.780000209,1,1
20/09/2021 19:30,8.199999809,0,,0.799999714,0,0
20/09/2021 20:00,7.25,0,,0.949999809,0,0
20/09/2021 20:30,8.220000267,0,,0.970000267,0,0
20/09/2021 21:00,8.779999733,0,,0.559999466,0,0
20/09/2021 21:30,7.639999866,0,,1.139999867,0,0
20/09/2021 22:00,-999,1,,1006.64,0,1
20/09/2021 22:30,5.400000095,0,,1004.4,0,0
20/09/2021 23:00,4.730000019,0,,0.670000076,0,0
20/09/2021 23:30,9.130000114,0,,4.400000095,1,1
21/09/2021 00:00,10.21000004,0,,1.079999926,0,0
21/09/2021 00:30,8.81000042,0,,1.39999962,0,0
21/09/2021 01:00,10.73999977,0,,1.92999935,0,0
21/09/2021 01:30,-999,1,,1009.74,0,1
21/09/2021 02:00,8.970000267,0,,1007.97,0,0
21/09/2021 02:30,6.010000229,0,,2.960000038,1,1
21/09/2021 03:00,4.710000038,0,,1.300000191,0,0
21/09/2021 03:30,6.539999962,0,,1.829999924,0,0
21/09/2021 04:00,5.130000114,0,,1.409999848,0,0
21/09/2021 04:30,-999,1,,1004.13,0,1
21/09/2021 05:00,-999,1,,0,0,1
21/09/2021 05:30,-999,1,,0,0,1
21/09/2021 06:00,-999,1,,0,0,1
21/09/2021 06:30,-999,1,,0,0,1
21/09/2021 07:00,-999,1,,0,0,1
21/09/2021 07:30,-999,1,,0,0,1
21/09/2021 08:00,-999,1,,0,0,1
21/09/2021 08:30,-999,1,,0,0,1
21/09/2021 09:00,-999,1,,0,0,1
21/09/2021 09:30,-999,1,,0,0,1
21/09/2021 10:00,-999,1,,0,0,1
21/09/2021 10:30,-999,1,,0,0,1
21/09/2021 11:00,-999,1,,0,0,1
21/09/2021 11:30,-999,1,,0,0,1
21/09/2021 12:00,-999,1,,0,0,1
21/09/2021 12:30,-999,1,,0,0,1
21/09/2021 13:00,-999,1,,0,0,1
21/09/2021 13:30,-999,1,,0,0,1
21/09/2021 14:00,-999,1,,0,0,1
21/09/2021 14:30,-999,1,,0,0,1
21/09/2021 15:00,-999,1,,0,0,1
21/09/2021 15:30,-999,1,,0,0,1
21/09/2021 16:00,-999,1,,0,0,1
21/09/2021 16:30,-999,1,,0,0,1
21/09/2021 17:00,-999,1,,0,0,1
21/09/2021 17:30,-999,1,,0,0,1
21/09/2021 18:00,-999,1,,0,0,1
21/09/2021 18:30,-999,1,,0,0,1
21/09/2021 19:00,-999,1,,0,0,1
21/09/2021 19:30,-999,1,,0,0,1
21/09/2021 20:00,-999,1,,0,0,1
21/09/2021 20:30,-999,1,,0,0,1
21/09/2021 21:00,-999,1,,0,0,1
21/09/2021 21:30,-999,1,,0,0,1
21/09/2021 22:00,-999,1,,0,0,1
21/09/2021 22:30,-999,1,,0,0,1
21/09/2021 23:00,-999,1,,0,0,1
21/09/2021 23:30,-999,1,,0,0,1
22/09/2021 00:00,-999,1,,0,0,1
22/09/2021 00:30,-999,1,,0,0,1
22/09/2021 01:00,-999,1,,0,0,1
22/09/2021 01:30,-999,1,,0,0,1
22/09/2021 02:00,-999,1,,0,0,1
22/09/2021 02:30,-999,1,,0,0,1
22/09/2021 03:00,-999,1,,0,0,1
22/09/2021 03:30,-999,1,,0,0,1
22/09/2021 04:00,-999,1,,0,0,1
22/09/2021 04:30,-999,1,,0,0,1
22/09/2021 05:00,-999,1,,0,0,1
22/09/2021 05:30,-999,1,,0,0,1
22/09/2021 06:00,-999,1,,0,0,1
22/09/2021 06:30,-999,1,,0,0,1
22/09/2021 07:00,-999,1,,0,0,1
22/09/2021 07:30,-999,1,,0,0,1
22/09/2021 08:00,-999,1,,0,0,1
22/09/2021 08:30,-999,1,,0,0,1
22/09/2021 09:00,-999,1,,0,0,1
22/09/2021 09:30,-999,1,,0,0,1
22/09/2021 10:00,-999,1,,0,0,1
22/09/2021 10:30,-999,1,,0,0,1
22/09/2021 11:00,-999,1,,0,0,1
22/09/2021 11:30,9.159999847,0,,1008.16,0,0
22/09/2021 12:00,8.880000114,0,,0.279999733,0,0
22/09/2021 12:30,7.03000021,0,,1.849999904,0,0
22/09/2021 13:00,7.21999979,0,,0.18999958,0,0
22/09/2021 13:30,6.599999905,0,,0.619999885,0,0
22/09/2021 14:00,6.230000019,0,,0.369999886,0,0
22/09/2021 14:30,6.599999905,0,,0.369999886,0,0
22/09/2021 15:00,-999,1,,1005.6,0,1
22/09/2021 15:30,5.570000172,0,,1004.57,0,0
22/09/2021 16:00,4.949999809,0,,0.620000363,0,0
22/09/2021 16:30,3.900000095,0,,1.049999714,0,0
22/09/2021 17:00,4.980000019,0,,1.079999924,0,0
22/09/2021 17:30,3.670000076,0,,1.309999943,0,0
22/09/2021 18:00,-999,1,,1002.67,0,1
22/09/2021 18:30,3.420000076,0,,1002.42,0,0
22/09/2021 19:00,3.74000001,0,,0.319999934,0,0
22/09/2021 19:30,3.099999905,0,,0.640000105,0,0
22/09/2021 20:00,3.309999943,0,,0.210000038,0,0
22/09/2021 20:30,2.819999933,0,,0.49000001,0,0
22/09/2021 21:00,-999,1,,1001.82,0,1
22/09/2021 21:30,3.369999886,0,,1002.37,0,0
22/09/2021 22:00,2.730000019,0,,0.639999867,0,0
22/09/2021 22:30,2.940000057,0,,0.210000038,0,0
22/09/2021 23:00,3.099999905,0,,0.159999848,0,0
22/09/2021 23:30,3.170000076,0,,0.070000171,0,0
23/09/2021 00:00,3.269999981,0,,0.099999905,0,0
23/09/2021 00:30,2.74000001,0,,0.529999971,0,0
23/09/2021 01:00,2.660000086,0,,0.079999924,0,0
23/09/2021 01:30,2.339999914,0,,0.320000172,0,0
23/09/2021 02:00,2.339999914,0,,0,0,0
23/09/2021 02:30,2.319999933,0,,0.019999981,0,0
23/09/2021 03:00,2.230000019,0,,0.089999914,0,0
23/09/2021 03:30,2.269999981,0,,0.039999962,0,0
23/09/2021 04:00,2.420000076,0,,0.150000095,0,0
23/09/2021 04:30,2.289999962,0,,0.130000114,0,0
23/09/2021 05:00,2.49000001,0,,0.200000048,0,0
23/09/2021 05:30,2.200000048,0,,0.289999962,0,0
23/09/2021 06:00,1.980000019,0,,0.220000029,0,0
23/09/2021 06:30,2.029999971,0,,0.049999952,0,0
23/09/2021 07:00,1.940000057,0,,0.089999914,0,0
23/09/2021 07:30,1.340000033,0,,0.600000024,0,0
23/09/2021 08:00,0.639999986,0,,0.700000047,0,0
23/09/2021 08:30,0.600000024,0,,0.039999962,0,0
23/09/2021 09:00,0.560000002,0,,0.040000022,0,0
23/09/2021 09:30,-999,1,,999.56,0,1
23/09/2021 10:00,0.569999993,0,,999.57,0,0
23/09/2021 10:30,0.529999971,0,,0.040000022,0,0
23/09/2021 11:00,0.550000012,0,,0.020000041,0,0
23/09/2021 11:30,0.50999999,0,,0.040000022,0,0
23/09/2021 12:00,0.519999981,0,,0.009999991,0,0
23/09/2021 12:30,-999,1,,999.52,0,1
23/09/2021 13:00,-999,1,,0,0,1
23/09/2021 13:30,-999,1,,0,0,1
23/09/2021 14:00,-999,1,,0,0,1
23/09/2021 14:30,-999,1,,0,0,1
23/09/2021 15:00,-999,1,,0,0,1
23/09/2021 15:30,-999,1,,0,0,1
23/09/2021 16:00,-999,1,,0,0,1
23/09/2021 16:30,-999,1,,0,0,1
23/09/2021 17:00,-999,1,,0,0,1
23/09/2021 17:30,-999,1,,0,0,1
23/09/2021 18:00,-999,1,,0,0,1
23/09/2021 18:30,-999,1,,0,0,1
23/09/2021 19:00,-999,1,,0,0,1
23/09/2021 19:30,-999,1,,0,0,1
23/09/2021 20:00,-999,1,,0,0,1
23/09/2021 20:30,-999,1,,0,0,1
23/09/2021 21:00,-999,1,,0,0,1
23/09/2021 21:30,-999,1,,0,0,1
23/09/2021 22:00,-999,1,,0,0,1
23/09/2021 22:30,-999,1,,0,0,1
23/09/2021 23:00,-999,1,,0,0,1
23/09/2021 23:30,-999,1,,0,0,1
24/09/2021 00:00,-999,1,,0,0,1
24/09/2021 00:30,-999,1,,0,0,1
24/09/2021 01:00,-999,1,,0,0,1
24/09/2021 01:30,-999,1,,0,0,1
24/09/2021 02:00,-999,1,,0,0,1
24/09/2021 02:30,-999,1,,0,0,1
24/09/2021 03:00,-999,1,,0,0,1
24/09/2021 03:30,-999,1,,0,0,1
24/09/2021 04:00,-999,1,,0,0,1
24/09/2021 04:30,0.50999999,0,,999.51,0,0
24/09/2021 05:00,0.5,0,,0.00999999,0,0
24/09/2021 05:30,0.529999971,0,,0.029999971,0,0
24/09/2021 06:00,0.550000012,0,,0.020000041,0,0
24/09/2021 06:30,0.529999971,0,,0.020000041,0,0
24/09/2021 07:00,0.5,0,,0.029999971,0,0
24/09/2021 07:30,0.469999999,0,,0.030000001,0,0
24/09/2021 08:00,-999,1,,999.47,0,1
24/09/2021 08:30,0.49000001,0,,999.49,0,0
24/09/2021 09:00,0.49000001,0,,0,0,0
24/09/2021 09:30,0.5,0,,0.00999999,0,0
24/09/2021 10:00,0.479999989,0,,0.020000011,0,0
24/09/2021 10:30,0.479999989,0,,0,0,0
24/09/2021 11:00,0.469999999,0,,0.00999999,0,0
24/09/2021 11:30,0.49000001,0,,0.020000011,0,0
24/09/2021 12:00,0.49000001,0,,0,0,0
24/09/2021 12:30,0.5,0,,0.00999999,0,0
24/09/2021 13:00,0.50999999,0,,0.00999999,0,0
24/09/2021 13:30,0.529999971,0,,0.019999981,0,0
24/09/2021 14:00,0.529999971,0,,0,0,0
24/09/2021 14:30,0.519999981,0,,0.00999999,0,0
24/09/2021 15:00,0.519999981,0,,0,0,0
24/09/2021 15:30,0.540000021,0,,0.02000004,0,0
24/09/2021 16:00,0.50999999,0,,0.030000031,0,0
24/09/2021 16:30,0.50999999,0,,0,0,0
24/09/2021 17:00,0.49000001,0,,0.01999998,0,0
24/09/2021 17:30,0.50999999,0,,0.01999998,0,0
24/09/2021 18:00,0.49000001,0,,0.01999998,0,0
24/09/2021 18:30,0.50999999,0,,0.01999998,0,0
24/09/2021 19:00,0.540000021,0,,0.030000031,0,0
24/09/2021 19:30,0.75999999,0,,0.219999969,0,0
24/09/2021 20:00,1.139999986,0,,0.379999996,0,0
24/09/2021 20:30,-999,1,,1000.14,0,1
24/09/2021 21:00,1.360000014,0,,1000.36,0,0
24/09/2021 21:30,1.600000024,0,,0.24000001,0,0
24/09/2021 22:00,1.669999957,0,,0.069999933,0,0
24/09/2021 22:30,1.74000001,0,,0.070000053,0,0
24/09/2021 23:00,1.690000057,0,,0.049999953,0,0
24/09/2021 23:30,-999,1,,1000.69,0,1
25/09/2021 00:00,1.690000057,0,,1000.69,0,0
25/09/2021 00:30,1.75999999,0,,0.069999933,0,0
25/09/2021 01:00,1.74000001,0,,0.01999998,0,0
25/09/2021 01:30,1.580000043,0,,0.159999967,0,0
25/09/2021 02:00,1.580000043,0,,0,0,0
25/09/2021 02:30,1.600000024,0,,0.019999981,0,0
25/09/2021 03:00,1.5,0,,0.100000024,0,0
25/09/2021 03:30,1.299999952,0,,0.200000048,0,0
25/09/2021 04:00,1.309999943,0,,0.009999991,0,0
25/09/2021 04:30,1.230000019,0,,0.079999924,0,0
25/09/2021 05:00,1.230000019,0,,0,0,0
25/09/2021 05:30,1.220000029,0,,0.00999999,0,0
25/09/2021 06:00,1.220000029,0,,0,0,0
25/09/2021 06:30,1.210000038,0,,0.009999991,0,0
25/09/2021 07:00,1.330000043,0,,0.120000005,0,0
25/09/2021 07:30,1.269999981,0,,0.060000062,0,0
25/09/2021 08:00,1.24000001,0,,0.029999971,0,0
25/09/2021 08:30,1.200000048,0,,0.039999962,0,0
25/09/2021 09:00,1.230000019,0,,0.029999971,0,0
25/09/2021 09:30,1.200000048,0,,0.029999971,0,0
25/09/2021 10:00,1.210000038,0,,0.00999999,0,0
25/09/2021 10:30,1.230000019,0,,0.019999981,0,0
25/09/2021 11:00,1.159999967,0,,0.070000052,0,0
25/09/2021 11:30,1.230000019,0,,0.070000052,0,0
25/09/2021 12:00,1.159999967,0,,0.070000052,0,0
25/09/2021 12:30,1.460000038,0,,0.300000071,0,0
25/09/2021 13:00,1.289999962,0,,0.170000076,0,0
25/09/2021 13:30,1.519999981,0,,0.230000019,0,0
25/09/2021 14:00,1.570000052,0,,0.050000071,0,0
25/09/2021 14:30,1.549999952,0,,0.0200001,0,0
25/09/2021 15:00,1.590000033,0,,0.040000081,0,0
25/09/2021 15:30,1.389999986,0,,0.200000047,0,0
25/09/2021 16:00,1.570000052,0,,0.180000066,0,0
