timestamp,value,is_anomaly
1,0.698054624,0
2,0.780458646,0
3,0.935137298,0
4,0.87625686,0
5,1.036197156,0
6,1.09373386,0
7,1.6815794,0
8,1.618095199,0
9,1.623265262,0
10,1.592140365,0
11,1.567710639,0
12,1.595176596,0
13,1.619020548,0
14,1.683093884,0
15,1.680969173,0
16,1.625943288,0
17,1.576788289,0
18,1.674683339,0
19,1.795343842,0
20,1.753961086,0
21,1.714999738,0
22,1.666550392,0
23,1.679615313,0
24,1.745788616,0
25,1.712683987,0
26,2.020398181,0
27,1.963097922,0
28,1.941466748,0
29,2.08020448,0
30,2.065446923,0
31,2.193547126,0
32,2.134764462,0
33,2.234099993,0
34,1.975236823,0
35,2.177517395,0
36,2.009528459,0
37,1.94635618,0
38,2.116738362,0
39,2.210016743,0
40,2.007621931,0
41,1.953164187,0
42,2.222448928,0
43,2.091566799,0
44,2.172556477,0
45,2.222960182,0
46,-999,0
47,2.067365516,0
48,2.274091004,0
49,2.126518189,0
50,1.994603324,0
51,2.285487554,0
52,2.121835297,0
53,2.222717248,0
54,2.041552219,0
55,1.969449845,0
56,2.043449228,0
57,2.146415653,0
58,2.057916675,0
59,2.072622477,0
60,1.970150903,0
61,2.102596439,0
62,2.086036162,0
63,2.106349279,0
64,2.126160209,0
65,2.018625865,0
66,2.047159801,0
67,2.104306584,0
68,2.197732809,0
69,1.93693594,0
70,2.121079753,0
71,1.8597817,0
72,2.116268267,0
73,2.219185373,0
74,2.022112683,0
75,2.128362395,0
76,2.102877716,0
77,2.117252269,0
78,2.082202297,0
79,2.018159077,0
80,2.080306747,0
81,2.128981139,0
82,2.005380209,0
83,2.002930519,0
84,1.986321572,0
85,2.156233704,0
86,1.9449679,0
87,2.008711671,0
88,1.982686746,0
89,2.265975307,0
90,2.07662859,0
91,1.953336394,0
92,1.95722781,0
93,2.03559291,0
94,2.091173919,0
95,2.189084837,0
96,2.037153333,0
97,2.416580355,0
98,2.293197643,0
99,2.271281873,0
100,2.27564652,0
101,2.375960787,0
102,2.194692736,0
103,2.385655216,0
104,2.220338387,0
105,2.440299199,0
106,2.273818072,0
107,2.389463508,0
108,2.441784252,0
109,2.427088416,0
110,2.521827467,0
111,2.222378981,0
112,2.348172917,0
113,2.453549133,0
114,2.430481803,0
115,2.470079956,0
116,2.55555496,0
117,2.341049947,0
118,2.429706912,0
119,2.280502466,0
120,2.285647339,0
121,2.346881731,0
122,2.395127892,0
123,2.490102079,0
124,2.834741574,0
125,2.618243654,0
126,2.500947855,0
127,2.572181543,0
128,2.583988629,0
129,2.193351861,0
130,2.433059619,0
131,2.39921885,0
132,2.405835243,0
133,2.551666198,0
134,2.386808393,0
135,2.186706426,0
136,2.052671285,0
137,2.365881473,0
138,2.364285071,0
139,2.34225708,0
140,2.361673907,0
141,2.344634182,0
142,2.20402205,0
143,2.194556736,0
144,2.227987845,0
145,2.26197253,0
146,2.370005102,0
147,2.436310037,0
148,2.275909237,0
149,2.126926194,0
150,2.313136055,0
151,2.362894527,0
152,2.326040865,0
153,2.360695983,0
154,2.380037282,0
155,2.233089711,0
156,2.10317075,0
157,2.100794424,0
158,2.294838694,0
159,2.332951304,0
160,2.356588518,0
161,2.132150439,0
162,2.114617457,0
163,2.184406942,0
164,2.392824169,0
165,2.248219516,0
166,2.315598042,0
167,2.190726183,0
168,1.939038203,0
169,2.045252014,0
170,2.031285814,0
171,1.932170728,0
172,2.195282739,0
173,2.059198572,0
174,1.97964325,0
175,1.919233344,0
176,1.996290919,0
177,1.800754383,0
178,1.592272206,0
179,1.731552281,0
180,1.749585136,0
181,1.638405157,0
182,1.819869003,0
183,1.662937633,0
184,1.77492675,0
185,1.729860427,0
186,1.801360197,0
187,1.728748433,0
188,1.473006354,0
189,1.750448698,0
190,1.698821872,0
191,1.563850062,0
192,1.649037246,0
193,1.649831214,0
194,1.664573856,0
195,1.644028239,0
196,1.585701585,0
197,1.599758513,0
198,1.58414077,0
199,1.680981234,0
200,1.536462927,0
201,1.419500701,0
202,1.632517855,0
203,1.591535327,0
204,1.474229569,0
205,1.540902834,0
206,1.500355405,0
207,1.500321156,0
208,1.540635706,0
209,1.365783378,0
210,1.584806213,0
211,1.364340499,0
212,1.477765515,0
213,1.404519583,0
214,1.46861069,0
215,1.440108071,0
216,1.48773085,0
217,1.51042067,0
218,1.488698564,0
219,1.384134198,0
220,1.506343466,0
221,1.620471601,0
222,1.385155641,0
223,1.566404992,0
224,1.514053767,0
225,1.398558019,0
226,1.41303405,0
227,1.350481444,0
228,1.475965897,0
229,1.277508195,0
230,1.318754561,0
231,1.298088193,0
232,1.278678433,0
233,1.264326622,0
234,1.27580787,0
235,1.396925856,0
236,1.335726926,0
237,1.221373012,0
238,1.322732694,0
239,1.280570426,0
240,1.217017482,0
241,1.360372333,0
242,1.19094837,0
243,1.124687466,0
244,1.145332868,0
245,1.197154722,0
246,1.175880858,0
247,1.170449217,0
248,1.220794923,0
249,1.233003596,0
250,1.379218016,0
251,1.246835702,0
252,1.227982742,0
253,1.264858284,0
254,1.332772547,0
255,1.286298359,0
256,1.266484372,0
257,1.233911411,0
258,1.28615271,0
259,1.260380226,0
260,1.260656719,0
261,1.17982776,0
262,1.261842519,0
263,1.237972868,0
264,1.206738508,0
265,1.293004404,0
266,1.2978242,0
267,1.367479185,0
268,1.336399991,0
269,1.309330365,0
270,1.450335723,0
271,1.398576736,0
272,1.480008296,0
273,1.66501721,0
274,1.679621608,0
275,1.765197241,0
276,1.629873764,0
277,1.748676214,0
278,1.601420012,0
279,1.538893352,0
280,1.636471051,0
281,1.75322711,0
282,1.628183125,0
283,1.695599423,0
284,1.681127453,0
285,1.727327723,0
286,1.581959727,0
287,1.642961454,0
288,1.690512299,0
289,1.601438123,0
290,1.773041222,0
291,1.650524549,0
292,1.66854303,0
293,1.906019637,0
294,1.760683297,0
295,1.898982548,0
296,1.722357613,0
297,1.707467898,0
298,1.708825193,0
299,1.588728547,0
300,1.664818894,0
301,1.610501837,0
302,1.889478963,0
303,1.764394962,0
304,1.905336511,0
305,1.907119002,0
306,1.784459229,0
307,1.801439911,0
308,1.968721913,0
309,1.892038304,0
310,1.822247561,0
311,1.951526899,0
312,1.977087124,0
313,1.997204702,0
314,1.883746991,0
315,1.81581691,0
316,1.864536073,0
317,2.058150334,0
318,1.971718335,0
319,2.041994897,0
320,2.021542077,0
321,2.040079904,0
322,2.07539954,0
323,2.032663064,0
324,1.938554464,0
325,1.952528705,0
326,2.083436959,0
327,2.357947581,0
328,2.283692112,0
329,2.166594158,0
330,2.187716196,0
331,2.142319929,0
332,2.1585305,0
333,1.905464778,0
334,1.98385115,0
335,1.809654397,0
336,1.978022038,0
337,1.960632651,0
338,1.936660523,0
339,2.163648609,0
340,2.050809291,0
341,2.090583015,0
342,2.178819011,0
343,2.141702042,0
344,2.115864105,0
345,2.161909134,0
346,2.187515174,0
347,2.1284822,0
348,2.061556615,0
349,2.084741695,0
350,2.076154517,0
351,2.104851213,0
352,2.127108639,0
353,2.035647677,0
354,2.035510878,0
355,1.912836232,0
356,2.028202415,0
357,1.996738513,0
358,2.044035328,0
359,2.249960775,0
360,2.176721369,0
361,2.344734126,0
362,2.509463538,0
363,2.247995924,0
364,2.47004691,0
365,2.38937374,0
366,2.102781915,0
367,2.342339426,0
368,2.416432078,0
369,2.226439699,0
370,2.281717713,0
371,2.0161586,0
372,2.192691815,0
373,2.04983788,0
374,2.174987105,0
375,2.314737986,0
376,2.46242483,0
377,2.038912593,0
378,2.369637731,0
379,2.240647946,0
380,2.507404457,0
381,2.426340572,0
382,2.265394818,0
383,2.323585208,0
384,2.485700748,0
385,2.416916662,0
386,2.393731022,0
387,2.296742728,0
388,2.315500729,0
389,2.121026851,0
390,2.172750895,0
391,2.032803627,0
392,2.451928839,0
393,2.423929188,0
394,2.452382205,0
395,2.40996065,0
396,2.392614736,0
397,2.444937585,0
398,2.566520336,0
399,2.558118579,0
400,2.587537086,0
401,2.42915362,0
402,2.646029531,0
403,2.625952862,0
404,2.780286645,0
405,2.707923304,0
406,2.472616737,0
407,2.566610508,0
408,2.546445904,0
409,2.682295762,0
410,2.524954925,0
411,2.534729366,0
412,2.531826203,0
413,2.592219694,0
414,2.647379683,0
415,2.765368858,0
416,2.669435893,0
417,2.385853758,0
418,2.808027843,0
419,2.667504496,0
420,2.666944472,0
421,2.801817193,0
422,2.4524711,0
423,2.482786041,0
424,-999,0
425,2.526675996,0
426,-999,0
427,2.786085549,0
428,2.794502264,0
429,2.724832213,0
430,2.678605181,0
431,2.697900109,0
432,2.783294799,0
433,2.767165411,0
434,2.692748288,0
435,2.759891458,0
436,2.52227809,0
437,2.76097048,0
438,2.675288801,0
439,2.76442405,0
440,3.123309672,0
441,2.687558527,0
442,2.623831757,0
443,2.483958273,0
444,2.659843452,0
445,2.684426732,0
446,2.543786907,0
447,2.62663434,0
448,2.533856073,0
449,2.732869782,0
450,2.770066512,0
451,2.551571653,0
452,2.730546059,0
453,2.390285251,0
454,2.551712622,0
455,2.901977287,0
456,2.46053022,0
457,2.684370626,0
458,2.757882296,0
459,2.571403484,0
460,2.658821179,0
461,2.716040182,0
462,2.760544376,0
463,2.513952054,0
464,2.658939924,0
465,2.502027317,0
466,2.559218434,0
467,2.64576197,0
468,2.670415879,0
469,2.33457106,0
470,2.530535978,0
471,2.424758546,0
472,2.408110406,0
473,2.451698436,0
474,2.331531883,0
475,2.44805844,0
476,2.409966087,0
477,2.630963735,0
478,2.583256592,0
479,2.601694982,0
480,2.36979383,0
481,2.427174951,0
482,2.64708762,0
483,2.437245099,0
484,2.444514765,0
485,2.512736967,0
486,2.415498581,0
487,2.478293942,0
488,2.456676748,0
489,2.505218992,0
490,2.622985441,0
491,2.330447944,0
492,2.446916558,0
493,2.687313654,0
494,2.535217924,0
495,2.248291492,0
496,2.498634317,0
497,2.43518147,0
498,2.319814544,0
499,2.460271205,0
500,2.400244207,0
501,2.471607678,0
502,2.301761311,0
503,2.570086158,0
504,2.671128052,0
505,2.577743193,0
506,2.494309971,0
507,2.470084653,0
508,2.645159211,0
509,2.584717444,0
510,2.693815436,0
511,2.685884568,0
512,2.741232656,0
513,2.594746503,0
514,2.66363155,0
515,2.552784217,0
516,2.631918156,0
517,2.537369754,0
518,2.664374811,0
519,2.398514943,0
520,2.614095849,0
521,2.443510407,0
522,2.649632133,0
523,2.660785727,0
524,2.467169748,0
525,2.797178057,0
526,2.721225357,0
527,2.950544405,0
528,2.832348971,0
529,2.810269573,0
530,2.801695612,0
531,2.643163821,0
532,2.856143224,0
533,2.470158888,0
534,2.647902973,0
535,2.637216051,0
536,2.759526418,0
537,2.728688818,0
538,2.660413799,0
539,2.733662603,0
540,2.552564056,0
541,2.75938494,0
542,2.735476594,0
543,2.673758709,0
544,2.799916942,0
545,2.825382545,0
546,2.900071734,0
547,2.839358144,0
548,2.959024081,0
549,2.869751113,0
550,2.906961955,0
551,3.095138439,0
552,3.256488455,0
553,2.912388312,0
554,2.927573586,0
555,3.038033258,0
556,2.977988027,0
557,2.821766095,0
558,2.942373749,0
559,3.122387334,0
560,2.914927063,0
561,2.794913672,0
562,2.940648089,0
563,3.221331906,0
564,3.089275006,0
565,2.785968517,0
566,2.967710837,0
567,2.942785689,0
568,3.034571326,0
569,2.846549426,0
570,2.87484507,0
571,2.852768012,0
572,2.889826535,0
573,2.687141546,0
574,2.661041199,0
575,2.58877896,0
576,2.635510642,0
577,2.625652615,0
578,2.718164318,0
579,2.774453115,0
580,2.548678868,0
581,2.643687856,0
582,2.591367968,0
583,2.551299042,0
584,2.528180374,0
585,2.532268262,0
586,2.661057847,0
587,2.751318313,0
588,2.759508431,0
589,2.626366183,0
590,2.449190545,0
591,2.660615751,0
592,2.524788508,0
593,2.50454114,0
594,2.574335697,0
595,2.848293715,0
596,2.602627886,0
597,2.562709066,0
598,2.508309552,0
599,2.656111439,0
600,2.774606336,0
601,2.499706261,0
602,2.372800947,0
603,2.532166811,0
604,2.432208478,0
605,2.563624635,0
606,2.49400528,0
607,2.553995789,0
608,2.408785153,0
609,2.67426613,0
610,2.706395023,0
611,2.431127111,0
612,2.546960447,0
613,2.563491378,0
614,2.450512049,0
615,2.407143659,0
616,2.207655107,0
617,2.387893023,0
618,2.260203897,0
619,2.230086582,0
620,2.082660624,0
621,2.071346649,0
622,2.214511954,0
623,2.180304086,0
624,2.060055356,0
625,1.968577403,0
626,2.095161535,0
627,2.04588147,0
628,2.11673641,0
629,2.002432836,0
630,1.995928342,0
631,2.140306906,0
632,2.09462047,0
633,2.017843891,0
634,2.163681485,0
635,2.001024807,0
636,2.021040056,0
637,2.074931178,0
638,1.889954627,0
639,1.944690792,0
640,1.856901696,0
641,1.835663809,0
642,1.902733247,0
643,1.854487132,0
644,1.838858713,0
645,1.752057475,0
646,1.69717838,0
647,1.614860417,0
648,1.791252482,0
649,1.766440949,0
650,1.884604703,0
651,1.70421055,0
652,1.794324478,0
653,1.734474904,0
654,1.716286623,0
655,1.662870404,0
656,1.742580192,0
657,1.751489986,0
658,1.60508484,0
659,1.651495731,0
660,1.610591925,0
661,1.594018542,0
662,1.719038191,0
663,1.745123721,0
664,1.630002459,0
665,1.56660807,0
666,1.459247817,0
667,1.570690731,0
668,1.624380244,0
669,1.607985263,0
670,1.506240668,0
671,1.484598247,0
672,1.323691984,0
673,1.343201864,0
674,1.330691905,0
675,1.351697247,0
676,1.381144291,0
677,1.280137992,0
678,1.308189998,0
679,1.346345071,0
680,1.328228986,0
681,1.441447758,0
682,1.305772298,0
683,1.390513944,0
684,1.309014484,0
685,1.238295374,0
686,1.217528273,0
687,1.241603091,0
688,1.112806164,0
689,1.087934487,0
690,0.985602349,0
691,1.036351149,0
692,1.05982374,0
693,0.974465074,0
694,1.076049281,0
695,1.026714275,0
696,1.13683524,0
697,1.100918671,0
698,1.060019124,0
699,1.034604734,0
700,0.920647902,0
701,0.957680711,0
702,0.929857749,0
703,1.002667541,0
704,0.902246919,0
705,0.862018921,0
706,0.875930367,0
707,0.889145758,0
708,0.865581025,0
709,0.89168992,0
710,0.930958204,0
711,0.86608496,0
712,0.957802389,0
713,0.917659034,0
714,1.033623455,0
715,0.907723639,0
716,1.002018483,0
717,0.96057559,0
718,0.931112154,0
719,0.934109262,0
720,1.018588542,0
721,0.944853355,0
722,0.899321977,0
723,0.931624955,0
724,0.882515438,0
725,0.935577416,0
726,0.90404931,0
727,0.851960795,0
728,0.863429715,0
729,0.926576618,0
730,0.951288264,0
731,0.868880072,0
732,0.944492872,0
733,0.952974187,0
734,0.940819699,0
735,1.005434884,0
736,1.125778345,0
737,1.174625571,0
738,1.154624943,0
739,1.07386682,0
740,1.162168495,0
741,1.12533708,0
742,1.143643107,0
743,1.014004591,0
744,0.987670768,0
745,1.046323734,0
746,0.927026891,0
747,0.984100709,0
748,0.906214072,0
749,0.881138306,0
750,0.868182985,0
751,0.853973569,0
752,0.856475566,0
753,0.823971498,0
754,0.763946373,0
755,0.736353614,0
756,0.694395547,0
757,0.652879519,0
758,0.533156454,0
759,0.499404507,0
760,0.5457217,0
761,0.612191253,0
762,0.624687332,0
763,0.593713183,0
764,0.634148269,0
765,0.641117127,0
766,0.642674294,0
767,0.642190241,0
768,0.644890671,0
769,0.605978835,0
770,0.62647051,0
771,0.656419024,0
772,0.688814397,0
773,0.645162532,0
774,0.686035197,0
775,0.783515996,0
776,0.766019809,0
777,0.854678463,0
778,1.019716755,0
779,0.961221771,0
780,0.96313759,0
781,1.005254455,0
782,0.937782984,0
783,0.926441638,0
784,0.88125488,0
785,0.822264294,0
786,0.771197655,0
787,0.781225588,0
788,0.765812508,0
789,0.691602507,0
790,0.744114542,0
791,0.694041703,0
792,0.713418106,0
793,0.728911376,0
794,0.665855583,0
795,0.727336986,0
796,0.700635463,0
797,0.754293702,0
798,0.742573431,0
799,0.7265149,0
800,0.736913177,0
801,0.754427264,0
802,0.802921317,0
803,0.953319894,0
804,0.979560322,0
805,1.043723227,0
806,1.020920357,0
807,1.029097824,0
808,1.019086072,0
809,1.181628583,0
810,1.177442067,0
811,1.1098164,0
812,1.042035287,0
813,1.026004051,0
814,1.060936755,0
815,0.974532706,0
816,1.03550737,0
817,0.977171092,0
818,1.007422513,0
819,0.942395227,0
820,0.999764931,0
821,0.958555161,0
822,1.034642871,0
823,1.00822959,0
824,0.957368135,0
825,0.979717246,0
826,0.928378461,0
827,0.972352295,0
828,1.065228913,0
829,1.012167677,0
830,1.153118108,0
831,0.997254429,0
832,1.021845208,0
833,1.095553898,0
834,1.042561869,0
835,1.01740082,0
836,0.966471598,0
837,0.997989073,0
838,0.888397684,0
839,0.966916622,0
840,0.92744874,0
841,1.003341862,0
842,1.018842906,0
843,0.988933218,0
844,1.067588134,0
845,1.109852403,0
846,1.221624608,0
847,1.231703393,0
848,1.197925227,0
849,1.249672253,0
850,1.338616286,0
851,1.373801466,0
852,1.34224909,0
853,1.327948014,0
854,1.332829675,0
855,1.344104782,0
856,1.29207927,0
857,1.364906975,0
858,1.263204474,0
859,1.286844004,0
860,1.233185911,0
861,1.256068629,0
862,1.227227281,0
863,1.244324147,0
864,1.142847644,0
865,1.20857817,0
866,1.161942137,0
867,1.069725585,0
868,1.024025003,0
869,0.996952836,0
870,0.908409793,0
871,0.838213724,0
872,0.827855045,0
873,0.7559996,0
874,0.74008516,0
875,0.720423834,0
876,0.751330696,0
877,0.740127112,0
878,0.787553153,0
879,0.881294283,0
880,0.89648195,0
881,0.958187856,0
882,0.939947709,0
883,1.001807712,0
884,1.005485339,0
885,1.033519656,0
886,1.004622349,0
887,0.935713208,0
888,0.992472093,0
889,0.970145683,0
890,0.994463248,0
891,1.005447208,0
892,0.941663345,0
893,0.874733783,0
894,0.809974996,0
895,0.815729479,0
896,0.876481574,0
897,0.837355512,0
898,0.840880676,0
899,0.769196001,0
900,0.772811697,0
901,0.732088793,0
902,0.705729969,0
903,0.714904845,0
904,0.749859523,0
905,0.72466675,0
906,0.748060033,0
907,0.749545581,0
908,0.727205794,0
909,0.737401425,0
910,0.719378481,0
911,0.678550769,0
912,0.696228471,0
913,0.681102123,0
914,0.683724093,0
915,0.69005187,0
916,0.693565416,0
917,0.693080476,0
918,0.697892282,0
919,-999,0
920,-999,0
921,-999,0
922,-999,0
923,-999,0
924,-999,0
925,-999,0
926,-999,0
927,-999,0
928,-999,0
929,-999,0
930,-999,0
931,-999,0
932,-999,0
933,-999,0
934,-999,0
935,-999,0
936,-999,0
937,-999,0
938,-999,0
939,-999,0
940,-999,0
941,-999,0
942,-999,0
943,-999,0
944,-999,0
945,-999,0
946,-999,0
947,-999,0
948,-999,0
949,-999,0
950,-999,0
951,-999,0
952,-999,0
953,-999,0
954,-999,0
955,-999,0
956,-999,0
957,-999,0
958,-999,0
959,-999,0
960,-999,0
961,-999,0
962,-999,0
963,-999,0
964,-999,0
965,-999,0
966,-999,0
967,-999,0
968,-999,0
969,-999,0
970,-999,0
971,-999,0
972,-999,0
973,-999,0
974,-999,0
975,-999,0
976,-999,0
977,-999,0
978,-999,0
979,-999,0
980,-999,0
981,-999,0
982,-999,0
983,-999,0
984,-999,0
985,-999,0
986,-999,0
987,-999,0
988,-999,0
989,-999,0
990,-999,0
991,-999,0
992,-999,0
993,-999,0
994,-999,0
995,-999,0
996,-999,0
997,-999,0
998,-999,0
999,-999,0
1000,-999,0
1001,-999,0
1002,-999,0
1003,-999,0
1004,-999,0
1005,-999,0
1006,-999,0
1007,-999,0
1008,-999,0
1009,-999,0
1010,-999,0
1011,-999,0
1012,-999,0
1013,-999,0
1014,-999,0
1015,-999,0
1016,-999,0
1017,-999,0
1018,-999,0
1019,-999,0
1020,-999,0
1021,-999,0
1022,-999,0
1023,-999,0
1024,-999,0
1025,-999,0
1026,-999,0
1027,-999,0
1028,-999,0
1029,-999,0
1030,-999,0
1031,-999,0
1032,-999,0
1033,-999,0
1034,-999,0
1035,-999,0
1036,-999,0
1037,-999,0
1038,-999,0
1039,-999,0
1040,-999,0
1041,-999,0
1042,-999,0
1043,-999,0
1044,-999,0
1045,-999,0
1046,-999,0
1047,-999,0
1048,-999,0
1049,-999,0
1050,-999,0
1051,-999,0
1052,-999,0
1053,-999,0
1054,-999,0
1055,-999,0
1056,-999,0
1057,-999,0
1058,-999,0
1059,-999,0
1060,-999,0
1061,-999,0
1062,-999,0
1063,-999,0
1064,-999,0
1065,-999,0
1066,-999,0
1067,-999,0
1068,-999,0
1069,-999,0
1070,-999,0
1071,-999,0
1072,-999,0
1073,-999,0
1074,-999,0
1075,-999,0
1076,-999,0
1077,-999,0
1078,-999,0
1079,-999,0
1080,-999,0
1081,-999,0
1082,-999,0
1083,-999,0
1084,-999,0
1085,-999,0
1086,-999,0
1087,-999,0
1088,-999,0
1089,-999,0
1090,-999,0
1091,-999,0
1092,-999,0
1093,-999,0
1094,-999,0
1095,-999,0
1096,-999,0
1097,-999,0
1098,-999,0
1099,-999,0
1100,-999,0
1101,-999,0
1102,-999,0
1103,-999,0
1104,-999,0
1105,-999,0
1106,-999,0
1107,-999,0
1108,-999,0
1109,-999,0
1110,-999,0
1111,-999,0
1112,-999,0
1113,-999,0
1114,-999,0
1115,-999,0
1116,-999,0
1117,-999,0
1118,-999,0
1119,-999,0
1120,-999,0
1121,-999,0
1122,-999,0
1123,-999,0
1124,-999,0
1125,-999,0
1126,-999,0
1127,-999,0
1128,-999,0
1129,-999,0
1130,-999,0
1131,-999,0
1132,-999,0
1133,-999,0
1134,-999,0
1135,-999,0
1136,-999,0
1137,-999,0
1138,-999,0
1139,-999,0
1140,-999,0
1141,-999,0
1142,-999,0
1143,-999,0
1144,-999,0
1145,-999,0
1146,-999,0
1147,-999,0
1148,-999,0
1149,-999,0
1150,-999,0
1151,-999,0
1152,-999,0
1153,-999,0
1154,-999,0
1155,-999,0
1156,-999,0
1157,-999,0
1158,-999,0
1159,-999,0
1160,-999,0
1161,-999,0
1162,-999,0
1163,-999,0
1164,-999,0
1165,-999,0
1166,-999,0
1167,-999,0
1168,-999,0
1169,-999,0
1170,-999,0
1171,-999,0
1172,-999,0
1173,-999,0
1174,-999,0
1175,-999,0
1176,-999,0
1177,-999,0
1178,-999,0
1179,-999,0
1180,-999,0
1181,-999,0
1182,-999,0
1183,-999,0
1184,-999,0
1185,-999,0
1186,-999,0
1187,-999,0
1188,-999,0
1189,-999,0
1190,-999,0
1191,-999,0
1192,-999,0
1193,-999,0
1194,-999,0
1195,-999,0
1196,-999,0
1197,-999,0
1198,-999,0
1199,-999,0
1200,-999,0
