,time,lon,lat,ug1_Hs,ug2_Hs,radar_Hs,ug1_Tp,ug2_Tp,radar_Tp,wind_ms
7462,12/10/2021 21:00,-79.51649652,25.87292983,0.716074839,0.698054624,0.852999209,5.142857143,4.736842105,4.736842105,7.411215278
7463,12/10/2021 21:30,-79.50466327,26.05685038,0.763151931,0.780458646,0.959953381,4.864864865,4.864864865,4.864864865,6.982868827
7464,12/10/2021 22:00,-79.49248181,26.10600402,0.883961013,0.935137298,6.37973577,4.864864865,4.736842105,5.142857143,6.995372685
7465,12/10/2021 22:30,-79.4829101,26.15478911,0.863693364,0.87625686,8.813173693,4.864864865,4.736842105,12,7.845277778
7466,12/10/2021 23:00,-79.47383548,26.20222303,1.039174255,1.036197156,4.116764767,5,4.736842105,20,8.462611111
7467,12/10/2021 23:30,-79.46616642,26.24680656,1.026808149,1.09373386,3.41378397,6,4.864864865,6,7.991037037
7468,13/10/2021 00:00,-30.30786724,14.41551305,1.907096936,1.6815794,1.830822029,16.36363636,16.36363636,16.36363636,4.432796296
7469,13/10/2021 00:30,-30.3317147,14.40330566,2.031962448,1.618095199,1.816685069,16.36363636,16.36363636,16.36363636,4.372777778
7470,13/10/2021 01:00,-30.35479505,14.39142077,1.992304944,1.623265262,1.8006777,16.36363636,16.36363636,16.36363636,4.287037037
7471,13/10/2021 01:30,-30.37755258,14.38091672,1.918622781,1.592140365,1.770863775,8.181818182,18,8.181818182,4.265601852
7472,13/10/2021 02:00,-30.39962084,14.37020992,1.949348944,1.567710639,1.759924587,8.571428571,16.36363636,16.36363636,4.430652778
7473,13/10/2021 02:30,-30.42162163,14.35852465,1.846102689,1.595176596,1.733044859,16.36363636,16.36363636,16.36363636,4.336337963
7474,13/10/2021 03:00,-30.44321304,14.34644949,1.888990537,1.619020548,1.80815897,8.571428571,16.36363636,18,3.742583333
7475,13/10/2021 03:30,-30.46333253,14.33476754,2.047559631,1.683093884,1.868377119,16.36363636,16.36363636,16.36363636,3.997662037
7476,13/10/2021 04:00,-30.48312333,14.32262499,2.029023257,1.680969173,1.855860402,16.36363636,16.36363636,16.36363636,4.072685185
7477,13/10/2021 04:30,-30.50311202,14.31068144,1.811917337,1.625943288,1.798494947,16.36363636,16.36363636,16.36363636,4.272032407
7478,13/10/2021 05:00,-30.5241889,14.29878257,1.938636336,1.576788289,1.74922355,16.36363636,16.36363636,16.36363636,4.079115741
7479,13/10/2021 05:30,-30.5469225,14.28731978,2.097679631,1.674683339,1.822794343,9,15,15,4.173430556
7480,13/10/2021 06:00,-30.5695219,14.27519879,1.948786455,1.795343842,1.942819463,16.36363636,16.36363636,16.36363636,4.524967593
7481,13/10/2021 06:30,-30.67710161,14.26220187,1.992147232,1.753961086,1.905522884,15,16.36363636,15,4.700736111
7482,13/10/2021 07:00,-31.0184744,14.2479872,1.970461511,1.714999738,1.871548663,16.36363636,16.36363636,16.36363636,4.452087963
7483,13/10/2021 07:30,-31.04263006,14.2341076,1.932641527,1.666550392,1.843396149,16.36363636,16.36363636,16.36363636,4.900083333
7484,13/10/2021 08:00,-31.06584028,14.22106986,2.008050053,1.679615313,1.850846489,16.36363636,16.36363636,16.36363636,4.921518519
7485,13/10/2021 08:30,-31.09122844,14.20668439,1.936688337,1.745788616,1.907974878,9,16.36363636,16.36363636,5.616018519
7486,13/10/2021 09:00,-31.12057508,14.18919324,1.867203141,1.712683987,1.856915612,16.36363636,16.36363636,16.36363636,5.195888889
7487,13/10/2021 09:30,-31.14727548,14.17322523,2.251671277,2.020398181,2.186212026,15,15,15,5.283773148
7488,13/10/2021 10:00,-31.17525162,14.1566058,2.143747937,1.963097922,2.126236196,15,15,15,5.296634259
7489,13/10/2021 10:30,-31.20513876,14.13920631,2.057502402,1.941466748,2.13364345,9,15,15,6.246212963
7490,13/10/2021 11:00,-31.23829888,14.12292385,2.200100657,2.08020448,2.236970393,15,15,15,6.370537037
7491,13/10/2021 11:30,-31.27194961,14.10797219,2.150537444,2.065446923,2.271230443,15,15,15,6.471282407
7492,13/10/2021 12:00,-31.30489668,14.09289594,2.368621148,2.193547126,2.398939451,15,15,15,6.126175926
7493,13/10/2021 12:30,-31.33962031,14.07608897,2.112147671,2.134764462,2.324616252,15,16.36363636,8.571428571,5.991134259
7494,13/10/2021 13:00,-31.37508521,14.05856932,2.299366598,2.234099993,2.482679409,15,8.571428571,8.571428571,6.460564815
7495,13/10/2021 13:30,-31.40918968,14.0423574,1.949164823,1.975236823,2.191067771,15,15,8.181818182,6.214060185
7496,13/10/2021 14:00,-31.44195567,14.02698349,2.464689676,2.177517395,2.385334544,15,15,15,6.036148148
7497,13/10/2021 14:30,-31.47403038,14.01264167,2.282614393,2.009528459,2.264365842,15,15,15,5.928972222
7498,13/10/2021 15:00,-31.50604088,13.78308891,2.292157755,1.94635618,2.122912899,13.84615385,13.84615385,13.84615385,5.590296296
7499,13/10/2021 15:30,-31.53765804,13.58639415,2.401709873,2.116738362,2.3456767,13.84615385,15,15,5.44025
7500,13/10/2021 16:00,-31.56898087,13.57287655,2.456619617,2.210016743,2.408241867,13.84615385,15,15,5.723194444
7501,13/10/2021 16:30,-31.79984259,13.55918743,2.426311913,2.007621931,2.175972707,15,15,15,5.343791667
7502,13/10/2021 17:00,-32.03052331,13.54591288,2.330739029,1.953164187,2.15177401,13.84615385,13.84615385,16.36363636,5.508842593
7503,13/10/2021 17:30,-32.06548973,13.53687111,2.450981111,2.222448928,2.346344693,12.85714286,12.85714286,9.473684211,5.849662037
7504,13/10/2021 18:00,-32.10501974,13.53324007,2.493428157,2.091566799,2.267681959,13.84615385,15,15,5.592439815
7505,13/10/2021 18:30,-32.13913846,13.52053723,2.365185536,2.172556477,2.392487967,13.84615385,15,15,6.578458333
7506,13/10/2021 19:00,-32.15750011,13.51952452,2.144242977,2.222960182,2.58432941,15,15,15,9.395041667
7507,13/10/2021 19:30,-999,-999,-999,-999,-999,-999,-999,-999,-999
7508,13/10/2021 20:00,-32.19104379,13.51462612,2.509347729,2.067365516,2.225397356,15,15,15,5.471818182
7509,13/10/2021 20:30,-32.24414545,13.49171853,2.61281092,2.274091004,2.349303626,13.84615385,13.84615385,13.84615385,5.961839506
7510,13/10/2021 21:00,-32.28189542,13.47544817,2.574178463,2.126518189,2.263782967,12.85714286,15,15,5.688898148
7511,13/10/2021 21:30,-32.31426277,13.46311566,2.430269898,1.994603324,2.163323343,12.85714286,12.85714286,12.85714286,5.500268519
7512,13/10/2021 22:00,-32.3465971,13.45124127,2.686096872,2.285487554,2.448369792,15,15,15,5.410240741
7513,13/10/2021 22:30,-32.37829297,13.43961852,2.563311454,2.121835297,2.288846699,13.84615385,13.84615385,13.84615385,5.800361111
7514,13/10/2021 23:00,-32.40103947,13.43041642,3.189190856,2.222717248,2.454568327,8.694444444,14.22727273,9.205882353,5.736055556
7515,13/10/2021 23:30,-32.44017126,13.41502497,2.532887808,2.041552219,2.204522927,12.85714286,12.85714286,13.84615385,5.596726852
7516,14/10/2021 00:00,-32.47223311,13.40172696,2.358147072,1.969449845,2.149411887,12.85714286,13.84615385,13.84615385,5.075851852
7517,14/10/2021 00:30,-32.50215703,13.39037837,2.671022116,2.043449228,2.204519922,13.84615385,13.84615385,13.84615385,5.088712963
7518,14/10/2021 01:00,-32.53190854,13.37906895,2.511706498,2.146415653,2.287157214,13.84615385,15,15,5.360939815
7519,14/10/2021 01:30,-32.56219849,13.36797027,2.764739822,2.057916675,2.209340144,13.84615385,13.84615385,13.84615385,4.983680556
7520,14/10/2021 02:00,-32.62447051,13.35681016,2.514278338,2.072622477,2.220659052,12,15,15,4.302041667
7521,14/10/2021 02:30,-33.01683857,13.34522029,2.431722041,1.970150903,2.108778949,13.84615385,13.84615385,13.84615385,4.681444444
7522,14/10/2021 03:00,-33.04517239,13.33031008,2.365044,2.102596439,2.232181597,13.84615385,15,16.36363636,5.36737037
7523,14/10/2021 03:30,-33.07410365,13.31500421,2.458235902,2.086036162,2.212352028,16.36363636,16.36363636,16.36363636,5.234472222
7524,14/10/2021 04:00,-33.10195216,13.30027505,2.569113516,2.106349279,2.187061262,12.85714286,13.84615385,15,4.833634259
7525,14/10/2021 04:30,-33.13026439,13.28626072,2.44604882,2.126160209,2.251316402,13.84615385,13.84615385,13.84615385,5.067277778
7526,14/10/2021 05:00,-33.15821959,13.2735249,2.327061414,2.018625865,2.119894588,12.85714286,13.84615385,13.84615385,5.258050926
7527,14/10/2021 05:30,-33.18508423,13.25993907,2.380687573,2.047159801,2.152642522,13.84615385,13.84615385,13.84615385,4.739319444
7528,14/10/2021 06:00,-33.21118038,13.24284398,2.294940918,2.104306584,2.197199939,12.85714286,12.85714286,12.85714286,5.489550926
7529,14/10/2021 06:30,-33.23958445,13.22422236,2.353689838,2.197732809,2.312973717,13.84615385,13.84615385,13.84615385,5.435962963
7530,14/10/2021 07:00,-33.26600282,13.20549396,2.197662954,1.93693594,2.059775629,13.84615385,15,13.84615385,4.87650463
7531,14/10/2021 07:30,-33.29009043,13.18893671,2.561258027,2.121079753,2.203228198,12.85714286,15,15,4.765041667
7532,14/10/2021 08:00,-33.3127679,13.17446211,2.155044685,1.8597817,1.967435397,13.84615385,13.84615385,15,5.103717593
7533,14/10/2021 08:30,-33.33490183,13.15782425,2.282551176,2.116268267,2.221809952,15,15,15,5.041555556
7534,14/10/2021 09:00,-33.35679985,13.14165321,2.554333712,2.219185373,2.263464516,12.85714286,12.85714286,12.85714286,4.852925926
7535,14/10/2021 09:30,-33.38126667,13.12439477,2.321059024,2.022112683,2.118489208,13.84615385,13.84615385,13.84615385,4.925805556
7536,14/10/2021 10:00,-33.40554252,13.10581382,2.430212839,2.128362395,2.184027685,12.85714286,13.84615385,13.84615385,5.123009259
7537,14/10/2021 10:30,-33.43074786,13.08573304,2.229222514,2.102877716,2.180002556,13.84615385,15,16.36363636,5.382375
7538,14/10/2021 11:00,-33.45624069,13.06481787,2.4318582,2.117252269,2.206558775,12.85714286,13.84615385,13.84615385,5.043699074
7539,14/10/2021 11:30,-33.48131959,13.04422706,2.270967753,2.082202297,2.112561816,12.85714286,12.85714286,12.85714286,5.294490741
7540,14/10/2021 12:00,-33.50598602,13.02342059,2.330443448,2.018159077,2.118769852,13.84615385,13.84615385,13.84615385,5.206606481
7541,14/10/2021 12:30,-33.53122571,12.81766391,2.273501399,2.080306747,2.209501958,15,15,15,5.352365741
7542,14/10/2021 13:00,-33.55723827,12.58277903,2.268737432,2.128981139,2.213371293,12.85714286,12,12,6.587032407
7543,14/10/2021 13:30,-33.57557049,12.58583813,2.083893125,2.005380209,2.039898482,12.85714286,12.85714286,12.85714286,8.205388889
7544,14/10/2021 14:00,-33.5845755,12.58508929,2.017427268,2.002930519,2.004453613,12.85714286,12.85714286,12.85714286,9.14425
7545,14/10/2021 14:30,-33.83484022,12.57502506,2.339805264,1.986321572,2.083423767,12.85714286,12.85714286,15,6.027574074
7546,14/10/2021 15:00,-34.02717698,12.55645878,2.516882467,2.156233704,2.206452932,12.85714286,13.84615385,13.84615385,5.699615741
7547,14/10/2021 15:30,-34.053139,12.53765633,2.174449287,1.9449679,2.059976213,12.85714286,13.84615385,13.84615385,5.950407407
7548,14/10/2021 16:00,-34.0791526,12.51841452,2.202124234,2.008711671,2.139833084,8.571428571,15,15,6.685634259
7549,14/10/2021 16:30,-34.10658347,12.49810777,2.325823641,1.982686746,2.11576502,12.85714286,13.84615385,13.84615385,6.025430556
7550,14/10/2021 17:00,-34.13351428,12.4773704,2.502425664,2.265975307,2.34343946,12.85714286,13.84615385,13.84615385,6.038291667
7551,14/10/2021 17:30,-34.161345,12.45545032,2.190044558,2.07662859,2.21501736,12.85714286,12.85714286,12.85714286,6.23549537
7552,14/10/2021 18:00,-34.18940163,12.4337796,2.132028169,1.953336394,2.106149276,10,15,9.473684211,6.042578704
7553,14/10/2021 18:30,-34.21489057,12.41425612,2.312403194,1.95722781,2.125475883,12.85714286,13.84615385,8.181818182,6.372400966
7554,14/10/2021 19:00,-34.24003592,12.39491119,2.303540541,2.03559291,2.129733156,12.85714286,12.85714286,8.181818182,6.306231481
7555,14/10/2021 19:30,-34.26547284,12.37511092,2.184059774,2.091173919,2.224394416,12.85714286,15,8.571428571,6.488430556
7556,14/10/2021 20:00,-34.29224898,12.35296872,2.299982359,2.189084837,2.373552539,9.473684211,8.571428571,8.571428571,6.484143519
7557,14/10/2021 20:30,-34.31917087,12.33020658,2.221393515,2.037153333,2.233529186,9.473684211,12,9,6.548449074
7558,14/10/2021 21:00,-34.34646387,12.30779124,2.547484158,2.416580355,2.584374473,13.84615385,9,9,6.994300926
7559,14/10/2021 21:30,-34.37485529,12.28404367,2.313252856,2.293197643,2.495361151,9,15,9,6.653481481
7560,14/10/2021 22:00,-34.40212283,12.26319406,2.699132856,2.271281873,2.470701858,9,8.571428571,8.571428571,6.535587963
7561,14/10/2021 22:30,-34.42907053,12.24324005,2.440852496,2.27564652,2.424017209,9,13.84615385,13.84615385,6.027574074
7562,14/10/2021 23:00,-34.4563924,12.22312466,2.481948798,2.375960787,2.548081881,9.473684211,15,9,6.374824074
7563,14/10/2021 23:30,-34.4829571,12.20274804,2.462765458,2.194692736,2.365685701,9.473684211,15,15,6.274078704
7564,15/10/2021 00:00,-34.50985765,12.18178963,2.807471181,2.385655216,2.504415495,9.473684211,9,9,6.432699074
7565,15/10/2021 00:30,-34.53688585,12.1600784,2.553990188,2.220338387,2.389972023,8.571428571,15,8.571428571,6.747796296
7566,15/10/2021 01:00,-34.56512444,12.1363429,2.435869493,2.440299199,2.609045554,12,9.473684211,9.473684211,6.529157407
7567,15/10/2021 01:30,-34.7116426,12.11143883,2.607918368,2.273818072,2.532011837,9.473684211,9,9,6.992157407
7568,15/10/2021 02:00,-35.02357952,12.08822942,2.770596058,2.389463508,2.602735545,9.473684211,13.84615385,9.473684211,6.936425926
7569,15/10/2021 02:30,-35.0538696,12.06357434,2.283065466,2.441784252,2.614098812,12.85714286,10,10,6.835680556
7570,15/10/2021 03:00,-35.08376065,12.0382717,2.661611344,2.427088416,2.638974122,13.84615385,9,9,6.824962963
7571,15/10/2021 03:30,-35.11253378,12.01636753,2.772652646,2.521827467,2.688410201,9.473684211,13.84615385,9.473684211,6.329810185
7572,15/10/2021 04:00,-35.14131386,11.66029929,2.628179528,2.222378981,2.565399023,9.473684211,15,8.571428571,6.518439815
7573,15/10/2021 04:30,-35.16921686,11.57106678,2.5224019,2.348172917,2.562837759,9,13.84615385,8.571428571,6.203342593
7574,15/10/2021 05:00,-35.19788342,11.54791469,2.559662333,2.453549133,2.706401596,10,9,9,6.59775
7575,15/10/2021 05:30,-35.2251963,11.52512852,2.479323875,2.430481803,2.663242431,9.473684211,13.84615385,9,6.502130435
7576,15/10/2021 06:00,-35.25290389,11.5009194,2.538039394,2.470079956,2.681605856,10,9,9,6.981439815
7577,15/10/2021 06:30,-35.28312657,11.47405622,2.474129968,2.55555496,2.73644585,10,10,10,7.384421296
7578,15/10/2021 07:00,-35.31298411,11.44851415,2.97874287,2.341049947,2.526667941,10,10,10,6.884981481
7579,15/10/2021 07:30,-35.34270094,11.42283976,2.324815648,2.429706912,2.623442875,10.58823529,9,9,6.773518519
7580,15/10/2021 08:00,-35.37199967,11.40081415,2.466195162,2.280502466,2.532656945,9.473684211,8.181818182,8.181818182,6.932138889
7581,15/10/2021 08:30,-35.40010088,11.37892381,2.752128275,2.285647339,2.468407355,12.85714286,13.84615385,8.181818182,6.29337037
7582,15/10/2021 09:00,-35.42912842,11.35963013,3.222867378,2.346881731,2.554498393,12,9,9,6.805671296
7583,15/10/2021 09:30,-35.47060488,11.35721617,2.504416328,2.395127892,2.56776077,11.25,10.58823529,10.58823529,6.809958333
7584,15/10/2021 10:00,-35.51332126,11.35705516,2.551901551,2.490102079,2.631297106,12,10.58823529,10.58823529,6.55487963
7585,15/10/2021 10:30,-35.55605478,11.35809222,2.640023127,2.834741574,3.063796522,11.25,10,10,6.636333333
7586,15/10/2021 11:00,-35.83624626,11.35935815,2.410530005,2.618243654,2.993302429,12.85714286,12.85714286,12.85714286,7.785259259
7587,15/10/2021 11:30,-36.05157372,11.36146861,2.659323171,2.500947855,2.693190274,11.25,9.473684211,9.473684211,7.950310185
7588,15/10/2021 12:00,-36.09497716,11.36400439,3.089810669,2.572181543,2.753419202,10.58823529,10,10,7.084328704
7589,15/10/2021 12:30,-36.13934348,11.36679908,2.77480498,2.583988629,2.976025357,12,9.473684211,9.473684211,6.647050926
7590,15/10/2021 13:00,-36.18280894,11.36984545,2.407945,2.193351861,2.359459809,12,10,10,6.475569444
7591,15/10/2021 13:30,-36.22797984,11.3724856,2.437882145,2.433059619,2.601781614,11.25,11.25,11.25,6.284796296
7592,15/10/2021 14:00,-36.27299961,11.37582622,2.589583449,2.39921885,2.577113423,12,10,10,6.689921296
7593,15/10/2021 14:30,-36.31778952,11.37927853,2.387182292,2.405835243,2.519458348,10.58823529,10,10,6.03400463
7594,15/10/2021 15:00,-36.36031262,11.38108813,2.963323315,2.551666198,2.955459858,10.58823529,10,10,6.284796296
7595,15/10/2021 15:30,-36.40155737,11.3844654,2.588052652,2.386808393,2.734029645,11.25,9,9.473684211,8.267550926
7596,15/10/2021 16:00,-36.41777242,11.39048131,2.167328092,2.186706426,2.236156464,6.428571429,8.181818182,8.181818182,10.01880556
7597,15/10/2021 16:30,-36.42741219,11.39377737,2.204851022,2.052671285,2.128686741,6.923076923,7.826086957,7.826086957,9.915916667
7598,15/10/2021 17:00,-36.44083906,11.398109,2.678350116,2.365881473,2.775364983,10,12,8.571428571,8.966337963
7599,15/10/2021 17:30,-36.47927095,11.40216937,2.415418345,2.364285071,2.574980117,10.58823529,10.58823529,10.58823529,6.636333333
7600,15/10/2021 18:00,-36.52264104,11.40586705,2.426376126,2.34225708,2.629391887,11.25,11.25,11.25,6.595606481
7601,15/10/2021 18:30,-36.56419221,11.40927861,2.582627108,2.361673907,2.559251756,11.25,10.58823529,10.58823529,6.188337963
7602,15/10/2021 19:00,-36.5907535,11.42152708,2.222435997,2.344634182,3.008284934,7.826086957,8.181818182,8.181818182,9.862328704
7603,15/10/2021 19:30,-36.8171053,11.43091049,2.173519025,2.20402205,2.50813421,7.826086957,7.5,5.142857143,10.06596296
7604,15/10/2021 20:00,-37.03132135,11.43776161,2.33209715,2.194556736,2.393733888,11.25,10,10,6.739222222
7605,15/10/2021 20:30,-37.0716939,11.43892589,2.242167744,2.227987845,2.347099399,10,9.473684211,9.473684211,6.334097222
7606,15/10/2021 21:00,-37.11186529,11.44061715,3.104443869,2.26197253,2.460792641,10.58823529,10,10,6.379111111
7607,15/10/2021 21:30,-37.15287804,11.44278925,2.475598082,2.370005102,2.581637706,10.58823529,10.58823529,10.58823529,6.647050926
7608,15/10/2021 22:00,-37.1950289,11.44484817,2.373402376,2.436310037,3.035189953,11.25,10,10,6.681347222
7609,15/10/2021 22:30,-37.23686819,11.44695001,2.454250006,2.275909237,2.458950312,11.25,10.58823529,10.58823529,6.617041667
7610,15/10/2021 23:00,-37.27926464,11.44874255,2.635468144,2.126926194,2.352060872,11.25,10.58823529,10.58823529,6.962148148
7611,15/10/2021 23:30,-37.32236248,11.45010816,2.18408658,2.313136055,2.479197394,11.25,10.58823529,10.58823529,7.146490741
7612,16/10/2021 00:00,-37.36630019,11.4504477,2.333653566,2.362894527,2.772561606,11.25,9.473684211,9.473684211,6.805671296
7613,16/10/2021 00:30,-37.40771441,11.44969911,2.564735649,2.326040865,2.562786441,10.58823529,11.25,10.58823529,6.449847222
7614,16/10/2021 01:00,-37.45142983,11.45013231,2.643903696,2.360695983,2.749300282,11.25,11.25,11.25,7.487310185
7615,16/10/2021 01:30,-37.49331401,11.45340324,2.387668149,2.380037282,2.600898712,11.25,9.473684211,9.473684211,7.011449074
7616,16/10/2021 02:00,-37.53399947,11.45476959,2.596493071,2.233089711,2.468585128,11.25,9.473684211,9.473684211,6.419837963
7617,16/10/2021 02:30,-37.57120337,11.45384976,2.393880077,2.10317075,2.358904197,10.58823529,9,9,5.956837963
7618,16/10/2021 03:00,-37.92630654,11.4466959,2.398382705,2.100794424,2.291013374,10.58823529,10.58823529,10.58823529,6.629902778
7619,16/10/2021 03:30,-38.05004094,11.43974602,2.960151716,2.294838694,2.500266474,10.58823529,10.58823529,10.58823529,6.677060185
7620,16/10/2021 04:00,-38.091206,11.43686596,2.453999159,2.332951304,2.543211556,10.58823529,9.473684211,9,6.914990741
7621,16/10/2021 04:30,-38.13387162,11.43662261,2.647061951,2.356588518,2.607845494,11.25,11.25,11.25,6.55487963
7622,16/10/2021 05:00,-38.17407226,11.43610394,2.495048084,2.132150439,2.343895618,10.58823529,10.58823529,10,6.259074074
7623,16/10/2021 05:30,-38.21257921,11.43508672,2.627712773,2.114617457,2.305572096,10,9,9,6.171189815
7624,16/10/2021 06:00,-38.24995383,11.43473391,2.537507226,2.184406942,2.367882978,9.473684211,9.473684211,9.473684211,6.289083333
7625,16/10/2021 06:30,-38.28714023,11.43330868,2.594300003,2.392824169,2.702215871,10.58823529,9,9,6.346958333
7626,16/10/2021 07:00,-38.32408591,11.43176633,2.378971174,2.248219516,2.499529715,11.25,9,9,5.971842593
7627,16/10/2021 07:30,-38.36095377,11.43031184,2.286546976,2.315598042,2.556556825,10,8.571428571,8.571428571,5.928972222
7628,16/10/2021 08:00,-38.39606951,11.42956232,2.757288352,2.190726183,2.458258553,10,9,8.571428571,5.502412037
7629,16/10/2021 08:30,-38.42979109,11.42891591,2.603389025,1.939038203,2.203439742,9,8.181818182,8.181818182,5.523847222
7630,16/10/2021 09:00,-38.46302143,11.42741978,2.376772719,2.045252014,2.294162066,10.58823529,8.181818182,8.181818182,5.204462963
7631,16/10/2021 09:30,-38.495884,11.42581304,2.359374487,2.031285814,2.274266778,9.473684211,7.826086957,7.826086957,4.78862037
7632,16/10/2021 10:00,-38.52683997,11.42378064,2.473246955,1.932170728,2.172828439,10,9,9,4.368490741
7633,16/10/2021 10:30,-38.54815966,11.42560356,2.095173485,2.195282739,2.299900339,7.826086957,7.826086957,7.826086957,8.655527778
7634,16/10/2021 11:00,-38.55343223,11.42824571,2.06331533,2.059198572,2.679236427,7.826086957,7.826086957,7.826086957,8.273981481
7635,16/10/2021 11:30,-38.55892429,11.43097334,1.968575469,1.97964325,2.084639206,7.5,7.5,7.5,7.97174537
7636,16/10/2021 12:00,-38.57926452,11.43354476,2.274292221,1.919233344,2.117755749,9.473684211,9.473684211,9.473684211,4.705023148
7637,16/10/2021 12:30,-38.95918672,11.43218505,2.478822653,1.996290919,2.197536572,10,10,10,4.35562963
7638,16/10/2021 13:00,-39.03786278,11.43146431,2.293180307,1.800754383,2.031017008,10,10,10,4.439226852
7639,16/10/2021 13:30,-39.06449888,11.42986646,2.228178361,1.592272206,1.79811447,9.473684211,9.473684211,9.473684211,4.188435185
7640,16/10/2021 14:00,-39.09230646,11.4289431,2.271212388,1.731552281,1.921483467,9,9,9,4.387782407
7641,16/10/2021 14:30,-39.11985605,11.42826865,2.120710609,1.749585136,1.927643966,9,9,9,4.15199537
7642,16/10/2021 15:00,-39.14771872,11.42804136,2.168411041,1.638405157,1.828900709,9.473684211,9.473684211,9.473684211,4.385638889
7643,16/10/2021 15:30,-39.17855794,11.42815154,2.223316497,1.819869003,2.054839046,10,10,10,4.591416667
7644,16/10/2021 16:00,-39.20913694,11.42906308,2.039418508,1.662937633,1.820732379,8.571428571,9,9,4.323476852
7645,16/10/2021 16:30,-39.23903491,11.43104556,2.181202236,1.77492675,1.944123557,9.473684211,11.25,9.473684211,4.327763889
7646,16/10/2021 17:00,-39.26830746,11.43183867,2.14947948,1.729860427,1.914505996,10,10,10,4.35562963
7647,16/10/2021 17:30,-39.29840485,11.43287756,2.050724392,1.801360197,1.982325848,9.473684211,9.473684211,9.473684211,4.323476852
7648,16/10/2021 18:00,-39.3288,11.43459317,2.138684535,1.728748433,1.913365902,10,10.58823529,10.58823529,4.595703704
7649,16/10/2021 18:30,-39.35806941,11.43640273,1.914964069,1.473006354,1.61490496,8.571428571,8.571428571,8.571428571,4.128416667
7650,16/10/2021 19:00,-39.38583806,11.43787186,2.072664324,1.750448698,1.917582863,9,9,9,3.974083333
7651,16/10/2021 19:30,-39.41409874,11.43892862,2.155522266,1.698821872,1.894591417,9,9,9,3.991231481
7652,16/10/2021 20:00,-39.44168499,11.44052114,1.928635825,1.563850062,1.732657053,9.473684211,7.826086957,7.826086957,4.027671296
7653,16/10/2021 20:30,-39.46988697,11.44268881,1.912811667,1.649037246,1.763576236,10,11.25,10,4.224875
7654,16/10/2021 21:00,-39.4998391,11.44273408,1.883629808,1.649831214,1.799885385,9.473684211,10.58823529,7.2,4.574268519
7655,16/10/2021 21:30,-39.53023632,11.44239881,2.043913765,1.664573856,1.869058353,9.473684211,10,9.473684211,4.655722222
7656,16/10/2021 22:00,-39.5595703,11.44248795,1.97256678,1.644028239,1.834019137,8.181818182,8.181818182,8.181818182,4.26774537
7657,16/10/2021 22:30,-39.58837448,11.44248188,2.070014247,1.585701585,1.802573577,10,10,10,4.411361111
7658,16/10/2021 23:00,-40.01672427,11.44196568,2.097838974,1.599758513,1.803553488,9.473684211,9.473684211,9.473684211,4.042675926
7659,16/10/2021 23:30,-40.04256595,11.44240129,1.972371849,1.58414077,1.75672425,9,9.473684211,9.473684211,3.590393519
7660,17/10/2021 00:00,-40.07086431,11.44247411,2.065537549,1.680981234,1.858556124,10,10,10,4.660009259
7661,17/10/2021 00:30,-40.09999279,11.44285065,1.839470331,1.536462927,1.706689557,9,9,9,4.203439815
7662,17/10/2021 01:00,-40.12664092,11.44308473,1.815826425,1.419500701,1.601567006,9.473684211,9.473684211,7.826086957,4.128416667
7663,17/10/2021 01:30,-40.14311546,11.44335209,1.804353587,1.632517855,1.747247616,9.333333333,9.333333333,9.333333333,3.395333333
7664,17/10/2021 02:00,-40.17901444,11.4458089,1.978860684,1.591535327,1.769908151,9.473684211,9.473684211,9.473684211,3.993375
7665,17/10/2021 02:30,-40.20667215,11.44726439,1.890234682,1.474229569,1.666075032,9.473684211,9.473684211,7.826086957,4.074828704
7666,17/10/2021 03:00,-40.23360069,11.44793783,1.933626904,1.540902834,1.744067801,9.473684211,8.571428571,8.571428571,4.263458333
7667,17/10/2021 03:30,-40.26162009,11.44828689,1.698506917,1.500355405,1.620902008,9,9.473684211,9.473684211,4.887222222
7668,17/10/2021 04:00,-40.28907451,11.44821908,1.953789919,1.500321156,1.664299415,9,9.473684211,9.473684211,4.29775463
7669,17/10/2021 04:30,-40.31543889,11.44174827,1.837578068,1.540635706,1.701582342,10,10,10,4.728601852
7670,17/10/2021 05:00,-40.33495936,11.44047981,1.325744988,1.365783378,1.504997125,8.642857143,9.307692308,8.642857143,4.822916667
7671,17/10/2021 05:30,-40.37725683,11.44013051,1.74262737,1.584806213,1.732384081,10,7.826086957,7.826086957,5.538851852
7672,17/10/2021 06:00,-40.39742101,11.4403718,1.668560775,1.364340499,1.497514769,9.833333333,9.833333333,9.833333333,5.561716049
7673,17/10/2021 06:30,-40.43477636,11.44026085,1.775560961,1.477765515,1.609457546,9.473684211,9.473684211,9.473684211,5.138013889
7674,17/10/2021 07:00,-40.46171536,11.43850618,1.689738137,1.404519583,1.542384021,9.473684211,8.571428571,9.473684211,4.963270531
7675,17/10/2021 07:30,-40.48954159,11.43708152,1.707487417,1.46861069,1.642575509,9.473684211,9.473684211,9.473684211,5.099430556
7676,17/10/2021 08:00,-40.51743405,11.43658916,1.750892999,1.440108071,1.617831674,9.473684211,9.473684211,9.473684211,4.792907407
7677,17/10/2021 08:30,-40.54674092,11.43512077,1.741086194,1.48773085,1.671434151,8.571428571,8.571428571,8.571428571,5.009402778
