time,ug2_Hs,ug2_Tp,ug2_Tp_ds,ug2_Tm01,ug2_Tm01_ds,ug2_Tm02,ug2_Tm02_ds
10/10/2021 22:00,2.697149185,10.58823529,8.467064095,8.397232432,7.001029983,7.622154605,6.800062883
10/10/2021 22:30,2.250299242,9.473684211,7.30050153,8.4466925,6.904510444,7.751000815,6.651236157
10/10/2021 23:00,2.280271867,8.571428571,6.943894323,7.743971968,5.839206385,7.217925707,5.474624734
10/10/2021 23:30,2.507679685,10.58823529,8.940077566,8.100811834,6.192194986,7.55863441,5.849844942
11/10/2021 00:00,2.401500107,7.5,5.863564537,7.610999051,5.727492876,7.137633956,5.382169651
11/10/2021 00:30,2.350407911,9.473684211,7.780169248,8.199954137,6.178476161,7.611104335,5.784721284
11/10/2021 01:00,2.394768117,9.473684211,7.385322024,8.311888507,6.528911555,7.752957152,6.299612193
11/10/2021 01:30,2.310689585,9,6.904757557,8.132811489,6.360865349,7.624897933,6.143304092
11/10/2021 02:00,2.464722206,8.181818182,6.014090683,8.082353123,5.926181801,7.579054506,5.683017228
11/10/2021 02:30,2.30301795,9,6.7529718,8.413244898,6.660143342,7.840809508,6.433800095
11/10/2021 03:00,2.278841719,9,6.940045652,8.406058687,6.588000706,7.782572312,6.270871689
11/10/2021 03:30,2.332591286,9.473684211,7.588700682,8.370878453,6.383585664,7.852631914,6.084063489
11/10/2021 04:00,2.250999584,7.826086957,5.750957545,8.125877963,6.224314152,7.638704552,5.985498584
11/10/2021 04:30,2.107338085,8.571428571,6.258199335,8.247840334,6.278495654,7.695761135,6.059477386
11/10/2021 05:00,2.242084336,9.473684211,7.191528197,8.351845929,6.692010059,7.729735358,6.480028174
11/10/2021 05:30,2.140979006,9.473684211,7.032251028,8.141528412,6.334277359,7.599466421,6.143871351
11/10/2021 06:00,2.388276625,10.58823529,8.389859215,8.489570123,6.658260746,7.964709416,6.448210031
11/10/2021 06:30,2.330784669,9.473684211,6.98319813,8.728931565,6.692222484,8.143650366,6.4882871
11/10/2021 07:00,2.210180632,8.571428571,6.036696678,8.534782928,6.451600734,7.99824509,6.255511841
11/10/2021 07:30,2.158269305,8.571428571,5.941386786,8.286011699,6.258310792,7.77851079,6.087050089
11/10/2021 08:00,1.964770446,8.571428571,7.646887779,7.298027976,5.945732862,6.669876071,5.334296254
11/10/2021 08:30,1.700745064,8.571428571,8.033719211,7.071980494,6.278388621,6.383340152,5.59784828
11/10/2021 09:00,2.191883161,7.5,4.722910288,8.104757664,5.988511992,7.624952823,5.782412083
11/10/2021 09:30,2.070592477,10,7.845398982,8.000734819,6.005438611,7.48043337,5.770211714
11/10/2021 10:00,2.093295063,9.473684211,7.277054759,7.944027069,6.125711143,7.430476812,5.909821057
11/10/2021 10:49,2.016063287,7.073529412,4.738393621,7.265606855,5.232039424,6.836450971,5.051760384
11/10/2021 11:00,2.130601755,10,7.92586132,8.179194292,6.056076634,7.66644625,5.792274036
11/10/2021 11:30,2.067595129,9.473684211,7.227001644,8.011096386,6.112004116,7.51789011,5.889636281
11/10/2021 12:00,2.216870027,10.58823529,8.394088477,8.118832223,6.072339139,7.681097216,5.902480145
11/10/2021 12:30,1.912712176,9.473684211,7.162646572,8.138666908,6.414984483,7.581580067,6.203042364
11/10/2021 13:00,2.078564884,8.181818182,5.552220077,8.210763899,5.880128638,7.717510874,5.675137626
11/10/2021 13:30,2.134837265,11.25,9.158768943,7.646927186,6.1427982,6.93418752,5.871847041
11/10/2021 14:08,1.787983952,8.571428571,6.20223289,7.799132629,5.770624445,7.276985126,5.554536565
11/10/2021 14:30,2.372415409,9.625,7.280106348,8.831336876,7.623659387,8.108907677,7.275804416
11/10/2021 15:00,2.106846112,8.181818182,5.798114654,7.993922439,5.948891664,7.532632994,5.739155609
11/10/2021 16:01,2.018069026,7.5,4.805609186,7.799728038,5.58385844,7.32206247,5.397430711
11/10/2021 16:30,2.05187763,9.473684211,7.286300502,7.796440912,6.055609509,7.304547544,5.846712797
11/10/2021 17:00,1.88705002,7.5,4.967364987,7.583461156,6.05134917,7.066803505,5.842680525
11/10/2021 17:30,1.872310889,8.571428571,5.826587069,7.777776061,5.806462979,7.251033729,5.623390593
11/10/2021 18:00,2.132060834,10,8.063050743,8.024035222,6.095714189,7.569394942,5.885083991
11/10/2021 18:30,1.965783433,6.923076923,4.205450524,7.368033114,5.287049691,6.972402619,5.099551349
11/10/2021 19:00,2.001676596,8.571428571,6.236076249,7.853969286,5.956165127,7.424341361,5.773488844
11/10/2021 19:30,1.871764466,9.473684211,7.134966731,7.614103581,5.959876347,7.164289115,5.772653538
11/10/2021 20:00,1.915903432,7.5,4.450011612,7.619290822,6.044052884,7.153437034,5.860364302
11/10/2021 20:30,1.817673893,10,7.458602292,7.434459128,6.163692034,6.986011379,6.01540798
11/10/2021 21:00,1.786751913,9,6.626287545,7.619785012,6.085828692,7.151712031,5.909604593
11/10/2021 21:30,1.925496917,7.826086957,4.465742611,7.847835115,6.23026102,7.32022438,6.044780804
11/10/2021 22:00,1.896493438,9,6.457365713,7.681559916,6.278433372,7.167285976,6.10939339
11/10/2021 22:30,1.791478128,8.571428571,6.014712475,7.541236991,5.690464719,7.064812426,5.489282101
11/10/2021 23:00,1.82585732,8.571428571,5.749526289,7.8434006,6.273692101,7.310478369,6.144850115
11/10/2021 23:30,2.075798319,8.571428571,5.950371769,7.589539112,5.961299712,7.125802946,5.812327849
12/10/2021 00:00,1.895490702,7.826086957,5.487699527,7.125570013,5.8091715,6.649306721,5.59177039
12/10/2021 00:30,1.780472062,7.5,5.280538399,7.309688797,5.7236411,6.872313032,5.533912219
12/10/2021 01:00,1.814539209,9,6.691467016,7.564637445,5.842235795,7.083075185,5.592980661
12/10/2021 01:30,1.776568467,7.826086957,5.647458277,7.462525353,5.769954682,7.001913409,5.561442632
12/10/2021 02:00,1.594869444,6.666666667,7.19020975,7.128103707,6.194200969,6.642247831,5.984611895
12/10/2021 02:30,1.746811144,7.826086957,5.848086334,7.130684406,5.566949378,6.688728372,5.329400411
12/10/2021 03:00,1.500790829,9.473684211,7.664850519,7.152943937,5.791354245,6.579180578,5.484944855
12/10/2021 03:30,1.685775304,7.826086957,6.047343096,7.030352147,5.484676088,6.566560793,5.189602027
12/10/2021 04:00,1.670949501,7.826086957,6.147796068,7.167996321,5.296230961,6.706228753,4.968200324
12/10/2021 04:30,1.522707081,7.826086957,5.934467418,7.032325812,5.448858759,6.580035659,5.184105046
12/10/2021 05:00,1.600855268,9.473684211,7.664803025,7.256096701,5.912665487,6.777425276,5.6597254
12/10/2021 05:30,1.475985502,8.181818182,6.145038781,7.148081938,5.573659563,6.636796914,5.288145595
12/10/2021 06:00,1.520115337,7.5,5.611446733,7.014985209,5.607937731,6.555696771,5.365840928
12/10/2021 06:30,1.546999172,10,8.385181783,6.921361278,5.283976359,6.420420396,4.93622015
12/10/2021 07:00,1.435133588,7.826086957,5.681004242,7.035673692,5.916922833,6.543322549,5.697633543
12/10/2021 07:30,1.466464873,10,7.978985217,7.385237982,6.180302403,6.878689008,5.924186025
12/10/2021 08:00,1.601947227,9.473684211,7.288095344,7.431749539,6.010940413,6.937366978,5.792350225
12/10/2021 08:30,1.525303874,9.473684211,7.089722361,7.698069374,5.88870228,7.17444283,5.643150719
12/10/2021 09:00,1.512172336,8.181818182,6.338687777,7.209735434,5.599628271,6.667466621,5.262630912
12/10/2021 09:30,1.5210216,6.923076923,4.786048982,7.165472406,5.48765542,6.676289148,5.209071002
12/10/2021 10:00,1.498203997,8.181818182,5.727234054,7.42158767,5.522815715,6.963016806,5.305700942
12/10/2021 10:30,1.592651987,10,7.831933141,7.472036315,5.919013073,6.96953567,5.690355753
12/10/2021 11:00,1.678544768,10,8.02046616,7.219706644,5.250327154,6.808216267,5.017135378
12/10/2021 11:30,1.5062665,9.473684211,7.380394223,7.514469774,6.110025971,6.985980549,5.849308728
12/10/2021 12:00,1.561301294,9,6.891608932,7.356717288,6.102867425,6.819242514,5.840640721
12/10/2021 12:30,1.565628188,10,7.792616186,7.45263818,5.791671989,6.925201808,5.501700326
12/10/2021 13:00,1.675263075,7.826086957,5.726723805,6.573128163,5.445923337,5.919927655,5.124711782
12/10/2021 13:30,1.613671029,7.826086957,5.805686265,7.080154037,5.061962884,6.615014973,4.775509779
12/10/2021 14:00,1.657039413,7.2,4.951517762,7.277118842,5.445562669,6.733441229,5.122510848
12/10/2021 14:30,1.731560044,8.571428571,6.409727626,6.301020821,5.915811982,5.545731269,5.667918354
12/10/2021 15:00,1.677879038,7.2,4.624085042,7.271211784,5.541845708,6.757578797,5.285202144
12/10/2021 15:30,1.615071572,7.2,4.520781892,7.589915883,6.078903596,7.056781106,5.762564306
12/10/2021 16:00,1.54568373,18,16.39494905,6.962685307,5.680920803,6.404096751,5.323051925
12/10/2021 16:30,1.727273309,8.181818182,5.423319302,6.905572065,6.251455744,6.132776727,6.021596512
12/10/2021 17:00,1.906411944,7.826086957,5.213289241,6.342948786,6.204043019,5.485966644,5.923151992
12/10/2021 17:30,1.568650974,8.181818182,5.77687673,7.513934787,6.07787563,6.918859024,5.746012691
12/10/2021 18:00,1.510514861,6.923076923,4.55082867,7.334667761,6.098306638,6.743277398,5.740090902
12/10/2021 18:30,1.579249556,18,16.38659261,7.531572499,5.957200716,6.890314452,5.531601354
12/10/2021 19:00,1.645488977,8.571428571,6.281052117,7.874231746,6.472277845,7.227033494,6.118561023
12/10/2021 19:30,1.514359515,7.5,4.98022498,7.333728254,6.078924096,6.775579484,5.783261422
12/10/2021 20:00,1.576418289,7.826086957,5.089372443,7.582498603,5.938903332,7.025081483,5.635598136
12/10/2021 20:30,1.648404138,18,16.1939274,8.234504763,6.851228692,7.476189215,6.372273047
12/10/2021 21:00,1.489443734,18,16.28430399,7.565263864,6.399168779,6.885018967,5.944693339
12/10/2021 21:30,1.583225149,16.36363636,14.61208969,7.910506382,6.839765983,7.116321538,6.244577518
12/10/2021 22:00,1.539821541,18,16.33922208,7.38565329,6.543112468,6.67861267,6.018413946
12/10/2021 22:30,1.438119795,18,16.20452501,7.757486082,7.313267162,6.980810034,6.736542758
12/10/2021 23:00,1.578054434,9,6.74020433,7.651918392,6.402275859,6.984619937,6.026254689
12/10/2021 23:30,1.620790068,18,15.98868698,7.664791152,6.296365506,6.966854348,5.9399399
13/10/2021 00:00,1.6815794,16.36363636,14.68175034,8.172641427,6.509002223,7.382509439,5.986433467
13/10/2021 00:30,1.618095199,16.36363636,14.73436226,8.317117686,6.567384351,7.40490762,5.921551939
13/10/2021 01:00,1.623265262,16.36363636,14.82105466,8.191322754,6.014757682,7.307724568,5.371146512
13/10/2021 01:30,1.592140365,18,16.58160686,7.632010472,5.735620119,6.93179226,5.212932862
13/10/2021 02:00,1.567710639,16.36363636,14.87634783,7.666333957,5.5680057,6.994266105,5.103458858
13/10/2021 02:30,1.595176596,16.36363636,14.8559518,8.380458735,6.682870085,7.443730679,5.968454778
13/10/2021 03:00,1.619020548,16.36363636,14.98746083,7.74205864,5.896759836,6.954637885,5.306481012
13/10/2021 03:30,1.683093884,16.36363636,14.95035475,8.237524385,6.452331239,7.299984894,5.747922962
13/10/2021 04:00,1.680969173,16.36363636,15.04715234,8.297365431,5.860233823,7.333350639,5.087754866
13/10/2021 04:30,1.625943288,16.36363636,14.93644004,8.438863023,6.243863439,7.512816797,5.549100669
13/10/2021 05:00,1.576788289,16.36363636,14.93738496,8.516045422,6.38630696,7.528672052,5.624713607
13/10/2021 05:30,1.674683339,15,13.47967159,8.998704771,7.034856367,8.042082658,6.285707968
13/10/2021 06:00,1.795343842,16.36363636,14.82359925,8.870996208,6.567797739,7.804449667,5.776659189
13/10/2021 06:30,1.753961086,16.36363636,14.74097809,9.283516197,7.276765296,8.177609539,6.483160975
13/10/2021 07:00,1.714999738,16.36363636,14.7408267,8.559041783,6.432820328,7.681798279,5.84962525
13/10/2021 07:30,1.666550392,16.36363636,14.89725871,8.490614116,6.385311411,7.584059978,5.730266852
13/10/2021 08:00,1.679615313,16.36363636,14.89751992,8.593977834,6.33097949,7.697892295,5.684040538
13/10/2021 08:30,1.745788616,16.36363636,14.53086984,8.92694398,6.880790648,8.031664467,6.31209273
13/10/2021 09:00,1.712683987,16.36363636,14.49183401,9.06979395,6.779141391,8.162120499,6.189071182
13/10/2021 09:30,2.020398181,15,13.16777587,9.683615424,7.630780949,8.662065947,6.908203661
13/10/2021 10:00,1.963097922,15,13.12967538,9.260160401,7.097710634,8.293207676,6.413797145
13/10/2021 10:30,1.941466748,15,12.93880698,9.018939107,6.877690757,8.204601555,6.425857626
13/10/2021 11:00,2.08020448,15,12.98022607,9.998946405,7.901694217,8.937050013,7.290162119
13/10/2021 11:30,2.065446923,15,13.08019929,8.754134398,6.648621374,8.009792479,6.239923423
13/10/2021 12:00,2.193547126,15,13.01795166,9.212686039,6.5360119,8.392406715,6.072943809
13/10/2021 12:30,2.134764462,16.36363636,14.2779062,8.951660616,7.008412097,8.068319079,6.607641504
13/10/2021 13:00,2.234099993,8.571428571,5.898790788,9.217228142,6.985063399,8.397909499,6.594077162
13/10/2021 13:30,1.975236823,15,13.00403236,8.48912077,5.741520865,7.753103633,5.379857449
13/10/2021 14:00,2.177517395,15,13.07773741,8.862040834,6.701479546,8.00333575,6.207426745
13/10/2021 14:30,2.009528459,15,13.15228888,8.883401918,6.581457468,8.054818433,6.09265607
13/10/2021 15:00,1.94635618,13.84615385,12.01671366,8.632456671,6.445276626,7.740009468,5.947924526
13/10/2021 15:30,2.116738362,15,13.05798866,8.96415439,6.961908181,8.048787741,6.424474939
13/10/2021 16:00,2.210016743,15,13.08504301,9.431250848,7.250804189,8.4849439,6.651049036
13/10/2021 16:30,2.007621931,15,13.18123014,9.309564535,6.488907577,8.355693606,5.883514985
13/10/2021 17:00,1.953164187,13.84615385,11.88216757,8.826606145,6.557807577,7.997483148,6.056252287
13/10/2021 17:30,2.222448928,12.85714286,11.76256884,9.349688841,7.785005059,8.461918313,6.951733375
13/10/2021 18:00,2.091566799,15,13.07395624,9.283621187,7.062115722,8.403182024,6.546261372
13/10/2021 18:30,2.172556477,15,13.63771964,9.064496129,6.910063424,8.105341169,6.134728543
13/10/2021 19:00,2.222960182,15,15.55985398,6.843882426,7.789358645,5.957100753,6.887537077
13/10/2021 19:45,2.067365516,15,12.80846978,9.607059624,6.901940863,8.650362844,6.321482648
13/10/2021 20:00,2.048336945,15,12.76528682,9.549870355,8.169027652,8.531240057,7.549591156
13/10/2021 20:30,2.274091004,13.84615385,11.44142504,10.23151597,9.232372621,9.231885081,8.66545977
13/10/2021 21:00,2.126518189,15,12.83358104,9.841168825,7.625521175,8.883238878,6.981564791
13/10/2021 21:30,1.994603324,12.85714286,10.70347387,8.95394651,6.717774329,8.098849435,6.176386074
13/10/2021 22:00,2.285487554,15,13.00418822,9.695091875,6.736340724,8.712453787,6.095781583
13/10/2021 22:30,2.121835297,13.84615385,11.74399098,9.406651152,7.063072548,8.429221683,6.521431362
13/10/2021 23:03,2.222717248,14.22727273,12.01535084,9.397024631,7.245526777,8.650939263,6.866639116
13/10/2021 23:30,2.041552219,12.85714286,10.88389183,9.11853657,7.413022364,8.27732362,6.909340448
14/10/2021 00:00,1.969449845,13.84615385,12.08345478,9.097253298,6.691015502,8.208951905,6.108546112
14/10/2021 00:30,2.043449228,13.84615385,12.01189774,9.500504893,7.373967225,8.548018157,6.721639849
14/10/2021 01:00,2.146415653,15,13.13386451,9.555472527,7.253739942,8.573744742,6.616209636
14/10/2021 01:30,2.057916675,13.84615385,12.05888904,9.224599666,7.373407051,8.22998746,6.725795628
14/10/2021 02:00,2.072622477,15,13.23924539,9.481646559,8.079301024,8.404063338,7.371945153
14/10/2021 02:30,1.970150903,13.84615385,12.15205077,9.143016613,7.36243591,8.056739001,6.542136584
14/10/2021 03:00,2.102596439,15,12.83158292,9.814228551,7.715183446,8.798858088,7.073536242
14/10/2021 03:30,2.086036162,16.36363636,14.35179417,9.729397005,8.097012901,8.651133044,7.407656636
14/10/2021 04:00,2.106349279,13.84615385,11.79322366,9.722650018,8.613012925,8.589914094,7.918087247
14/10/2021 04:30,2.126160209,13.84615385,11.84794146,9.87404664,8.04397259,8.82536363,7.361925986
14/10/2021 05:00,2.018625865,13.84615385,11.86608392,9.643297701,8.06698381,8.641121097,7.360756611
14/10/2021 05:30,2.047159801,13.84615385,11.88041041,9.811903247,8.701565448,8.640394308,7.914216043
14/10/2021 06:00,2.104306584,12.85714286,10.30089954,9.879829225,9.422358732,8.821716353,8.951133937
14/10/2021 06:30,2.197732809,13.84615385,11.3747004,10.42176308,8.430098311,9.386221642,7.780640311
14/10/2021 07:00,1.93693594,15,12.75843729,9.511055014,8.860056554,8.365140389,8.236751811
14/10/2021 07:30,2.121079753,15,13.10314923,9.934863084,8.243935946,8.810091135,7.45755232
14/10/2021 08:00,1.8597817,13.84615385,11.94938662,9.172753366,8.377815123,8.023448991,7.700010487
14/10/2021 08:30,2.116268267,15,12.85865647,10.09270281,8.705024798,8.987053908,7.910280469
14/10/2021 09:00,2.219185373,12.85714286,10.83020069,10.47470115,9.016676334,9.380071396,8.333708233
14/10/2021 09:30,2.022112683,13.84615385,11.6329335,9.901985043,8.239498102,8.950772666,7.645463238
14/10/2021 10:00,2.128362395,13.84615385,11.57616543,9.840426069,8.542840001,8.872072545,8.022375287
14/10/2021 10:30,2.102877716,15,12.75586043,10.26037458,8.577060571,9.207783952,7.989189323
14/10/2021 11:00,2.117252269,13.84615385,11.57950201,9.582870214,8.299252043,8.601951753,7.739676713
14/10/2021 11:30,2.082202297,12.85714286,10.57508679,10.01316888,9.140584659,9.001259644,8.618554118
14/10/2021 12:00,2.018159077,13.84615385,11.22891249,9.483130781,8.308448294,8.522267134,7.823578195
14/10/2021 12:30,2.080306747,15,12.4280355,9.237366186,8.502342106,8.200999532,7.964803167
14/10/2021 13:00,2.128981139,12,10.3899953,8.37518763,6.729907398,7.433967546,6.053555656
14/10/2021 13:30,2.005380209,12.85714286,12.88037233,7.608502599,7.65058611,6.737414797,6.782465431
14/10/2021 14:00,2.002930519,12.85714286,12.95207228,7.897680209,8.09473708,6.711865885,6.921310812
14/10/2021 14:30,1.986321572,12.85714286,10.56489489,8.930825142,8.476798154,7.990447307,8.002355508
14/10/2021 15:00,2.156233704,13.84615385,11.38951134,9.488156815,8.538853046,8.584940133,8.089100499
14/10/2021 15:30,1.9449679,13.84615385,11.38249941,8.938559106,7.583462483,8.168507941,7.176117922
14/10/2021 16:00,2.008711671,15,12.46533357,9.04190005,7.813877345,8.215337406,7.377630365
14/10/2021 16:30,1.982686746,13.84615385,11.11575261,9.096880076,8.845580719,8.213931934,8.480835557
14/10/2021 17:00,2.265975307,13.84615385,11.07117936,9.535241641,8.680161375,8.597487227,8.284842093
14/10/2021 17:30,2.07662859,12.85714286,9.8898053,8.810973333,8.818227824,7.985901488,8.553277465
14/10/2021 18:00,1.953336394,15,12.26928858,8.891000299,7.552289867,8.051291855,7.172693589
14/10/2021 18:30,1.95722781,13.84615385,11.39941033,8.600930839,7.355723063,7.84229607,6.9517757
14/10/2021 19:00,2.03559291,12.85714286,10.29843338,8.844382211,8.364207801,7.992791161,7.982620632
14/10/2021 19:30,2.091173919,15,12.36284468,8.718688685,8.484269764,7.926206279,8.0953213
14/10/2021 20:00,2.189084837,8.571428571,13.63522329,9.007859685,8.646718514,8.170068206,8.279641618
14/10/2021 20:30,2.037153333,12,8.968634932,8.57623318,8.301711621,7.79060679,7.979694428
14/10/2021 21:00,2.416580355,9,12.15299094,9.184697153,8.178277263,8.384004393,7.793577094
14/10/2021 21:30,2.293197643,15,12.1174535,8.874453254,8.155271022,8.096417254,7.787193121
14/10/2021 22:00,2.271281873,8.571428571,12.17581016,8.746416396,8.476694557,8.025169841,8.128697523
14/10/2021 22:30,2.27564652,13.84615385,11.14965722,9.035263999,8.446269348,8.231365721,8.083793259
14/10/2021 23:00,2.375960787,15,12.25422629,9.248230575,7.147702047,8.486341911,6.780994638
14/10/2021 23:30,2.194692736,15,12.30625621,8.987958349,7.948401129,8.164322989,7.591514128
15/10/2021 00:00,2.385655216,9,12.15388749,9.278796432,8.551336418,8.46603435,8.207637419
15/10/2021 00:30,2.220338387,15,12.25240896,9.013240341,7.576264201,8.230500755,7.187835009
15/10/2021 01:00,2.440299199,9.473684211,6.300333314,9.159649495,8.665338274,8.434185692,8.437791712
15/10/2021 01:30,2.273818072,9,11.95164099,8.551089384,8.614671718,7.851035287,8.333326895
15/10/2021 02:00,2.389463508,13.84615385,10.59388683,9.068553442,8.119787624,8.259198504,7.770318828
15/10/2021 02:30,2.441784252,10,10.39833837,9.23359507,8.536170271,8.421222587,8.28795268
15/10/2021 03:00,2.427088416,9,10.61925841,8.954816068,7.768809758,8.245187481,7.520178261
15/10/2021 03:30,2.521827467,13.84615385,10.80898838,9.339322004,9.156144199,8.567754653,8.916921302
15/10/2021 04:00,2.222378981,15,12.02539087,9.179209048,8.909382665,8.41307735,8.633896588
15/10/2021 04:30,2.348172917,13.84615385,10.89238303,8.879059035,8.170350967,8.123481263,7.846586985
15/10/2021 05:00,2.453549133,9,6.585450338,8.947415405,7.420835595,8.260291022,7.180808014
15/10/2021 05:30,2.430481803,13.84615385,10.50255584,8.715024702,9.006830453,8.021298432,8.807760706
15/10/2021 06:00,2.470079956,9,9.262066084,9.053195871,8.478765307,8.336485166,8.264212979
15/10/2021 06:30,2.55555496,10,11.57837204,9.206540609,7.940803727,8.363909706,7.641410187
15/10/2021 07:00,2.341049947,10,11.48021574,9.207314676,9.27310524,8.513541273,9.082289801
15/10/2021 07:30,2.429706912,9,6.471367708,8.925266341,8.370345713,8.25924236,8.196127658
15/10/2021 08:00,2.280502466,8.181818182,6.068119994,8.704820328,8.308093947,8.054698133,8.053730659
15/10/2021 08:30,2.285647339,13.84615385,10.95315603,8.813880987,8.144733229,8.104697609,7.84643257
15/10/2021 09:00,2.346881731,9,5.937945777,8.496721162,7.823540081,7.714935421,7.632321644
15/10/2021 09:30,2.395127892,10.58823529,7.501703727,9.22202266,7.440258118,8.470194342,7.232601565
15/10/2021 10:00,2.490102079,10.58823529,7.480584545,9.015929186,7.197399165,8.342425411,7.030557962
15/10/2021 10:30,2.834741574,10,6.487684158,9.082122741,7.197302706,8.433442463,7.095903975
15/10/2021 11:00,2.618243654,12.85714286,9.140590784,9.777952134,7.638660629,8.743937204,7.494551695
15/10/2021 11:30,2.500947855,9.473684211,5.216831386,8.843917162,6.982135313,8.066188991,6.807004032
15/10/2021 12:00,2.572181543,10,6.569334022,9.048609041,7.653652077,8.272801801,7.524502574
15/10/2021 12:30,2.583988629,9.473684211,5.559311197,8.53617991,6.949137165,7.931364477,6.81089563
15/10/2021 13:00,2.193351861,10,6.109135845,8.719524752,7.662536971,8.030796392,7.523643285
15/10/2021 13:30,2.433059619,11.25,7.904544757,8.845589853,7.000705748,8.195510808,6.814269388
15/10/2021 14:00,2.39921885,10,5.95380246,9.0656254,7.285993942,8.3732964,7.163021817
15/10/2021 14:30,2.405835243,10,6.475842679,8.843244839,7.055025133,8.231664325,6.938771098
15/10/2021 15:00,2.551666198,10,6.314970899,8.95375627,6.894484497,8.309443229,6.781349842
15/10/2021 15:30,2.386808393,9,7.393644188,7.815534032,5.978362365,7.133270546,5.466846836
15/10/2021 16:00,2.186706426,8.181818182,8.195790581,6.490210577,6.512553061,5.920298843,5.94400895
15/10/2021 16:30,2.052671285,7.826086957,7.868474011,6.24976642,6.315857951,5.722997873,5.793088342
15/10/2021 17:00,2.365881473,12,11.00965676,7.333032024,5.44401372,6.658626686,4.767180745
15/10/2021 17:30,2.364285071,10.58823529,7.237871279,8.825152666,7.141140906,8.13138623,7.023842066
15/10/2021 18:00,2.34225708,11.25,8.272962555,8.826760066,7.326746972,8.038535871,7.137784289
15/10/2021 18:30,2.361673907,10.58823529,7.594119104,8.779965967,7.335652292,8.109160489,7.221415001
15/10/2021 19:00,2.344634182,8.181818182,8.420748799,6.142329936,6.489628541,5.652382683,6.019931801
15/10/2021 19:30,2.20402205,7.5,7.629521237,6.252589418,6.455678009,5.691029849,5.903288995
15/10/2021 20:00,2.194556736,10,6.585825664,8.712137543,6.749162421,7.91745705,6.550362091
15/10/2021 20:30,2.227987845,9.473684211,6.043819172,8.839728947,6.908280748,8.150997599,6.788209233
15/10/2021 21:00,2.26197253,10,6.612887104,8.900810125,6.839232646,8.098854648,6.677658888
15/10/2021 21:30,2.370005102,10.58823529,7.295707514,8.762256071,7.575885174,8.021336978,7.453478649
15/10/2021 22:00,2.436310037,10,6.297756409,9.008839148,7.004445435,8.302374547,6.870283466
15/10/2021 22:30,2.275909237,10.58823529,7.12904838,8.686545334,7.18827316,7.926480632,7.048113836
15/10/2021 23:00,2.126926194,10.58823529,7.08548447,8.830102965,7.14466199,8.009896606,6.998903759
15/10/2021 23:30,2.313136055,10.58823529,7.251445131,9.015408088,7.272986715,8.252121975,7.159741665
16/10/2021 00:00,2.362894527,9.473684211,5.778965268,8.548610337,7.497583955,7.712187196,7.344576272
16/10/2021 00:30,2.326040865,11.25,8.018266944,8.779984991,7.429355579,8.009723738,7.267474369
16/10/2021 01:00,2.360695983,11.25,7.861946396,8.925321292,6.999858099,8.050009992,6.829955063
16/10/2021 01:30,2.380037282,9.473684211,5.995513399,8.519070155,6.742994365,7.836170327,6.601576842
16/10/2021 02:00,2.233089711,9.473684211,5.646809704,8.369677293,7.255967095,7.655081411,7.115090285
16/10/2021 02:30,2.10317075,9,5.33813081,8.220810096,7.238301849,7.628887202,7.032830472
16/10/2021 03:00,2.100794424,10.58823529,7.131431801,9.052176579,7.248488305,8.285893966,7.080890453
16/10/2021 03:30,2.294838694,10.58823529,7.089950199,9.089860383,6.947709055,8.387212218,6.814261894
16/10/2021 04:00,2.332951304,9.473684211,5.251288504,8.569374722,6.719545842,7.919818634,6.570957271
16/10/2021 04:30,2.356588518,11.25,7.934240814,8.712887634,7.036479484,7.998205051,6.895740575
16/10/2021 05:00,2.132150439,10.58823529,7.322507888,8.472209233,7.454319729,7.694334986,7.309974176
16/10/2021 05:30,2.114617457,9,5.54715485,8.19681227,6.098565981,7.572639561,5.931696767
16/10/2021 06:00,2.184406942,9.473684211,6.22089234,8.188443777,6.240027608,7.503612903,6.076410512
16/10/2021 06:30,2.392824169,9,5.670063872,8.41524884,6.387201422,7.854120905,6.252893291
16/10/2021 07:00,2.248219516,9,5.739910765,8.408134271,6.688401788,7.774918754,6.539482796
16/10/2021 07:30,2.315598042,8.571428571,5.35904587,8.213567862,6.275371013,7.649648853,6.124204894
16/10/2021 08:00,2.190726183,9,6.329064709,7.948646562,6.500981066,7.315057681,6.329582961
16/10/2021 08:30,1.939038203,8.181818182,5.353271773,7.750746418,6.003664571,7.183865454,5.81444183
16/10/2021 09:00,2.045252014,8.181818182,5.346762664,7.956804442,6.012527254,7.412412881,5.817249274
16/10/2021 09:30,2.031285814,7.826086957,5.314776522,7.753493792,5.864013303,7.225111724,5.647673007
16/10/2021 10:00,1.932170728,9,6.682973919,7.632806868,5.683414833,7.050978087,5.418548067
16/10/2021 10:30,2.195282739,7.826086957,7.926810402,5.989999335,6.13474851,5.565936251,5.720191833
16/10/2021 11:00,2.059198572,7.826086957,7.997622782,5.69227768,5.935398473,5.287120473,5.540407171
16/10/2021 11:30,1.97964325,7.5,7.681978725,5.7663896,6.026325452,5.343494465,5.616759299
16/10/2021 12:00,1.919233344,9.473684211,7.334013959,7.483310559,6.080930557,6.913891795,5.774084978
16/10/2021 12:30,1.996290919,10,7.80212711,7.651224517,6.040247841,7.108716312,5.78398892
16/10/2021 13:00,1.800754383,10,8.079316344,7.528401276,6.206309665,6.973358158,5.909699207
