timestamp,value,is_anomaly
1,0.716074839,0
2,0.763151931,0
3,0.883961013,0
4,0.863693364,0
5,1.039174255,0
6,1.026808149,0
7,1.907096936,0
8,2.031962448,0
9,1.992304944,0
10,1.918622781,0
11,1.949348944,0
12,1.846102689,0
13,1.888990537,0
14,2.047559631,0
15,2.029023257,0
16,1.811917337,0
17,1.938636336,0
18,2.097679631,0
19,1.948786455,0
20,1.992147232,0
21,1.970461511,0
22,1.932641527,0
23,2.008050053,0
24,1.936688337,0
25,1.867203141,0
26,2.251671277,0
27,2.143747937,0
28,2.057502402,0
29,2.200100657,0
30,2.150537444,0
31,2.368621148,0
32,2.112147671,0
33,2.299366598,0
34,1.949164823,0
35,2.464689676,0
36,2.282614393,0
37,2.292157755,0
38,2.401709873,0
39,2.456619617,0
40,2.426311913,0
41,2.330739029,0
42,2.450981111,0
43,2.493428157,0
44,2.365185536,0
45,2.144242977,0
46,-999,0
47,2.509347729,0
48,2.61281092,0
49,2.574178463,0
50,2.430269898,0
51,2.686096872,0
52,2.563311454,0
53,3.189190856,0
54,2.532887808,0
55,2.358147072,0
56,2.671022116,0
57,2.511706498,0
58,2.764739822,0
59,2.514278338,0
60,2.431722041,0
61,2.365044,0
62,2.458235902,0
63,2.569113516,0
64,2.44604882,0
65,2.327061414,0
66,2.380687573,0
67,2.294940918,0
68,2.353689838,0
69,2.197662954,0
70,2.561258027,0
71,2.155044685,0
72,2.282551176,0
73,2.554333712,0
74,2.321059024,0
75,2.430212839,0
76,2.229222514,0
77,2.4318582,0
78,2.270967753,0
79,2.330443448,0
80,2.273501399,0
81,2.268737432,0
82,2.083893125,0
83,2.017427268,0
84,2.339805264,0
85,2.516882467,0
86,2.174449287,0
87,2.202124234,0
88,2.325823641,0
89,2.502425664,0
90,2.190044558,0
91,2.132028169,0
92,2.312403194,0
93,2.303540541,0
94,2.184059774,0
95,2.299982359,0
96,2.221393515,0
97,2.547484158,0
98,2.313252856,0
99,2.699132856,0
100,2.440852496,0
