1	6.789999924429026557e-01 6.789999924429026557e-01 6.789999924429026557e-01 6.789999924429026557e-01 6.789999924429026557e-01 6.789999924429026557e-01 6.789999924429026557e-01 6.789999924429026557e-01 6.789999924429026557e-01 6.789999924429026557e-01
2	6.419999925498696136e-01 6.419999925498696136e-01 6.419999925498696136e-01 6.419999925498696136e-01 6.419999925498696136e-01 6.419999925498696136e-01 6.419999925498696136e-01 6.419999925498696136e-01 6.419999925498696136e-01 6.419999925498696136e-01
3	6.009999926684015392e-01 6.009999926684015392e-01 6.009999926684015392e-01 6.009999926684015392e-01 6.009999926684015392e-01 6.009999926684015392e-01 6.009999926684015392e-01 6.009999926684015392e-01 6.009999926684015392e-01 6.009999926684015392e-01
4	6.059999926539463289e-01 6.059999926539463289e-01 6.059999926539463289e-01 6.059999926539463289e-01 6.059999926539463289e-01 6.059999926539463289e-01 6.059999926539463289e-01 6.059999926539463289e-01 6.059999926539463289e-01 6.059999926539463289e-01
5	6.149999926279270390e-01 6.149999926279270390e-01 6.149999926279270390e-01 6.149999926279270390e-01 6.149999926279270390e-01 6.149999926279270390e-01 6.149999926279270390e-01 6.149999926279270390e-01 6.149999926279270390e-01 6.149999926279270390e-01
6	6.299999925845618520e-01 6.299999925845618520e-01 6.299999925845618520e-01 6.299999925845618520e-01 6.299999925845618520e-01 6.299999925845618520e-01 6.299999925845618520e-01 6.299999925845618520e-01 6.299999925845618520e-01 6.299999925845618520e-01
7	6.649999924833767118e-01 6.649999924833767118e-01 6.649999924833767118e-01 6.649999924833767118e-01 6.649999924833767118e-01 6.649999924833767118e-01 6.649999924833767118e-01 6.649999924833767118e-01 6.649999924833767118e-01 6.649999924833767118e-01
8	6.799999924400115248e-01 6.799999924400115248e-01 6.799999924400115248e-01 6.799999924400115248e-01 6.799999924400115248e-01 6.799999924400115248e-01 6.799999924400115248e-01 6.799999924400115248e-01 6.799999924400115248e-01 6.799999924400115248e-01
9	7.199999923243716182e-01 7.199999923243716182e-01 7.199999923243716182e-01 7.199999923243716182e-01 7.199999923243716182e-01 7.199999923243716182e-01 7.199999923243716182e-01 7.199999923243716182e-01 7.199999923243716182e-01 7.199999923243716182e-01
10	7.449999922520964546e-01 7.449999922520964546e-01 7.449999922520964546e-01 7.449999922520964546e-01 7.449999922520964546e-01 7.449999922520964546e-01 7.449999922520964546e-01 7.449999922520964546e-01 7.449999922520964546e-01 7.449999922520964546e-01
11	8.169999920439430241e-01 8.169999920439430241e-01 8.169999920439430241e-01 8.169999920439430241e-01 8.169999920439430241e-01 8.169999920439430241e-01 8.169999920439430241e-01 8.169999920439430241e-01 8.169999920439430241e-01 8.169999920439430241e-01
12	8.799999918618097716e-01 8.799999918618097716e-01 8.799999918618097716e-01 8.799999918618097716e-01 8.799999918618097716e-01 8.799999918618097716e-01 8.799999918618097716e-01 8.799999918618097716e-01 8.799999918618097716e-01 8.799999918618097716e-01
13	9.689999916045097805e-01 9.689999916045097805e-01 9.689999916045097805e-01 9.689999916045097805e-01 9.689999916045097805e-01 9.689999916045097805e-01 9.689999916045097805e-01 9.689999916045097805e-01 9.689999916045097805e-01 9.689999916045097805e-01
14	1.214120638990402234e+00 1.299826491987705168e+00 1.219278538048267357e+00 1.225783897876739470e+00 1.197627913784980791e+00 1.186410935819149248e+00 1.313770513164997045e+00 1.265450573229789821e+00 1.316449683129787385e+00 1.128002853405475570e+00
15	1.382999990407632218e+00 1.382999990407632218e+00 1.382999990407632218e+00 1.382999990407632218e+00 1.382999990407632218e+00 1.382999990407632218e+00 1.382999990407632218e+00 1.382999990407632218e+00 1.382999990407632218e+00 1.382999990407632218e+00
16	1.523999990000000082e+00 1.523999990000000082e+00 1.523999990000000082e+00 1.523999990000000082e+00 1.523999990000000082e+00 1.523999990000000082e+00 1.523999990000000082e+00 1.523999990000000082e+00 1.523999990000000082e+00 1.523999990000000082e+00
17	1.502999990060710722e+00 1.502999990060710722e+00 1.502999990060710722e+00 1.502999990060710722e+00 1.502999990060710722e+00 1.502999990060710722e+00 1.502999990060710722e+00 1.502999990060710722e+00 1.502999990060710722e+00 1.502999990060710722e+00
18	1.517999990017346423e+00 1.517999990017346423e+00 1.517999990017346423e+00 1.517999990017346423e+00 1.517999990017346423e+00 1.517999990017346423e+00 1.517999990017346423e+00 1.517999990017346423e+00 1.517999990017346423e+00 1.517999990017346423e+00
19	1.432999990263082335e+00 1.432999990263082335e+00 1.432999990263082335e+00 1.432999990263082335e+00 1.432999990263082335e+00 1.432999990263082335e+00 1.432999990263082335e+00 1.432999990263082335e+00 1.432999990263082335e+00 1.432999990263082335e+00
20	1.343999990520381438e+00 1.343999990520381438e+00 1.343999990520381438e+00 1.343999990520381438e+00 1.343999990520381438e+00 1.343999990520381438e+00 1.343999990520381438e+00 1.343999990520381438e+00 1.343999990520381438e+00 1.343999990520381438e+00
21	1.211594902575015897e+00 1.298450885730130455e+00 1.216206273768629220e+00 1.222827679242406873e+00 1.194682486806597055e+00 1.184001044767243549e+00 1.312205092753683022e+00 1.264013339076723419e+00 1.315029302103178921e+00 1.125051683051245810e+00
22	1.150999991078346607e+00 1.150999991078346607e+00 1.150999991078346607e+00 1.150999991078346607e+00 1.150999991078346607e+00 1.150999991078346607e+00 1.150999991078346607e+00 1.150999991078346607e+00 1.150999991078346607e+00 1.150999991078346607e+00
23	1.013999991474414220e+00 1.013999991474414220e+00 1.013999991474414220e+00 1.013999991474414220e+00 1.013999991474414220e+00 1.013999991474414220e+00 1.013999991474414220e+00 1.013999991474414220e+00 1.013999991474414220e+00 1.013999991474414220e+00
24	8.869999918415727436e-01 8.869999918415727436e-01 8.869999918415727436e-01 8.869999918415727436e-01 8.869999918415727436e-01 8.869999918415727436e-01 8.869999918415727436e-01 8.869999918415727436e-01 8.869999918415727436e-01 8.869999918415727436e-01
25	9.599999916305290704e-01 9.599999916305290704e-01 9.599999916305290704e-01 9.599999916305290704e-01 9.599999916305290704e-01 9.599999916305290704e-01 9.599999916305290704e-01 9.599999916305290704e-01 9.599999916305290704e-01 9.599999916305290704e-01
26	8.629999919109567763e-01 8.629999919109567763e-01 8.629999919109567763e-01 8.629999919109567763e-01 8.629999919109567763e-01 8.629999919109567763e-01 8.629999919109567763e-01 8.629999919109567763e-01 8.629999919109567763e-01 8.629999919109567763e-01
27	8.809999918589186407e-01 8.809999918589186407e-01 8.809999918589186407e-01 8.809999918589186407e-01 8.809999918589186407e-01 8.809999918589186407e-01 8.809999918589186407e-01 8.809999918589186407e-01 8.809999918589186407e-01 8.809999918589186407e-01
28	8.409999919745589914e-01 8.409999919745589914e-01 8.409999919745589914e-01 8.409999919745589914e-01 8.409999919745589914e-01 8.409999919745589914e-01 8.409999919745589914e-01 8.409999919745589914e-01 8.409999919745589914e-01 8.409999919745589914e-01
29	8.129999920555075477e-01 8.129999920555075477e-01 8.129999920555075477e-01 8.129999920555075477e-01 8.129999920555075477e-01 8.129999920555075477e-01 8.129999920555075477e-01 8.129999920555075477e-01 8.129999920555075477e-01 8.129999920555075477e-01
30	1.063857014817850999e+00 7.609999922058396926e-01 7.609999922058396926e-01 7.609999922058396926e-01 7.609999922058396926e-01 7.609999922058396926e-01 7.609999922058396926e-01 7.609999922058396926e-01 7.609999922058396926e-01 7.609999922058396926e-01
31	1.042211998445647048e+00 7.409999922636605341e-01 7.409999922636605341e-01 7.409999922636605341e-01 7.409999922636605341e-01 7.409999922636605341e-01 7.409999922636605341e-01 7.409999922636605341e-01 7.409999922636605341e-01 7.409999922636605341e-01
32	9.952352780188835624e-01 6.989999923850822583e-01 6.989999923850822583e-01 6.989999923850822583e-01 6.989999923850822583e-01 6.989999923850822583e-01 6.989999923850822583e-01 6.989999923850822583e-01 6.989999923850822583e-01 6.989999923850822583e-01
33	9.885700167162077001e-01 6.929999924024285995e-01 6.929999924024285995e-01 6.929999924024285995e-01 6.929999924024285995e-01 6.929999924024285995e-01 6.929999924024285995e-01 6.929999924024285995e-01 6.929999924024285995e-01 6.929999924024285995e-01
34	1.001081268846988781e+00 7.039999923706274920e-01 7.039999923706274920e-01 7.039999923706274920e-01 7.039999923706274920e-01 7.039999923706274920e-01 7.039999923706274920e-01 7.039999923706274920e-01 7.039999923706274920e-01 7.039999923706274920e-01
35	1.026895622645105366e+00 7.269999923041341461e-01 7.269999923041341461e-01 7.269999923041341461e-01 7.269999923041341461e-01 7.269999923041341461e-01 7.269999923041341461e-01 7.269999923041341461e-01 7.269999923041341461e-01 7.269999923041341461e-01
36	1.040122293233871620e+00 7.389999922694419077e-01 7.389999922694419077e-01 7.389999922694419077e-01 7.389999922694419077e-01 7.389999922694419077e-01 7.389999922694419077e-01 7.389999922694419077e-01 7.389999922694419077e-01 7.389999922694419077e-01
37	1.072714007249900181e+00 7.689999921827119778e-01 7.689999921827119778e-01 7.689999921827119778e-01 7.689999921827119778e-01 7.689999921827119778e-01 7.689999921827119778e-01 7.689999921827119778e-01 7.689999921827119778e-01 7.689999921827119778e-01
38	1.124363273186343104e+00 8.189999920381612064e-01 8.189999920381612064e-01 8.189999920381612064e-01 8.189999920381612064e-01 8.189999920381612064e-01 8.189999920381612064e-01 8.189999920381612064e-01 8.189999920381612064e-01 8.189999920381612064e-01
39	1.250911108297961150e+00 9.669999916102920423e-01 9.669999916102920423e-01 9.669999916102920423e-01 9.669999916102920423e-01 9.669999916102920423e-01 9.669999916102920423e-01 9.669999916102920423e-01 9.669999916102920423e-01 9.669999916102920423e-01
40	1.247702888003417332e+00 9.629999916218561218e-01 9.629999916218561218e-01 9.629999916218561218e-01 9.629999916218561218e-01 9.629999916218561218e-01 9.629999916218561218e-01 9.629999916218561218e-01 9.629999916218561218e-01 9.629999916218561218e-01
41	1.239681483123983519e+00 9.519999916536572293e-01 9.519999916536572293e-01 9.519999916536572293e-01 9.519999916536572293e-01 9.519999916536572293e-01 9.519999916536572293e-01 9.519999916536572293e-01 9.519999916536572293e-01 9.519999916536572293e-01
42	1.260247245541640471e+00 9.809999915698179862e-01 9.809999915698179862e-01 9.809999915698179862e-01 9.809999915698179862e-01 9.809999915698179862e-01 9.809999915698179862e-01 9.809999915698179862e-01 9.809999915698179862e-01 9.809999915698179862e-01
43	1.287535732473645833e+00 1.023999991445504687e+00 1.023999991445504687e+00 1.023999991445504687e+00 1.023999991445504687e+00 1.023999991445504687e+00 1.023999991445504687e+00 1.023999991445504687e+00 1.023999991445504687e+00 1.023999991445504687e+00
44	1.293289593662534376e+00 1.033999991416594710e+00 1.033999991416594710e+00 1.033999991416594710e+00 1.033999991416594710e+00 1.033999991416594710e+00 1.033999991416594710e+00 1.033999991416594710e+00 1.033999991416594710e+00 1.033999991416594710e+00
45	1.289185288923127448e+00 1.026999991436831294e+00 1.026999991436831294e+00 1.026999991436831294e+00 1.026999991436831294e+00 1.026999991436831294e+00 1.026999991436831294e+00 1.026999991436831294e+00 1.026999991436831294e+00 1.026999991436831294e+00
