1	-2.161189913749694824e-02 1.997386803850531578e-03 -9.145581163465976715e-03 2.459486247971653938e-03 -4.806224256753921509e-03 -2.283698413521051407e-03 -6.767018698155879974e-03 1.305090542882680893e-02 -4.855300299823284149e-03 9.649572893977165222e-03
2	1.887507364153862000e-02 1.882825419306755066e-02 -1.189193408936262131e-02 -2.129600383341312408e-02 2.224367670714855194e-02 3.075936576351523399e-03 2.686917223036289215e-02 -4.352260846644639969e-03 8.397733792662620544e-03 -1.552141644060611725e-02
3	-2.701096935197710991e-03 -1.391638256609439850e-02 -6.702750455588102341e-03 1.081882882863283157e-02 -7.381878793239593506e-03 -6.115727126598358154e-03 3.892127797007560730e-02 -2.496142685413360596e-02 1.195525284856557846e-02 -2.086777007207274437e-03
4	1.044346112757921219e-02 -4.087662324309349060e-03 -1.531273405998945236e-02 -1.393504999577999115e-02 1.076832972466945648e-02 -4.191443789750337601e-03 1.267639826983213425e-02 -1.550851855427026749e-03 4.686272703111171722e-03 -1.110633648931980133e-02
5	1.443114969879388809e-02 -2.655488066375255585e-02 -2.059125714004039764e-02 -2.796064130961894989e-02 1.714664883911609650e-02 1.801018230617046356e-02 9.227933362126350403e-03 1.471009943634271622e-02 -1.636146800592541695e-03 5.539279081858694553e-04
6	1.738025434315204620e-02 -4.802796989679336548e-03 -1.116424053907394409e-02 2.517272904515266418e-02 1.432877872139215469e-02 2.272335041197948158e-05 -3.027457371354103088e-02 1.587586477398872375e-02 1.792018488049507141e-02 3.318748623132705688e-02
7	1.127549796365201473e-03 -1.079859444871544838e-03 -1.401863526552915573e-02 9.702883660793304443e-03 -1.650604419410228729e-02 2.014366723597049713e-02 9.362795390188694000e-03 5.204779561609029770e-03 2.937933802604675293e-02 -2.009305357933044434e-02
8	-2.788306400179862976e-02 -1.909611001610755920e-02 -4.997254814952611923e-03 3.647177945822477341e-03 3.351225052028894424e-03 -2.202636096626520157e-03 -2.321017533540725708e-02 4.717632196843624115e-03 9.807665832340717316e-03 1.143285818397998810e-02
9	1.885500922799110413e-02 3.019125433638691902e-03 -3.720969334244728088e-02 1.525602187030017376e-03 -5.908451508730649948e-03 -9.070971980690956116e-03 4.553300514817237854e-02 -8.383085019886493683e-03 -4.049231857061386108e-02 -2.795488014817237854e-02
10	-4.762317053973674774e-03 -4.750573076307773590e-03 3.431874560192227364e-03 -1.240193471312522888e-02 -2.918819896876811981e-02 9.274561889469623566e-04 9.873690083622932434e-03 -1.591510139405727386e-02 5.173628684133291245e-03 -1.820672117173671722e-02
11	-2.195852139266207814e-04 1.324182748794555664e-02 1.915962062776088715e-02 1.022807045956142247e-04 9.381233714520931244e-03 -2.776750177145004272e-02 -1.945272833108901978e-02 -2.096569351851940155e-02 8.826970122754573822e-03 -1.614267006516456604e-02
12	4.107281100004911423e-03 1.513429265469312668e-02 1.283198501914739609e-02 2.751465700566768646e-02 3.712775651365518570e-03 6.701706442981958389e-03 -1.232019159942865372e-02 -1.127191260457038879e-02 -1.946169510483741760e-02 -3.197244554758071899e-02
13	2.453362196683883667e-02 -4.288160055875778198e-02 -1.564753055572509766e-02 7.950664497911930084e-03 -9.328829124569892883e-03 -7.781162858009338379e-03 -3.361795097589492798e-03 1.376898866146802902e-02 -1.820338703691959381e-02 -7.753438316285610199e-03
14	-1.409751828759908676e-02 -2.032032050192356110e-02 -9.979159804061055183e-04 -5.821258295327425003e-03 -1.393726561218500137e-02 -3.532183764036744833e-04 1.330552995204925537e-02 -3.201855361112393439e-05 -3.699844703078269958e-03 3.457783907651901245e-02
15	-1.476741954684257507e-02 -3.938586451113224030e-03 -3.786935657262802124e-02 -8.878349326550960541e-03 2.561849914491176605e-02 1.285403035581111908e-03 8.061289787292480469e-03 1.986136473715305328e-02 1.807451620697975159e-02 -3.297416493296623230e-02
16	-1.357113104313611984e-02 2.574848383665084839e-02 2.132288366556167603e-02 -2.537818998098373413e-02 6.457983516156673431e-03 -1.355047896504402161e-02 -9.579248726367950439e-03 -1.586774550378322601e-02 1.188195683062076569e-02 -3.372841281816363335e-03
17	2.107131481170654297e-02 -1.546448376029729843e-02 -3.187812166288495064e-03 3.384568914771080017e-02 -1.566158607602119446e-02 9.534715674817562103e-03 -2.765001170337200165e-02 4.536379594355821609e-03 -2.988148666918277740e-02 2.118194103240966797e-02
